yrke4,alder_gr,age_label,eloundou_beta,mean_wage,ln_wage,n_obs,z_lnwage,exp_x_zwage
5419,3,41–50,0.309155,41936.098154336265,10.643902266135044,5769.0,-1.0185559215901485,-0.3148916559392024
6111,3,41–50,0.140351,37931.05995855046,10.54352557941641,762.0,-1.4044344178371493,-0.19711377497786176
6112,3,41–50,0.140351,36603.91276864983,10.507910419922656,31.0,-1.5413499172256757,-0.2163300022325408
6113,3,41–50,0.138507,41726.09566811795,10.638882007457118,23968.0,-1.0378553220060935,-0.143750227085098
6121,3,41–50,0.223684,41242.26689591607,10.627218904998369,11382.0,-1.0826918332068713,-0.2421808400190458
6122,3,41–50,0.223684,42039.29801237753,10.646360126763405,1700.0,-1.0091071581943682,-0.22572112557354906
6123,3,41–50,0.223684,38080.90080606921,10.547468144247077,27.0,-1.3892780001673941,-0.3107592601894434
6129,3,41–50,0.223684,39860.6463142426,10.59314480824252,11.0,-1.213683018978704,-0.2714814724172324
6130,3,41–50,0.149123,38839.36789999023,10.567189647813258,15897.0,-1.3134625455172533,-0.19586747517516936
6210,3,41–50,0.150691,41408.35993190421,10.631238070150465,3782.0,-1.0672409406165777,-0.1608236045824527
6221,3,41–50,0.223684,59936.94099136878,11.001048305056653,22699.0,0.3544220172608744,0.07927853450898142
6222,3,41–50,0.162281,41838.04567860817,10.641561388245597,1633.0,-1.0275549677771338,-0.16675264772584106
6224,3,41–50,0.162281,127826.08695652171,11.758425923385715,6.0,3.2660118097311046,0.5300116624949734
7112,3,41–50,0.019231,47767.8123141058,10.7741073091056,24236.0,-0.5180081566884003,-0.009961814861274627
7113,3,41–50,0.020833,47839.722298331486,10.775611583806905,3192.0,-0.5122252674672334,-0.010671188997144873
7114,3,41–50,0.013889,51198.50460585606,10.843465603684194,52415.0,-0.25137378879711475,-0.003491330552603127
7115,3,41–50,0.144444,44904.32080068396,10.712289300741446,249034.0,-0.755655372275527,-0.10914988459296622
7119,3,41–50,0.10377,47672.135693119584,10.772102348813087,26316.0,-0.5257158335205586,-0.054553532044428366
7121,3,41–50,0.04,49762.49448350966,10.815016856452193,8349.0,-0.360739421005794,-0.014429576840231759
7122,3,41–50,0.055357,48438.06841245259,10.788041320993612,15226.0,-0.4644415793305968,-0.02571009250700385
7123,3,41–50,0.03953,57475.13745195849,10.959107741137151,302.0,0.19318974046363394,0.00763679044052745
7124,3,41–50,0.047727,47375.82342370979,10.765867323209084,12764.0,-0.549685167265139,-0.02623482397806329
7125,3,41–50,0.083333,46492.6876365252,10.747050324081073,8192.0,-0.6220234319037383,-0.051835078650834226
7126,3,41–50,0.055515,51531.356699432894,10.849945769317095,81048.0,-0.22646206226379462,-0.012572041386574558
7127,3,41–50,0.25776,58668.35895896043,10.979655830827516,4759.0,0.2721828434407492,0.07015784972528752
7131,3,41–50,0.042085,44712.14232634237,10.708000384124428,49027.0,-0.7721432714960175,-0.03249564958090989
7132,3,41–50,0.043478,45828.84825168678,10.732669046305578,25055.0,-0.6773094352928937,-0.029448059627664433
7211,3,41–50,0.040698,48055.0431787739,10.780102365785208,1899.0,-0.49496133643493867,-0.020143936470229135
7212,3,41–50,0.078209,51591.95632746822,10.85112105419172,41597.0,-0.22194390994269383,-0.017358011252708142
7213,3,41–50,0.075509,48111.14538757889,10.781269142092055,19408.0,-0.4904758936348084,-0.03703534425247075
7214,3,41–50,0.040909,48074.98476404801,10.780517253536452,27647.0,-0.49336638180159653,-0.020183125313121515
7215,3,41–50,0.0,58613.25937603376,10.97871621918568,6876.0,0.26857069066642625,0.0
7221,3,41–50,0.041667,48286.48559752486,10.784906999195496,891.0,-0.476490865093551,-0.01985394487585299
7222,3,41–50,0.252495,51238.191115821945,10.844240453198266,9463.0,-0.24839503172630506,-0.0627185035357334
7223,3,41–50,0.121247,49777.32319952037,10.815314801866712,10046.0,-0.3595940282629467,-0.04359969714479749
7224,3,41–50,0.034524,45715.44106492767,10.730191398696524,533.0,-0.6868342658573001,-0.02371226619445743
7231,3,41–50,0.085073,47405.05654086489,10.766484180070783,71738.0,-0.5473137819766484,-0.04656162537409941
7232,3,41–50,0.272292,82187.96982354084,11.316764217822028,4138.0,1.5681299572395053,0.42698924231665936
7233,3,41–50,0.133854,56232.40588640852,10.937248486897849,80673.0,0.10915612239266441,0.014610983606747702
7234,3,41–50,0.256852,39703.122572127424,10.58918511779196,919.0,-1.2289052727371794,-0.31564677711309
7311,3,41–50,0.288322,65624.59382903116,11.091705810602866,1954.0,0.7029370266448514,0.20267220939629685
7312,3,41–50,0.214932,48294.28295281898,10.785068467268864,327.0,-0.47587013273646384,-0.10227971936931365
7313,3,41–50,0.205357,45312.86981164425,10.721346372924152,2059.0,-0.7208372336368215,-0.14802897178795676
7314,3,41–50,0.164801,49390.44566544567,10.807512276888284,39.0,-0.38958930609120745,-0.06420470723313708
7315,3,41–50,0.035565,50336.65384910338,10.82648879546498,605.0,-0.31663780020114846,-0.011261223364153845
7316,3,41–50,0.068182,59777.66577311009,10.998387388121914,87.0,0.3441926436983333,0.023467742832639762
7318,3,41–50,0.058824,38928.14632062672,10.569472823766413,2005.0,-1.3046853231136069,-0.0767468094468348
7319,3,41–50,0.258621,44405.48643482596,10.701118309138312,811.0,-0.7986000597554828,-0.2065347460540227
7321,3,41–50,0.541331,44572.39172404606,10.704869926696173,5378.0,-0.7841777014465366,-0.42449969930175513
7322,3,41–50,0.2875,47120.817312770174,10.760470163522454,5012.0,-0.570433489728898,-0.16399962829705814
7323,3,41–50,0.089744,40772.1496144377,10.615754519820412,1470.0,-1.126764414774214,-0.10112034563949707
7411,3,41–50,0.128171,56927.20385314495,10.949528605213626,92102.0,0.15636463010830856,0.020041411005612016
7412,3,41–50,0.199194,64931.76608479995,11.08109224496013,17876.0,0.6621352540029839,0.13189336978587038
7413,3,41–50,0.205128,57036.66933982653,10.9514496617253,5668.0,0.16374975530185562,0.033589659805559044
7421,3,41–50,0.295995,52939.56238579303,10.8769062095171,5805.0,-0.12281793470161229,-0.03635349458200373
7422,3,41–50,0.239334,51255.638790335564,10.844580916125608,8313.0,-0.24708618873969662,-0.05913612589582655
7511,3,41–50,0.049561,45510.85945042628,10.725706245702208,14506.0,-0.7040765573640525,-0.03489473825951981
7512,3,41–50,0.264706,46405.576316300416,10.745174910224014,7980.0,-0.6292330928584902,-0.1665617750781995
7513,3,41–50,0.129121,32047.7411447466,10.374981980761977,52.0,-2.0523672449401005,-0.26500371103391074
7514,3,41–50,0.129032,29411.764705882357,10.289150033348111,6.0,-2.3823313419903953,-0.3073969777197047
7515,3,41–50,0.195833,59794.47968289514,10.998668622682551,767.0,0.3452737948390902,0.06761600306472355
7522,3,41–50,0.139119,43199.44564788948,10.673582941925089,11810.0,-0.9044543815227638,-0.12582678910306538
7531,3,41–50,0.090909,36399.298465911306,10.502304780524582,1769.0,-1.5628996990738737,-0.1420816487431068
7532,3,41–50,0.209821,45435.0711939455,10.724039579068805,264.0,-0.710483730536099,-0.14907440682481485
7534,3,41–50,0.191176,41875.89169866134,10.642465563197035,1964.0,-1.0240790444127446,-0.19577933539465087
7535,3,41–50,0.1,50872.190687317525,10.837071701314914,508.0,-0.2759538931227757,-0.02759538931227757
7536,3,41–50,0.058824,39768.61470111781,10.590833304834634,228.0,-1.222569140729319,-0.07191640713426146
7541,3,41–50,0.066667,62423.13572729802,11.041691250501758,2161.0,0.5106658541925321,0.03404456050145354
7542,3,41–50,0.135417,66767.064906945,11.1089651976252,7979.0,0.7692873568663681,0.10417458600477297
7543,3,41–50,0.416667,48528.03734455254,10.789896999474566,141.0,-0.45730778716075093,-0.1905450637529086
7544,3,41–50,0.220034,45040.01212357301,10.715306531987004,2667.0,-0.7440562181897893,-0.1637176659131721
7549,3,41–50,0.146875,38922.93732275804,10.569339004232177,4398.0,-1.3051997660816659,-0.1917012156432447
8111,3,41–50,0.039345,55544.01653460618,10.924931076117897,2247.0,0.06180425110857196,0.0024316882598667635
8112,3,41–50,0.106686,59600.38711480692,10.995417348247228,694.0,0.3327749075874563,0.03550242379087536
8113,3,41–50,0.042173,83616.3546494751,11.333994409718194,51149.0,1.6343680525213018,0.06892620387898087
8114,3,41–50,0.095499,49148.657169276,10.80260480412937,10527.0,-0.4084551231498147,-0.03900705580568415
8121,3,41–50,0.095588,46081.43481004472,10.738165432255776,37628.0,-0.6561796569091829,-0.06272290104463497
8131,3,41–50,0.122004,56197.12347485762,10.936620850850456,35693.0,0.10674329863771204,0.01302310940699542
8132,3,41–50,0.38,43438.09945603056,10.679092202638524,144.0,-0.8832751086355041,-0.33564454128149157
8141,3,41–50,0.086664,46735.78146943927,10.75226534876584,1423.0,-0.6019752917525292,-0.05216958668444119
8142,3,41–50,0.09411,45782.34223079151,10.731653754949896,12654.0,-0.6812125238923529,-0.06410891062350933
8143,3,41–50,0.032258,43427.53653413443,10.678849001242996,2008.0,-0.8842100487282593,-0.02852284775187619
8151,3,41–50,0.085714,40336.31423920057,10.605007439936838,525.0,-1.1680794567435164,-0.10012076255531377
8152,3,41–50,0.15625,42402.90416181882,10.654972133256935,4772.0,-0.9759999873559024,-0.15249999802435976
8153,3,41–50,0.081395,39251.89666658874,10.577755044758687,5150.0,-1.27284594799015,-0.10360329593665825
8154,3,41–50,0.157895,38640.58867957904,10.562058523189156,355.0,-1.3331881483313257,-0.21050374268077468
8156,3,41–50,0.086957,32221.31799956401,10.380383562150191,248.0,-2.0316019241113428,-0.17666200851495004
8157,3,41–50,0.05,35367.681943825984,10.473553742698906,9061.0,-1.67342742821492,-0.083671371410746
8160,3,41–50,0.093217,44594.05033866503,10.705355728631158,126455.0,-0.7823101311344032,-0.07292460349395566
8171,3,41–50,0.052632,45114.18012528744,10.716951891267517,13670.0,-0.7377309569592603,-0.038828255726679785
8172,3,41–50,0.058824,43169.33453074572,10.672885673344902,16732.0,-0.9071348939006705,-0.05336130299881304
8181,3,41–50,0.099028,44190.82593707646,10.696272488537954,6113.0,-0.8172288671755834,-0.08092854025866368
8182,3,41–50,0.162791,56595.32682885549,10.9436816959214,1375.0,0.13388733344577797,0.02179565289897164
8183,3,41–50,0.0,48088.88531499296,10.780806354859648,3925.0,-0.4922549884342258,-0.0
8211,3,41–50,0.060119,48404.57610393508,10.787349635837344,10917.0,-0.4671006273297108,-0.028081622614434882
8212,3,41–50,0.112039,48164.02681515614,10.782367689758823,15774.0,-0.48625274246728434,-0.05447927101329207
8219,3,41–50,0.235294,43695.96440595526,10.68501102912956,396.0,-0.8605213403993561,-0.2024755082679261
8311,3,41–50,0.236651,71834.60136539488,11.18212155212052,2155.0,1.050522621611631,0.2486072289270141
8312,3,41–50,0.25836,58948.2282657561,10.984414850649673,225.0,0.290477962283743,0.07504788633562784
8322,3,41–50,0.277177,40622.825962751616,10.612085403437035,59627.0,-1.14086961348974,-0.31622281685824566
8331,3,41–50,0.316808,43506.28670799427,10.680660728657331,45920.0,-0.8772452178187401,-0.2779183029667194
8332,3,41–50,0.30474,49014.8296758061,10.799878177749587,132255.0,-0.41893710379346,-0.12766689301001902
8341,3,41–50,0.09375,47493.03229839797,10.768338290808147,2822.0,-0.5401860166897252,-0.05064243906466174
8342,3,41–50,0.01087,52040.04883106728,10.85976887096319,61891.0,-0.18869907351022236,-0.0020511589290561167
8343,3,41–50,0.20242,57374.87496159382,10.957361768041846,9675.0,0.18647768914445967,0.037746813836621526
8344,3,41–50,0.180942,49221.39253688872,10.80408361563928,3672.0,-0.40277012217666464,-0.07287803144689005
8350,3,41–50,0.021277,55024.95715321685,10.915542127715884,17941.0,0.02571027939913613,0.0005470376147754195
9111,3,41–50,0.0,34614.74949500254,10.452035156194492,2192.0,-1.7561514159568132,-0.0
9112,3,41–50,0.027778,37469.67757950656,10.531287286987077,267990.0,-1.4514821341310746,-0.040319270721892994
9122,3,41–50,0.083333,40546.99679449622,10.61021699501284,12365.0,-1.1480523434310548,-0.09567064593514009
9123,3,41–50,0.0,39135.90894198732,10.574795711777,511.0,-1.2842225235496585,-0.0
9129,3,41–50,0.078125,49174.65967110695,10.803133722462736,73.0,-0.4064218002957858,-0.03175170314810827
9211,3,41–50,0.142857,34764.588037584224,10.456354562544432,1620.0,-1.7395463049347049,-0.24850636648405716
9212,3,41–50,0.0625,32323.330638128497,10.38354455924784,1444.0,-2.0194500903882315,-0.12621563064926447
9213,3,41–50,0.102679,35857.53521872107,10.487309011353512,2154.0,-1.6205479941806868,-0.16639624749447876
9214,3,41–50,0.083624,40011.42231707052,10.59692025025893,4981.0,-1.199169072208934,-0.1002793144943999
9215,3,41–50,0.043478,36206.47134645095,10.496993148313583,248.0,-1.5833192279226669,-0.06883955339162172
9216,3,41–50,0.05318,42886.288219248025,10.666307431897184,179.0,-0.9324236536792289,-0.04958628990266139
9311,3,41–50,0.0,45975.2239993596,10.735857921659882,113.0,-0.6650504290767654,-0.0
9312,3,41–50,0.008065,49055.27889171553,10.80070308186755,57153.0,-0.4157659216096969,-0.003353152157782205
9313,3,41–50,0.010627,42063.57140095291,10.646937357704957,34027.0,-1.0068881069884077,-0.010700199912965808
9321,3,41–50,0.1,42698.12664354271,10.661910325737724,5278.0,-0.9493274663883227,-0.09493274663883228
9329,3,41–50,0.187081,48152.032471593775,10.782118627583456,24380.0,-0.4872102131793046,-0.09114777389179748
9333,3,41–50,0.178483,47469.506000278525,10.767842804924513,16624.0,-0.5420908150441924,-0.0967539949415326
9334,3,41–50,0.181818,40721.22830883979,10.614504815524857,2419.0,-1.1315686579713804,-0.20573955025504045
9412,3,41–50,0.012346,34643.74414893218,10.45287244427565,54730.0,-1.7529326260540505,-0.021641706201263308
9510,3,41–50,0.041667,41386.83056132167,10.630718006824576,1306.0,-1.0692402221301183,-0.044552032335495644
9611,3,41–50,0.263531,45281.74437969492,10.720659236421572,15308.0,-0.7234787952284647,-0.19065909038535253
9612,3,41–50,0.196429,44545.16599721131,10.704258919653835,1471.0,-0.7865265982511745,-0.15449663316787995
9621,3,41–50,0.229246,43975.70358922717,10.691392569232788,14486.0,-0.8359887603822859,-0.1916470793625975
9622,3,41–50,0.126755,44011.781945612856,10.692212648547212,7069.0,-0.8328361262099665,-0.1055661431777443
9623,3,41–50,0.379464,43365.56833964519,10.67742104898552,576.0,-0.8896995312748582,-0.33760894293568283
9629,3,41–50,0.141575,32896.7189492346,10.401128203793506,888.0,-1.9518532156792345,-0.27633361900978765
0310,4,51–60,0.268774,57600.43326893723,10.961285368685852,739.0,0.1607413256997693,0.04320308907362979
1111,4,51–60,0.4,63544.18483375581,11.059490767061032,1153.0,0.5116286241600955,0.2046514496640382
1112,4,51–60,0.470256,75807.48537251765,11.23595231837117,529.0,1.1421246869608717,0.5370909867914717
1114,4,51–60,0.499534,75443.40673544703,11.23113807449886,16163.0,1.1249234225249736,0.5619374969475901
1120,4,51–60,0.494274,85244.35570723689,11.353277184241106,278435.0,1.561325727926522,0.7717227128451537
1211,4,51–60,0.485055,89507.98189220538,11.402083083439498,58434.0,1.7357089125782013,0.8419142865906194
1212,4,51–60,0.497719,89030.07489231514,11.3967295117705,12886.0,1.71658063316456,0.8543747961580317
1213,4,51–60,0.461583,71065.69939034068,11.171360071682985,1544.0,0.9113369775590578,0.4206576561126426
1219,4,51–60,0.491944,82869.4522990636,11.325021784663091,71142.0,1.4603693549685932,0.7184199419606696
1221,4,51–60,0.475,84651.04579663427,11.346292741845678,97147.0,1.536370357204225,0.7297759196720068
1222,4,51–60,0.516497,79014.27049687877,11.27738375433686,7674.0,1.2901589587815845,0.6663632317338121
1223,4,51–60,0.486654,92977.02205043148,11.44010766688086,15243.0,1.87157052079495,0.9108072802269456
1311,4,51–60,0.367347,75732.6527556693,11.2349646906198,2528.0,1.1385958989380467,0.41825978768719463
1312,4,51–60,0.367347,83917.72080845093,11.337592083602829,1892.0,1.5052829575686497,0.5529611786139708
1321,4,51–60,0.405719,78640.42549676262,11.272641165497696,84534.0,1.273213717348675,0.516566996188987
1322,4,51–60,0.461583,109428.29744122918,11.603024795863504,36245.0,2.453672443982918,1.1325734877109672
1323,4,51–60,0.444444,73687.55284752953,11.207589174463925,86576.0,1.0407833441618364,0.4625699126126632
1324,4,51–60,0.486526,72734.89406029573,11.194576521690324,56533.0,0.9942892139706709,0.48374755411629466
1330,4,51–60,0.530303,89429.56340485463,11.401206593351956,32535.0,1.732577218760618,0.918790896840412
1341,4,51–60,0.46875,59144.273195464986,10.987735046384,13074.0,0.2552458652281686,0.11964649932570404
1342,4,51–60,0.428571,69969.67526032742,11.15581721660194,7928.0,0.855802449722691,0.36677211168010343
1343,4,51–60,0.45467,60918.34566702996,11.017289650813549,614.0,0.3608442893161161,0.16406507302335852
1344,4,51–60,0.392857,64246.66885666613,11.070485154824532,7990.0,0.5509115055941844,0.2164294413532145
1345,4,51–60,0.428603,68264.32074888352,11.131142518858896,20963.0,0.7676399029113106,0.32901276530749646
1346,4,51–60,0.482912,98120.16230450748,11.49394815251402,36280.0,2.0639422525345634,0.9967024810559711
1349,4,51–60,0.461583,82208.2061980134,11.317010408154,20738.0,1.4317447548271176,0.6608690391673655
1411,4,51–60,0.456522,59681.219554723335,10.996772669567031,3127.0,0.2875372385708161,0.1312670752268261
1412,4,51–60,0.416667,50628.48875523244,10.832269715718006,7850.0,-0.3002308273384461,-0.1250962781346283
1420,4,51–60,0.480769,60084.28889622328,11.003503670311952,167780.0,0.31158706379831225,0.14980140107525078
1431,4,51–60,0.517556,60965.92553662941,11.01807038932142,9611.0,0.36363386331472747,0.1882008877617171
1439,4,51–60,0.461583,58434.13826377808,10.975655557339346,5562.0,0.21208592343487878,0.09789525679684166
2111,4,51–60,0.59375,93835.06670218038,11.449293910570544,776.0,1.904392914315085,1.1307332928745817
2112,4,51–60,0.565217,81337.98571428572,11.306368415376443,28.0,1.3937209785609177,0.7877547903392662
2113,4,51–60,0.431379,84881.19706052111,11.349007876163457,3185.0,1.5460715158114386,0.6669427844192226
2114,4,51–60,0.483333,113084.28396606464,11.63588869547324,6622.0,2.5710949598702495,1.2426950402389674
2120,4,51–60,0.695754,81502.6276198853,11.30839053944402,1835.0,1.4009460157071716,0.9747137942123274
2131,4,51–60,0.464838,74270.31083728248,11.215466565887954,2855.0,1.0689292163992523,0.49687891909259563
2132,4,51–60,0.409049,62225.78351271482,11.038524718763025,1252.0,0.4367170595374353,0.17863867648672838
2133,4,51–60,0.480579,85825.20908361413,11.360068054485048,914.0,1.585589466514374,0.7620010002280113
2141,4,51–60,0.554355,92997.0894580027,11.44032347549515,1347.0,1.8723416036774176,1.037941929706595
2142,4,51–60,0.482143,80161.54026152338,11.291799130973452,84977.0,1.341665012908851,0.6468743943189121
2143,4,51–60,0.555556,89763.10358142547,11.404929296600676,488.0,1.7458784151054698,0.9699332287823345
2144,4,51–60,0.487425,87051.00910767306,11.374249537405689,15443.0,1.6362598197995821,0.7975539426658114
2145,4,51–60,0.461538,84643.44013263559,11.346202890555343,2744.0,1.5360493190836075,0.70894513063121
2146,4,51–60,0.494956,90771.86179183453,11.416104624402474,28849.0,1.7858077942094648,0.8838962825907398
2149,4,51–60,0.530886,82845.863872297,11.324737098522174,17578.0,1.4593521730972474,0.7747496377669052
2151,4,51–60,0.5625,86542.27573986954,11.368388310404107,6770.0,1.6153176909321796,0.908616201149351
2152,4,51–60,0.673685,87905.02897642535,11.384012294510253,12506.0,1.6711420922878801,1.1258233604429604
2153,4,51–60,0.620098,85904.13024473409,11.360987188827318,1464.0,1.5888735279979314,0.9852572969644613
2161,4,51–60,0.488372,78895.70174390526,11.275882028086468,18889.0,1.2847932999100216,0.627457073463657
2162,4,51–60,0.421053,82120.51635136471,11.315943158879357,2103.0,1.4279314795799418,0.6012348332715732
2163,4,51–60,0.428071,62209.24672152292,11.038258928796033,1821.0,0.43576739358201205,0.18653938393804548
2164,4,51–60,0.477273,73619.73232915769,11.206668371082309,2347.0,1.0374933192107225,0.4951675489396592
2165,4,51–60,0.515035,69692.83868917402,11.151852846694888,653.0,0.8416377798593427,0.4334729139498566
2166,4,51–60,0.5125,55671.18787629921,10.927218018767388,10642.0,0.039018889088650296,0.019997180657933274
2211,4,51–60,0.45161,81909.31620021387,11.313368014290376,7005.0,1.418730503432783,0.6407128826552791
2212,4,51–60,0.379361,100904.31603087284,11.521927980757614,10459.0,2.16391401077,0.820904583039718
2221,4,51–60,0.342779,63960.65089355798,11.066023343468313,13280.0,0.5349694804211684,0.1833763035292877
2222,4,51–60,0.390244,69748.12612038157,11.152645833665112,363.0,0.8444711175403624,0.3295497867934212
2223,4,51–60,0.342779,61913.22132727235,11.033489027582064,32588.0,0.4187245651979958,0.1435299877340038
2224,4,51–60,0.342779,55536.89768165157,10.924802901930374,10164.0,0.030389691137959734,0.0104169479385787
2250,4,51–60,0.27027,72590.24541353168,11.192585831090526,4317.0,0.9871764884159593,0.26680418952418133
2261,4,51–60,0.158864,73762.20338904747,11.208601730195468,7434.0,1.0444011997080715,0.1659177521904231
2262,4,51–60,0.428571,66859.3885019645,11.11034701398498,3005.0,0.693337688918446,0.2971444266774673
2263,4,51–60,0.432796,57296.03454178066,10.955986695103514,386.0,0.14180919681998227,0.06137445314690105
2264,4,51–60,0.225745,55055.22291476851,10.916092013486338,5557.0,-0.0007342609449979263,-0.00016575573702855688
2265,4,51–60,0.54878,64901.81039286444,11.080630797416594,1757.0,0.5871618256292657,0.32222266666882843
2266,4,51–60,0.452882,55807.111351650354,10.929656583827123,745.0,0.04773186739826864,0.021616903571062697
2267,4,51–60,0.3,51042.35775331056,10.840411111178057,776.0,-0.2711416702662384,-0.08134250107987152
2269,4,51–60,0.363513,56409.86039946319,10.940399251982925,1178.0,0.08611535618616807,0.031304051473302515
2310,4,51–60,0.485747,65615.43575317522,11.091566248368691,13905.0,0.6262341261902545,0.3041913480945376
2320,4,51–60,0.381031,51969.896883214045,10.858419923840698,2348.0,-0.20679629080419312,-0.07879579748141251
2330,4,51–60,0.333333,57161.96879099547,10.953644074960009,13892.0,0.13343902911970057,0.04447963189355715
2341,4,51–60,0.329318,50284.54198231632,10.825452992401509,16616.0,-0.3245869387992361,-0.10689232151148684
2342,4,51–60,0.230075,47043.23892121865,10.758822434819882,32236.0,-0.5626575207788844,-0.12945342909320184
2351,4,51–60,0.4875,56996.88762696292,10.950751942290148,4007.0,0.12310545646375437,0.06001391002608025
2352,4,51–60,0.312962,49820.14740144411,10.816174747491925,1255.0,-0.3577380521254065,-0.11195841626927147
2353,4,51–60,0.405465,44750.743882160976,10.70886334662989,561.0,-0.7411610427701744,-0.3005148622068088
2354,4,51–60,0.36,44441.63271724572,10.701931982890686,511.0,-0.765926763772634,-0.27573363495814823
2355,4,51–60,0.405992,43711.53747482034,10.685367361679852,145.0,-0.8251120558528435,-0.3349888937798077
2356,4,51–60,0.552632,51903.13986093421,10.857134565607929,242.0,-0.2113888680485418,-0.11682025292740175
2359,4,51–60,0.370729,60321.845167599,11.007449591862509,11139.0,0.32568581779472316,0.12074117754521992
2411,4,51–60,0.568333,74075.53766308258,11.21284063077631,45864.0,1.0595467660197206,0.6021753921722859
2412,4,51–60,0.498718,72734.38667826113,11.19456954589403,34942.0,0.9942642894924157,0.4958574979270786
2413,4,51–60,0.517664,76179.06870356503,11.24084201501123,46253.0,1.1595955436826824,0.6002808675249521
2421,4,51–60,0.466311,73244.78362955124,11.201562311095085,45451.0,1.0192493975492214,0.47528720582057493
2422,4,51–60,0.56642,66720.45412630594,11.108266843458894,33622.0,0.6859052521246326,0.38851045290843444
2423,4,51–60,0.488693,69662.63730590626,11.151419402891907,38856.0,0.8400890877550513,0.41054565656227926
2424,4,51–60,0.552632,64009.515774658015,11.066787035268472,4571.0,0.5376981466355298,0.29714920217148616
2431,4,51–60,0.700863,62334.11540843132,11.04026415374923,21240.0,0.4429320502941085,0.31043468556527976
2432,4,51–60,0.590909,69119.98711949009,11.14359921712795,7886.0,0.8121476109974302,0.47990533266688046
2433,4,51–60,0.517675,72753.36752229443,11.194830472928684,18408.0,0.9951965802198087,0.5151883896652895
2434,4,51–60,0.515571,77424.95136573515,11.25706437669442,2324.0,1.2175579445266176,0.6277375670175328
2511,4,51–60,0.62602,79643.15974124247,11.285311432695488,79127.0,1.3184845059342403,0.8253976704049532
2512,4,51–60,0.872807,76430.55597349459,11.24413784249406,12355.0,1.1713715154803173,1.0223812583118292
2513,4,51–60,0.841346,68047.71539157325,11.127964435018956,550.0,0.756284628442421,0.6362970470015171
2514,4,51–60,0.95,72363.53647678722,11.189457811681292,422.0,0.9760000938572378,0.9272000891643759
2519,4,51–60,0.764845,76111.09081611299,11.239949273258498,53972.0,1.1564057827629994,0.8844711809173663
2521,4,51–60,0.923365,71518.4814161109,11.17771117662576,1836.0,0.9340294373675763,0.862450091434912
2522,4,51–60,0.72973,65687.39273650943,11.092662294681864,5086.0,0.630150293083109,0.45983957337153714
2523,4,51–60,0.635223,53938.48148148148,10.895599444304148,27.0,-0.07395408753110315,-0.04697733734376994
2529,4,51–60,0.70851,71643.31168714119,11.179455081894906,8486.0,0.9402604004183414,0.666183896300399
2611,4,51–60,0.425,90588.05170546952,11.414077603703609,20055.0,1.7785652614290306,0.755890236107338
2612,4,51–60,0.458333,96876.84544215054,11.48119581619963,18.0,2.018378231488396,0.9250893499727709
2619,4,51–60,0.5,82363.05270304784,11.3188922258148,2179.0,1.4384684780248036,0.7192342390124018
2621,4,51–60,0.5,48144.32416314169,10.781958532046346,1159.0,-0.4799923843706477,-0.23999619218532384
2622,4,51–60,0.535088,52971.41623002295,10.87750773063619,716.0,-0.13859567178714896,-0.07416088082524197
2631,4,51–60,0.552632,85426.88671845039,11.355416162995963,2602.0,1.5689682861684684,0.8670620819218531
2632,4,51–60,0.492706,69878.11390558978,11.154507773408495,4216.0,0.851123817058527,0.4193538114076386
2633,4,51–60,0.492036,54192.197449925385,10.900292218576258,547.0,-0.05718683324703591,-0.02813798068353856
2634,4,51–60,0.441462,70557.06014601022,11.164177025215318,6054.0,0.8856719956796961,0.39099053055675004
2635,4,51–60,0.271629,52020.41745494637,10.859391563863683,12777.0,-0.20332462683884947,-0.05522886506360984
2636,4,51–60,0.386364,49824.25385656015,10.81625716968658,4915.0,-0.35744355811902584,-0.1381033228890993
2641,4,51–60,0.741399,62402.86720300003,11.041366502067932,6123.0,0.4468707342148609,0.33130951547616366
2642,4,51–60,0.648529,64013.01224286924,11.066841657970684,24037.0,0.5378933132224067,0.34883941253081424
2643,4,51–60,0.701628,30738.68585339091,10.33327726580111,15461.0,-2.083127853370883,-1.461580829504906
2651,4,51–60,0.34181,55077.61055840697,10.916498570609058,674.0,0.0007183652122304588,0.0002455444131924931
2652,4,51–60,0.559345,50069.57385938008,10.82116879439063,2315.0,-0.3398943525563026,-0.19011820663060508
2653,4,51–60,0.146131,47762.63399985908,10.773998897296556,440.0,-0.5084321115169576,-0.07429769288808453
2654,4,51–60,0.499121,66956.8976107592,11.111804372112088,3224.0,0.6985448207520419,0.3486583894785799
2655,4,51–60,0.1875,44260.31963626714,10.697843835365388,1265.0,-0.7805336903224239,-0.1463500669354545
2656,4,51–60,0.65,74739.81180231637,11.22176818500468,1130.0,1.091444863648568,0.7094391613715693
2659,4,51–60,0.526316,56025.58106728813,10.933563670186752,453.0,0.061691863490782615,0.032469414825014746
3112,4,51–60,0.425714,70348.45914052989,11.161216159538345,50019.0,0.8750928404022229,0.3725392734589919
3113,4,51–60,0.396508,72762.16752586071,11.194951422263394,11946.0,0.9956287314661652,0.39477475705618625
3114,4,51–60,0.40566,70864.19097954954,11.16852052117444,44762.0,0.901191280649621,0.36557725490832527
3115,4,51–60,0.356357,66559.49633913575,11.105851508446264,35146.0,0.6772752746337758,0.24135178504266844
3116,4,51–60,0.334387,69343.44793920955,11.146826943113949,11254.0,0.8236802565559831,0.2754279699489855
