nus_code,nus_name,nus_kortnavn,level_digit,level_name,field_digit,field_name,nus4,isced,complete_pull,n_total,n_employed,n_employed_scored,share_employed,share_selvstendig,share_i_utdanning,share_ledig,share_ufor_aap,share_utenfor,exposure_w,coverage_scored,share_E3,share_E2,share_E1,share_E0,share_top5_v1,exposure2_w,coverage2_scored,share2_E3,share2_E2,share2_E1,share2_E0,share_top5_v2,share_q1_v1,share_q2_v1,share_q3_v1,share_q4_v1,share_q5_v1,share_q1_v2,share_q2_v2,share_q3_v2,share_q4_v2,share_q5_v2,n_occupations,eloundou_beta_w,mouchel_grounded_w,handa_augmentation_w,handa_automation_w,anthropic2026_job_exposure_w,n_total_recent,n_employed_recent,share_employed_recent,exposure_w_recent,share_E3_recent,exposure2_w_recent,share2_E3_recent,share_top5_v1_recent,share_top5_v2_recent,share_i_utdanning_recent,share_ledig_recent
642210,"Markedsøkonomi, lavere nivå",Markedsøkonomi,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,361,274,274,0.759003,0.044321,0.022161,0.049861,0.060942,0.063712,0.543000,1.000000,0.072993,0.645985,0.270073,0.010949,0.478102,0.634948,1.000000,0.321168,0.598540,0.021898,0.058394,0.810219,0.000000,0.000000,0.058394,0.463504,0.478102,0.000000,0.010949,0.047445,0.131387,0.810219,33,0.535449,0.563331,0.629578,0.315678,0.222463,0,0,,,,,,,,,
642211,"Sivilmarkedsførerutdanning, fireårig",Markedsføring,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,855,755,755,0.883041,0.031579,0.003509,0.022222,0.025731,0.033918,0.533276,1.000000,0.074172,0.578808,0.343046,0.003974,0.339073,0.640507,1.000000,0.317881,0.621192,0.025166,0.035762,0.829139,0.000000,0.000000,0.046358,0.614570,0.339073,0.000000,0.003974,0.039735,0.127152,0.829139,47,0.523380,0.568263,0.653306,0.295314,0.213860,0,0,,,,,,,,,
642212,"Videreutdanning for ingeniører, markedsføring","Ingeniører, markedsføring (videreutdanning)",6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,10,6,6,0.600000,0.000000,0.000000,0.000000,0.000000,0.400000,0.592827,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.712625,1.000000,0.500000,0.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2,0.599182,0.632247,0.715220,0.159780,0.342175,0,0,,,,,,,,,
642214,"Høgskolekandidat, markedsføring og internasjonalisering, treårig",Internasjonal markedsføring,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,286,258,258,0.902098,0.041958,0.000000,0.000000,0.041958,0.013986,0.547701,1.000000,0.077519,0.655039,0.240310,0.027132,0.515504,0.647314,1.000000,0.387597,0.546512,0.015504,0.050388,0.825581,0.015504,0.011628,0.023256,0.434109,0.515504,0.000000,0.015504,0.034884,0.124031,0.825581,30,0.535434,0.574302,0.637834,0.315655,0.213202,0,0,,,,,,,,,
642215,"Diplommarkedsfører, markedsføring, internasjonalisering og ledelse",Internasjonal markedsføring,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,507,451,451,0.889546,0.011834,0.005917,0.013807,0.055227,0.023669,0.548137,1.000000,0.082040,0.629712,0.270510,0.017738,0.487805,0.637811,1.000000,0.370288,0.538803,0.046563,0.044346,0.787140,0.000000,0.006652,0.046563,0.458980,0.487805,0.000000,0.011086,0.048780,0.152993,0.787140,43,0.539838,0.565871,0.642649,0.304506,0.222005,0,0,,,,,,,,,
642216,"Diplommarkedsfører, markedskommunikasjon",Markedskommunikasjon,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,514,457,457,0.889105,0.025292,0.000000,0.017510,0.046693,0.021401,0.551708,1.000000,0.089716,0.645514,0.247265,0.017505,0.501094,0.652085,1.000000,0.404814,0.531729,0.021882,0.041575,0.816193,0.000000,0.008753,0.032823,0.457330,0.501094,0.000000,0.008753,0.039387,0.135667,0.816193,36,0.544484,0.578535,0.633743,0.304988,0.233718,0,0,,,,,,,,,
642217,"Høgskolekandidat, markedsføring, toårig",Markedsføring,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,16,12,12,0.750000,0.250000,0.000000,0.000000,0.000000,0.000000,0.631171,1.000000,0.250000,0.750000,0.000000,0.000000,1.000000,0.772586,1.000000,0.750000,0.250000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3,0.607181,0.685444,0.575812,0.424188,0.290862,0,0,,,,,,,,,
642218,"Bachelor, markedsføring, treårig",Markedsføring,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,7605,6719,6719,0.883498,0.017357,0.033662,0.018803,0.016700,0.029323,0.540292,1.000000,0.141985,0.561988,0.235898,0.060128,0.566305,0.614461,0.999554,0.379244,0.443716,0.028737,0.148303,0.729154,0.016669,0.023069,0.111921,0.282036,0.566305,0.016974,0.024568,0.113460,0.115843,0.729154,153,0.534582,0.545155,0.632204,0.309660,0.247948,1552,1366,0.880155,0.567426,0.193997,0.648052,0.461201,0.653001,0.784773,0.021907,0.027062
642219,"Bachelor, eksportmarkedsføring, treårig",Eksportmarkedsføring,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,427,371,371,0.868852,0.016393,0.032787,0.016393,0.039813,0.025761,0.543259,1.000000,0.088949,0.603774,0.283019,0.024259,0.544474,0.619052,1.000000,0.309973,0.547170,0.043127,0.099730,0.784367,0.000000,0.008086,0.102426,0.345013,0.544474,0.000000,0.016173,0.094340,0.105121,0.784367,42,0.532747,0.549228,0.635840,0.305086,0.220595,6,6,1.000000,0.575092,0.000000,0.676883,0.500000,1.000000,1.000000,0.000000,0.000000
642220,"Bachelor, markedskommunikasjon, treårig",Markedskommunikasjon,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,1883,1693,1693,0.899097,0.016994,0.017525,0.015932,0.023367,0.027084,0.555537,1.000000,0.155346,0.594211,0.209687,0.040756,0.589486,0.647424,1.000000,0.437094,0.441229,0.024217,0.097460,0.794448,0.012995,0.014176,0.072652,0.310691,0.589486,0.009451,0.017129,0.076196,0.102776,0.794448,76,0.548773,0.574400,0.625266,0.318202,0.262878,110,100,0.909091,0.620556,0.320000,0.743053,0.620000,0.800000,0.960000,0.000000,0.000000
642221,"Bachelor, reklame, kommunikasjon og merkebygging, treårig","Reklame, kommunikasjon og merkebygging",6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,308,262,262,0.850649,0.025974,0.029221,0.035714,0.025974,0.032468,0.579218,1.000000,0.229008,0.568702,0.175573,0.026718,0.637405,0.699600,1.000000,0.572519,0.332061,0.000000,0.095420,0.874046,0.000000,0.015267,0.080153,0.267176,0.637405,0.000000,0.011450,0.083969,0.030534,0.874046,23,0.568785,0.620690,0.623881,0.333180,0.288329,36,32,0.888889,0.616853,0.312500,0.768823,0.781250,0.781250,1.000000,0.000000,0.111111
642222,"Høgskolekandidat, markedskommunikasjon, toårig",Markedskommunikasjon,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,5,5,5,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.487179,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.653741,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1,0.475000,0.580004,0.687906,0.312094,0.181400,0,0,,,,,,,,,
642223,"Bachelor, kreativ markedskommunikasjon, treårig",Kreativ markedskommunikasjon,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,280,238,238,0.850000,0.032143,0.032143,0.025000,0.021429,0.039286,0.570310,1.000000,0.273109,0.508403,0.193277,0.025210,0.676471,0.682623,1.000000,0.516807,0.331933,0.000000,0.151261,0.836134,0.000000,0.012605,0.138655,0.172269,0.676471,0.000000,0.012605,0.138655,0.012605,0.836134,21,0.560909,0.605629,0.603555,0.340423,0.318380,73,66,0.904110,0.581461,0.318182,0.692675,0.469697,0.696970,0.893939,0.000000,0.000000
642299,"Markedsføring, uspesifisert, lavere nivå",Markedsføring,6,Bachelor-nivå,4,Økonomiske og administrative fag,6422,0414,True,4952,4143,4138,0.836632,0.021405,0.065226,0.020194,0.021204,0.035339,0.499762,0.998793,0.100290,0.494683,0.296037,0.108990,0.475109,0.552915,0.998069,0.272310,0.442080,0.034583,0.251028,0.628295,0.031658,0.043983,0.175930,0.273320,0.475109,0.035792,0.045466,0.177993,0.112455,0.628295,134,0.495429,0.490550,0.630787,0.302688,0.220263,388,320,0.824742,0.486186,0.081250,0.525859,0.200000,0.471875,0.565625,0.030928,0.030928
642901,"Bachelor, kundeorientering og relasjonsledelse, treårig",Kundeorientering og relasjonsledelse,6,Bachelor-nivå,4,Økonomiske og administrative fag,6429,0414,True,1375,1267,1267,0.921455,0.012364,0.017455,0.018909,0.010909,0.018909,0.534924,1.000000,0.108919,0.596685,0.251776,0.042620,0.617995,0.595664,1.000000,0.273875,0.539069,0.025257,0.161800,0.727703,0.011050,0.011839,0.138911,0.220205,0.617995,0.009471,0.021310,0.133386,0.108129,0.727703,68,0.531869,0.528478,0.639678,0.286831,0.263263,264,243,0.920455,0.548184,0.119342,0.607282,0.288066,0.720165,0.781893,0.011364,0.034091
642999,"Handel og markedsføring, andre, uspesifiserte, lavere nivå",Handel og markedsføring,6,Bachelor-nivå,4,Økonomiske og administrative fag,6429,0416,True,562,461,461,0.820285,0.024911,0.056940,0.039146,0.021352,0.037367,0.438254,1.000000,0.060738,0.373102,0.364425,0.201735,0.392625,0.465431,1.000000,0.154013,0.379610,0.019523,0.446855,0.464208,0.073753,0.088937,0.284165,0.160521,0.392625,0.065076,0.067245,0.321041,0.082430,0.464208,44,0.437288,0.412934,0.633383,0.307810,0.191633,34,31,0.911765,0.528091,0.096774,0.550602,0.096774,0.612903,0.612903,0.000000,0.000000
644101,"Høgskolekandidat, reiseliv, treårig",Reiseliv,6,Bachelor-nivå,4,Økonomiske og administrative fag,6441,1015,True,524,468,468,0.893130,0.032443,0.000000,0.013359,0.047710,0.013359,0.545050,1.000000,0.079060,0.681624,0.181624,0.057692,0.561966,0.625108,0.993590,0.380645,0.505376,0.023656,0.090323,0.756989,0.012821,0.032051,0.051282,0.341880,0.561966,0.008602,0.025806,0.073118,0.135484,0.756989,49,0.537387,0.554601,0.617328,0.339303,0.213334,0,0,,,,,,,,,
644104,"Høgskolekandidat, reiselivsadministrasjon, toårig",Reiseliv,6,Bachelor-nivå,4,Økonomiske og administrative fag,6441,1015,True,65,54,54,0.830769,0.123077,0.000000,0.000000,0.046154,0.000000,0.558904,1.000000,0.000000,0.907407,0.092593,0.000000,0.648148,0.637635,1.000000,0.148148,0.851852,0.000000,0.000000,0.888889,0.000000,0.000000,0.000000,0.351852,0.648148,0.000000,0.000000,0.000000,0.111111,0.888889,11,0.555685,0.565715,0.590679,0.372284,0.224899,0,0,,,,,,,,,
644105,"Reiselivsfag, ettårig påbygging",Reiseliv,6,Bachelor-nivå,4,Økonomiske og administrative fag,6441,1015,True,98,86,86,0.877551,0.000000,0.000000,0.030612,0.061224,0.030612,0.617168,1.000000,0.220930,0.686047,0.093023,0.000000,0.779070,0.703594,1.000000,0.523256,0.476744,0.000000,0.000000,0.965116,0.000000,0.000000,0.000000,0.220930,0.779070,0.000000,0.000000,0.000000,0.034884,0.965116,15,0.606929,0.624234,0.630463,0.352096,0.260249,0,0,,,,,,,,,
644106,"Reiselivsfag, toårig",Reiseliv,6,Bachelor-nivå,4,Økonomiske og administrative fag,6441,1015,True,317,249,249,0.785489,0.075710,0.012618,0.018927,0.078864,0.028391,0.535884,1.000000,0.100402,0.638554,0.148594,0.112450,0.546185,0.604726,1.000000,0.333333,0.526104,0.000000,0.140562,0.742972,0.020080,0.036145,0.084337,0.313253,0.546185,0.000000,0.076305,0.064257,0.116466,0.742972,33,0.527679,0.536518,0.602521,0.353637,0.206205,0,0,,,,,,,,,
644107,"Diplomøkonom, reiselivsledelse",Reiselivsledelse,6,Bachelor-nivå,4,Økonomiske og administrative fag,6441,0311,True,139,110,110,0.791367,0.064748,0.000000,0.000000,0.100719,0.043165,0.594813,1.000000,0.163636,0.709091,0.127273,0.000000,0.663636,0.690996,1.000000,0.536364,0.436364,0.000000,0.027273,0.900000,0.000000,0.000000,0.027273,0.309091,0.663636,0.000000,0.000000,0.027273,0.072727,0.900000,19,0.580547,0.613057,0.615222,0.349930,0.259878,0,0,,,,,,,,,
644109,"Bachelor, reiselivsfag, treårig",Reiseliv,6,Bachelor-nivå,4,Økonomiske og administrative fag,6441,1015,True,2717,2378,2375,0.875230,0.019875,0.018403,0.023555,0.029812,0.031285,0.492657,0.998738,0.077474,0.534316,0.235789,0.152421,0.483368,0.542953,0.998738,0.262737,0.466526,0.037895,0.232842,0.594105,0.040421,0.074526,0.123789,0.277895,0.483368,0.043789,0.048421,0.154947,0.158737,0.594105,114,0.488870,0.481712,0.619233,0.322317,0.197075,223,186,0.834081,0.468887,0.059140,0.504551,0.150538,0.451613,0.483871,0.026906,0.040359
644110,"Bachelor, opplevelses- og attraksjonsutvikling, treårig",Opplevelses- og attraksjonsutvikling,6,Bachelor-nivå,4,Økonomiske og administrative fag,6441,1015,True,297,255,255,0.858586,0.013468,0.020202,0.026936,0.020202,0.060606,0.480493,1.000000,0.066667,0.498039,0.270588,0.164706,0.482353,0.532429,1.000000,0.223529,0.501961,0.000000,0.274510,0.596078,0.062745,0.078431,0.133333,0.243137,0.482353,0.047059,0.062745,0.164706,0.129412,0.596078,34,0.479593,0.472375,0.615220,0.330204,0.211016,28,24,0.857143,0.461076,0.000000,0.494302,0.000000,0.416667,0.416667,0.000000,0.000000
644199,"Reiselivsfag, uspesifiserte, lavere nivå",Reiseliv,6,Bachelor-nivå,4,Økonomiske og administrative fag,6441,1015,True,1111,927,927,0.834383,0.020702,0.028803,0.018902,0.057606,0.039604,0.471794,1.000000,0.067961,0.499461,0.257821,0.174757,0.436893,0.515558,1.000000,0.211435,0.470334,0.024811,0.293420,0.572816,0.061489,0.078749,0.158576,0.264293,0.436893,0.065804,0.064725,0.170442,0.126214,0.572816,75,0.467581,0.457407,0.623606,0.323601,0.192327,35,26,0.742857,0.426907,0.000000,0.431615,0.000000,0.269231,0.269231,0.000000,0.000000
644201,"Diplomstudium ved Norsk hotellhøgskole, fireårig",Hotell- og reiseliv,6,Bachelor-nivå,4,Økonomiske og administrative fag,6442,1013,True,3,3,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198235,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.137410,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1,0.193279,0.121911,0.136176,0.263824,0.013600,0,0,,,,,,,,,
644202,"Forkurs for administrasjonslinjen, 1. avd. ved Norsk hotellhøgskole",Hotell- og reiselivsadministrasjon,6,Bachelor-nivå,4,Økonomiske og administrative fag,6442,1013,True,3,3,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198235,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.137410,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1,0.193279,0.121911,0.136176,0.263824,0.013600,0,0,,,,,,,,,
644203,"Høgskolekandidat, hotelladministrasjon, toårig",Hotell- og reiselivsadministrasjon,6,Bachelor-nivå,4,Økonomiske og administrative fag,6442,1013,True,328,283,283,0.862805,0.024390,0.012195,0.000000,0.067073,0.033537,0.543840,1.000000,0.113074,0.607774,0.240283,0.038869,0.438163,0.619703,1.000000,0.286219,0.590106,0.049470,0.074205,0.759717,0.000000,0.038869,0.045936,0.477032,0.438163,0.000000,0.017668,0.077739,0.144876,0.759717,34,0.533483,0.549805,0.614910,0.340920,0.198611,0,0,,,,,,,,,
644204,"Høgskolekandidat, hotelladministrasjon, treårig",Hotell- og reiselivsadministrasjon,6,Bachelor-nivå,4,Økonomiske og administrative fag,6442,1013,True,60,45,45,0.750000,0.050000,0.000000,0.050000,0.083333,0.066667,0.565974,1.000000,0.111111,0.688889,0.200000,0.000000,0.533333,0.618495,1.000000,0.177778,0.755556,0.000000,0.066667,0.866667,0.000000,0.000000,0.066667,0.400000,0.533333,0.000000,0.000000,0.066667,0.066667,0.866667,8,0.553280,0.548733,0.588744,0.383478,0.221580,0,0,,,,,,,,,
644205,"Høgskolekandidat, kjøkken- og restaurantledelse, toårig",Kjøkken- og restaurantledelse,6,Bachelor-nivå,4,Økonomiske og administrative fag,6442,1013,True,9,6,6,0.666667,0.000000,0.000000,0.000000,0.000000,0.333333,0.312793,1.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.236246,1.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,2,0.304973,0.209600,0.426113,0.273887,0.006800,0,0,,,,,,,,,
644206,"Servicemanagement, ettårig påbygging",Serviceledelse,6,Bachelor-nivå,4,Økonomiske og administrative fag,6442,1013,True,103,80,80,0.776699,0.048544,0.000000,0.029126,0.097087,0.048544,0.555979,1.000000,0.100000,0.750000,0.150000,0.000000,0.362500,0.632761,1.000000,0.337500,0.612500,0.000000,0.050000,0.762500,0.000000,0.000000,0.050000,0.587500,0.362500,0.000000,0.000000,0.050000,0.187500,0.762500,14,0.544345,0.561390,0.636133,0.337825,0.166114,0,0,,,,,,,,,
644208,"Bachelor, hotelladministrasjon, treårig",Hotell- og reiselivsadministrasjon,6,Bachelor-nivå,4,Økonomiske og administrative fag,6442,1013,True,1160,1018,1015,0.877586,0.012069,0.023276,0.028448,0.018103,0.040517,0.482631,0.997053,0.050246,0.489655,0.322167,0.137931,0.380296,0.516985,0.997053,0.194089,0.528079,0.062069,0.215764,0.531034,0.033498,0.077833,0.104433,0.403941,0.380296,0.067980,0.051232,0.149754,0.200000,0.531034,70,0.476405,0.458674,0.601039,0.318534,0.181432,191,176,0.921466,0.490703,0.034091,0.530068,0.170455,0.431818,0.556818,0.015707,0.020942
644299,"Hotell- og restaurantfag, uspesifiserte, lavere nivå",Hotell- og restaurantfag,6,Bachelor-nivå,4,Økonomiske og administrative fag,6442,1013,True,849,701,701,0.825677,0.024735,0.025913,0.023557,0.045936,0.054181,0.470604,1.000000,0.061341,0.457917,0.315264,0.165478,0.358060,0.503955,1.000000,0.198288,0.483595,0.061341,0.256776,0.524964,0.038516,0.088445,0.125535,0.389444,0.358060,0.079886,0.069900,0.152639,0.172611,0.524964,63,0.465475,0.447113,0.609336,0.316810,0.177729,35,26,0.742857,0.466698,0.000000,0.463661,0.000000,0.115385,0.269231,0.000000,0.114286
644999,"Hotell- og reiselivsfag, andre, uspesifiserte, lavere nivå",Hotell- og reiseliv,6,Bachelor-nivå,4,Økonomiske og administrative fag,6449,1013,True,214,139,139,0.649533,0.037383,0.046729,0.042056,0.000000,0.224299,0.391221,1.000000,0.000000,0.402878,0.294964,0.302158,0.258993,0.417977,1.000000,0.043165,0.525180,0.028777,0.402878,0.381295,0.107914,0.122302,0.172662,0.338129,0.258993,0.136691,0.071942,0.223022,0.187050,0.381295,22,0.391554,0.370832,0.608818,0.344420,0.151392,21,10,0.476190,0.500478,0.000000,0.535159,0.000000,0.000000,0.300000,0.000000,0.000000
649903,"Høgskolekandidat, bokbransjefag, toårig",Bokbransjefag,6,Bachelor-nivå,4,Økonomiske og administrative fag,6499,0413,True,25,20,20,0.800000,0.000000,0.000000,0.000000,0.200000,0.000000,0.509104,1.000000,0.000000,0.400000,0.600000,0.000000,0.400000,0.600648,1.000000,0.200000,0.600000,0.000000,0.200000,0.800000,0.000000,0.000000,0.200000,0.400000,0.400000,0.000000,0.000000,0.200000,0.000000,0.800000,4,0.493092,0.532900,0.615341,0.384659,0.193660,0,0,,,,,,,,,
649904,"Metode, lavere nivå",Metode,6,Bachelor-nivå,4,Økonomiske og administrative fag,6499,0413,True,38,24,24,0.631579,0.000000,0.000000,0.000000,0.263158,0.105263,0.517163,1.000000,0.000000,0.708333,0.291667,0.000000,0.250000,0.617316,1.000000,0.166667,0.833333,0.000000,0.000000,0.875000,0.000000,0.000000,0.000000,0.750000,0.250000,0.000000,0.000000,0.000000,0.125000,0.875000,6,0.504894,0.547688,0.664663,0.272837,0.242068,0,0,,,,,,,,,
649905,"Skoleledelse, videreutdanning",Skoleledelse (videreutdanning),6,Bachelor-nivå,4,Økonomiske og administrative fag,6499,0413,True,695,676,676,0.972662,0.004317,0.000000,0.000000,0.018705,0.004317,0.435696,1.000000,0.004438,0.190828,0.800296,0.004438,0.054734,0.419121,1.000000,0.059172,0.078402,0.575444,0.286982,0.078402,0.000000,0.004438,0.224852,0.715976,0.054734,0.000000,0.004438,0.282544,0.634615,0.078402,16,0.422427,0.371848,0.634197,0.365803,0.118900,144,141,0.979167,0.420459,0.000000,0.391742,0.000000,0.000000,0.000000,0.000000,0.000000
649908,"Forsikringseksamen, lavere nivå",Forsikringseksamen,6,Bachelor-nivå,4,Økonomiske og administrative fag,6499,0412,True,413,337,337,0.815981,0.046005,0.000000,0.009685,0.106538,0.021792,0.588850,1.000000,0.100890,0.792285,0.106825,0.000000,0.810089,0.642103,1.000000,0.335312,0.664688,0.000000,0.000000,0.537092,0.000000,0.000000,0.000000,0.189911,0.810089,0.000000,0.000000,0.000000,0.462908,0.537092,24,0.575889,0.569679,0.680095,0.307145,0.227975,0,0,,,,,,,,,
649911,"Lederutdanning for styrere i barnehager, videreutdanning",Lederutdanning for styrer i barnehage (videreutdanning),6,Bachelor-nivå,4,Økonomiske og administrative fag,6499,0413,True,479,474,474,0.989562,0.000000,0.000000,0.000000,0.010438,0.000000,0.425349,1.000000,0.000000,0.160338,0.599156,0.240506,0.035865,0.348022,1.000000,0.035865,0.164557,0.525316,0.274262,0.065401,0.000000,0.229958,0.044304,0.689873,0.035865,0.000000,0.229958,0.044304,0.660338,0.065401,13,0.412424,0.308768,0.592831,0.405662,0.049936,142,142,1.000000,0.427052,0.000000,0.341900,0.056338,0.056338,0.056338,0.000000,0.000000
649999,"Økonomiske og administrative fag, andre, uspesifiserte, lavere nivå",Økonomisk-administrative fag,6,Bachelor-nivå,4,Økonomiske og administrative fag,6499,0413,True,13496,9313,9313,0.690056,0.034158,0.017561,0.079727,0.067427,0.110403,0.345376,1.000000,0.075056,0.244604,0.219049,0.461291,0.244067,0.358444,0.999678,0.176369,0.215252,0.032546,0.575832,0.328894,0.253302,0.142059,0.171803,0.188768,0.244067,0.230075,0.154135,0.205908,0.080988,0.328894,209,0.344652,0.318015,0.576649,0.318956,0.109129,716,385,0.537709,0.237673,0.038961,0.224093,0.072727,0.114286,0.114286,0.054469,0.187151
