group,level,group_name,cohort,rank,styrk08,styrk08_name,share,quintile_v1,quintile_v2,automation_chat
765,7,Terapeutiske fag,all,10,2635,Rådgivere innen sosiale fagfelt,0.011,3,3,0.188929
765,7,Terapeutiske fag,recent,1,2264,Fysioterapeuter,0.6519,2,3,0.274177
765,7,Terapeutiske fag,recent,2,2310,Universitets- og høyskolelektorer/-lærere,0.1185,4,4,0.286836
765,7,Terapeutiske fag,recent,3,2267,Ergoterapeuter,0.0889,3,3,0.358289
765,7,Terapeutiske fag,recent,4,2224,Vernepleiere,0.0444,3,3,0.256002
765,7,Terapeutiske fag,recent,5,2223,Sykepleiere,0.0296,3,3,0.256002
765,7,Terapeutiske fag,recent,6,2269,Kiropraktorer mv.,0.0222,3,2,0.0
765,7,Terapeutiske fag,recent,7,2221,Spesialsykepleiere,0.0222,3,3,0.256002
765,7,Terapeutiske fag,recent,8,3412,Miljøarbeidere innen sosiale fagfelt,0.0222,3,3,0.48
765,7,Terapeutiske fag,recent,9,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0,5,5,0.450311
765,7,Terapeutiske fag,recent,10,1342,Ledere av helsetjenester,0.0,4,4,0.476886
766,7,Apotekfag,all,1,2262,Farmasøyter,0.4561,4,4,0.203782
766,7,Apotekfag,all,2,1420,Varehandelssjefer,0.254,4,5,0.431373
766,7,Apotekfag,all,3,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0507,5,5,0.450311
766,7,Apotekfag,all,4,1342,Ledere av helsetjenester,0.0301,4,4,0.476886
766,7,Apotekfag,all,5,3119,Andre ingeniører,0.0292,3,3,0.505172
766,7,Apotekfag,all,6,3213,Reseptarer,0.0175,4,4,1.0
766,7,Apotekfag,all,7,2310,Universitets- og høyskolelektorer/-lærere,0.0163,4,4,0.286836
766,7,Apotekfag,all,8,1219,Andre administrative ledere,0.0147,4,4,0.47783
766,7,Apotekfag,all,9,1120,Administrerende direktører,0.0104,4,5,0.371125
766,7,Apotekfag,all,10,2511,Systemanalytikere/-arkitekter,0.0092,5,5,0.341622
766,7,Apotekfag,recent,1,2262,Farmasøyter,0.5562,4,4,0.203782
766,7,Apotekfag,recent,2,1420,Varehandelssjefer,0.245,4,5,0.431373
766,7,Apotekfag,recent,3,2310,Universitets- og høyskolelektorer/-lærere,0.0634,4,4,0.286836
766,7,Apotekfag,recent,4,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0605,5,5,0.450311
766,7,Apotekfag,recent,5,3119,Andre ingeniører,0.0317,3,3,0.505172
766,7,Apotekfag,recent,6,3213,Reseptarer,0.0173,4,4,1.0
766,7,Apotekfag,recent,7,1342,Ledere av helsetjenester,0.0086,4,4,0.476886
766,7,Apotekfag,recent,8,4110,Kontormedarbeidere,0.0086,5,5,0.670689
766,7,Apotekfag,recent,9,5223,Butikkmedarbeidere,0.0086,3,3,0.449861
766,7,Apotekfag,recent,10,1219,Andre administrative ledere,0.0,4,4,0.47783
767,7,Veterinærfag,all,1,2250,Veterinærer,0.5867,3,2,0.386598
767,7,Veterinærfag,all,2,3257,Helse- og miljøkontrollører,0.1221,3,3,0.640625
767,7,Veterinærfag,all,3,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0509,5,5,0.450311
767,7,Veterinærfag,all,4,1120,Administrerende direktører,0.0264,4,5,0.371125
767,7,Veterinærfag,all,5,2310,Universitets- og høyskolelektorer/-lærere,0.0248,4,4,0.286836
767,7,Veterinærfag,all,6,1219,Andre administrative ledere,0.0168,4,4,0.47783
767,7,Veterinærfag,all,7,3240,Dyrepleiere,0.0168,2,2,0.152733
767,7,Veterinærfag,all,8,3322,Selgere (engros),0.0112,5,5,0.398974
767,7,Veterinærfag,all,9,0110,Offiserer fra fenrik og høyere grad,0.01,,,
767,7,Veterinærfag,all,10,5223,Butikkmedarbeidere,0.0092,3,3,0.449861
767,7,Veterinærfag,recent,1,2250,Veterinærer,0.7197,3,2,0.386598
767,7,Veterinærfag,recent,2,3257,Helse- og miljøkontrollører,0.0809,3,3,0.640625
767,7,Veterinærfag,recent,3,2310,Universitets- og høyskolelektorer/-lærere,0.0458,4,4,0.286836
767,7,Veterinærfag,recent,4,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0323,5,5,0.450311
767,7,Veterinærfag,recent,5,3240,Dyrepleiere,0.0323,2,2,0.152733
767,7,Veterinærfag,recent,6,3322,Selgere (engros),0.0135,5,5,0.398974
767,7,Veterinærfag,recent,7,2131,"Biologer, botanikere, zoologer mv.",0.0135,4,4,0.255362
767,7,Veterinærfag,recent,8,2212,Legespesialister,0.0108,4,3,0.179852
767,7,Veterinærfag,recent,9,5223,Butikkmedarbeidere,0.0108,3,3,0.449861
767,7,Veterinærfag,recent,10,1120,Administrerende direktører,0.0081,4,5,0.371125
768,7,Idrettsfag,all,1,2341,Grunnskolelærere,0.2169,3,3,0.366129
768,7,Idrettsfag,all,2,2330,Lektorer mv. (videregående skole),0.2062,3,3,0.280862
768,7,Idrettsfag,all,3,2310,Universitets- og høyskolelektorer/-lærere,0.0939,4,4,0.286836
768,7,Idrettsfag,all,4,3422,Trenere og idrettsdommere,0.0683,3,3,0.174645
768,7,Idrettsfag,all,5,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.067,5,5,0.450311
768,7,Idrettsfag,all,6,3359,Andre yrker innen offentlig forvaltning,0.0333,3,2,
768,7,Idrettsfag,all,7,1345,Ledere av utdanning og undervisning,0.0282,4,4,0.368473
768,7,Idrettsfag,all,8,3423,Sports- og aktivitetsinstruktører,0.0175,2,3,0.320382
768,7,Idrettsfag,all,9,2264,Fysioterapeuter,0.0165,2,3,0.274177
768,7,Idrettsfag,all,10,5311,Barnehage- og skolefritidsassistenter mv.,0.0142,2,3,0.572124
768,7,Idrettsfag,recent,1,2341,Grunnskolelærere,0.3099,3,3,0.366129
768,7,Idrettsfag,recent,2,2330,Lektorer mv. (videregående skole),0.1844,3,3,0.280862
768,7,Idrettsfag,recent,3,2310,Universitets- og høyskolelektorer/-lærere,0.1103,4,4,0.286836
768,7,Idrettsfag,recent,4,3422,Trenere og idrettsdommere,0.097,3,3,0.174645
768,7,Idrettsfag,recent,5,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.057,5,5,0.450311
768,7,Idrettsfag,recent,6,3359,Andre yrker innen offentlig forvaltning,0.0342,3,2,
768,7,Idrettsfag,recent,7,2224,Vernepleiere,0.0266,3,3,0.256002
768,7,Idrettsfag,recent,8,3423,Sports- og aktivitetsinstruktører,0.0228,2,3,0.320382
768,7,Idrettsfag,recent,9,5311,Barnehage- og skolefritidsassistenter mv.,0.0209,2,3,0.572124
768,7,Idrettsfag,recent,10,1120,Administrerende direktører,0.0133,4,5,0.371125
769,7,"Helse-, sosial- og idrettsfag, andre",all,1,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.1263,5,5,0.450311
769,7,"Helse-, sosial- og idrettsfag, andre",all,2,2221,Spesialsykepleiere,0.0884,3,3,0.256002
769,7,"Helse-, sosial- og idrettsfag, andre",all,3,2310,Universitets- og høyskolelektorer/-lærere,0.0823,4,4,0.286836
769,7,"Helse-, sosial- og idrettsfag, andre",all,4,2223,Sykepleiere,0.0629,3,3,0.256002
769,7,"Helse-, sosial- og idrettsfag, andre",all,5,5321,Helsefagarbeidere,0.0537,1,2,0.1875
769,7,"Helse-, sosial- og idrettsfag, andre",all,6,1342,Ledere av helsetjenester,0.0404,4,4,0.476886
769,7,"Helse-, sosial- og idrettsfag, andre",all,7,2635,Rådgivere innen sosiale fagfelt,0.0371,3,3,0.188929
769,7,"Helse-, sosial- og idrettsfag, andre",all,8,2265,Ernæringsfysiologer,0.0369,5,4,0.263246
769,7,"Helse-, sosial- og idrettsfag, andre",all,9,2264,Fysioterapeuter,0.0347,2,3,0.274177
769,7,"Helse-, sosial- og idrettsfag, andre",all,10,3412,Miljøarbeidere innen sosiale fagfelt,0.0271,3,3,0.48
769,7,"Helse-, sosial- og idrettsfag, andre",recent,1,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.1708,5,5,0.450311
769,7,"Helse-, sosial- og idrettsfag, andre",recent,2,2310,Universitets- og høyskolelektorer/-lærere,0.1361,4,4,0.286836
769,7,"Helse-, sosial- og idrettsfag, andre",recent,3,2221,Spesialsykepleiere,0.085,3,3,0.256002
769,7,"Helse-, sosial- og idrettsfag, andre",recent,4,2265,Ernæringsfysiologer,0.0624,5,4,0.263246
769,7,"Helse-, sosial- og idrettsfag, andre",recent,5,2635,Rådgivere innen sosiale fagfelt,0.056,3,3,0.188929
769,7,"Helse-, sosial- og idrettsfag, andre",recent,6,1342,Ledere av helsetjenester,0.039,4,4,0.476886
769,7,"Helse-, sosial- og idrettsfag, andre",recent,7,2223,Sykepleiere,0.0369,3,3,0.256002
769,7,"Helse-, sosial- og idrettsfag, andre",recent,8,2264,Fysioterapeuter,0.0333,2,3,0.274177
769,7,"Helse-, sosial- og idrettsfag, andre",recent,9,5329,Andre pleiemedarbeidere,0.0291,3,2,0.278788
769,7,"Helse-, sosial- og idrettsfag, andre",recent,10,2224,Vernepleiere,0.0276,3,3,0.256002
771,7,Fiske og havbruk,all,1,2131,"Biologer, botanikere, zoologer mv.",0.1739,4,4,0.255362
771,7,Fiske og havbruk,all,2,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.1528,5,5,0.450311
771,7,Fiske og havbruk,all,3,6221,Havbruksarbeidere,0.0632,2,2,0.0
771,7,Fiske og havbruk,all,4,3322,Selgere (engros),0.0593,5,5,0.398974
771,7,Fiske og havbruk,all,5,3119,Andre ingeniører,0.0527,3,3,0.505172
771,7,Fiske og havbruk,all,6,1120,Administrerende direktører,0.0395,4,5,0.371125
771,7,Fiske og havbruk,all,7,1321,Ledere av industriproduksjon mv.,0.0369,4,4,0.0
771,7,Fiske og havbruk,all,8,1221,Salgs- og markedssjefer,0.0356,4,5,0.422801
771,7,Fiske og havbruk,all,9,3257,Helse- og miljøkontrollører,0.0356,3,3,0.640625
771,7,Fiske og havbruk,all,10,2149,Andre sivilingeniører (unntatt elektroteknologi),0.0329,5,4,0.304967
771,7,Fiske og havbruk,recent,1,2131,"Biologer, botanikere, zoologer mv.",0.2778,4,4,0.255362
771,7,Fiske og havbruk,recent,2,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.2111,5,5,0.450311
771,7,Fiske og havbruk,recent,3,6221,Havbruksarbeidere,0.1556,2,2,0.0
771,7,Fiske og havbruk,recent,4,3119,Andre ingeniører,0.1111,3,3,0.505172
771,7,Fiske og havbruk,recent,5,3322,Selgere (engros),0.0667,5,5,0.398974
771,7,Fiske og havbruk,recent,6,3257,Helse- og miljøkontrollører,0.0556,3,3,0.640625
771,7,Fiske og havbruk,recent,7,2250,Veterinærer,0.0556,3,2,0.386598
771,7,Fiske og havbruk,recent,8,1321,Ledere av industriproduksjon mv.,0.0333,4,4,0.0
771,7,Fiske og havbruk,recent,9,2149,Andre sivilingeniører (unntatt elektroteknologi),0.0333,5,4,0.304967
771,7,Fiske og havbruk,recent,10,1120,Administrerende direktører,0.0,4,5,0.371125
772,7,Jordbruk,all,1,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.3127,5,5,0.450311
772,7,Jordbruk,all,2,2330,Lektorer mv. (videregående skole),0.0993,3,3,0.280862
772,7,Jordbruk,all,3,1219,Andre administrative ledere,0.0744,4,4,0.47783
772,7,Jordbruk,all,4,1120,Administrerende direktører,0.0695,4,5,0.371125
772,7,Jordbruk,all,5,3142,Agroteknikere,0.0596,4,4,0.777467
772,7,Jordbruk,all,6,2142,Sivilingeniører (bygg og anlegg),0.0546,4,4,0.0
772,7,Jordbruk,all,7,2132,Sivilagronomer mv.,0.0496,4,4,0.24989
772,7,Jordbruk,all,8,2341,Grunnskolelærere,0.0298,3,3,0.366129
772,7,Jordbruk,all,9,3313,Regnskapsførere,0.0223,5,5,0.535417
772,7,Jordbruk,all,10,1213,Strategi- og planleggingssjefer,0.0199,4,4,0.4435
773,7,Gartneri og hagebruk,all,1,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.2636,5,5,0.450311
773,7,Gartneri og hagebruk,all,2,1219,Andre administrative ledere,0.1091,4,4,0.47783
773,7,Gartneri og hagebruk,all,3,2330,Lektorer mv. (videregående skole),0.0909,3,3,0.280862
773,7,Gartneri og hagebruk,all,4,3142,Agroteknikere,0.0636,4,4,0.777467
773,7,Gartneri og hagebruk,all,5,3257,Helse- og miljøkontrollører,0.0636,3,3,0.640625
773,7,Gartneri og hagebruk,all,6,1120,Administrerende direktører,0.0545,4,5,0.371125
773,7,Gartneri og hagebruk,all,7,1311,"Ledere i skogbruk, gartnerier mv.",0.0545,3,4,0.230508
773,7,Gartneri og hagebruk,all,8,2132,Sivilagronomer mv.,0.0545,4,4,0.24989
773,7,Gartneri og hagebruk,all,9,2341,Grunnskolelærere,0.0545,3,3,0.366129
773,7,Gartneri og hagebruk,all,10,6113,Gartnere,0.0545,2,2,0.777533
774,7,Skogbruk,all,1,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.2945,5,5,0.450311
774,7,Skogbruk,all,2,3143,Skogteknikere,0.1738,3,2,0.631579
774,7,Skogbruk,all,3,1120,Administrerende direktører,0.0695,4,5,0.371125
774,7,Skogbruk,all,4,1311,"Ledere i skogbruk, gartnerier mv.",0.0552,3,4,0.230508
774,7,Skogbruk,all,5,1219,Andre administrative ledere,0.0491,4,4,0.47783
774,7,Skogbruk,all,6,2142,Sivilingeniører (bygg og anlegg),0.0491,4,4,0.0
774,7,Skogbruk,all,7,2330,Lektorer mv. (videregående skole),0.0286,3,3,0.280862
774,7,Skogbruk,all,8,2132,Sivilagronomer mv.,0.0245,4,4,0.24989
774,7,Skogbruk,all,9,1349,Andre ledere av produksjon og tjenesteyting,0.0204,4,4,0.4435
774,7,Skogbruk,all,10,2310,Universitets- og høyskolelektorer/-lærere,0.0204,4,4,0.286836
774,7,Skogbruk,recent,1,3143,Skogteknikere,0.6667,3,2,0.631579
774,7,Skogbruk,recent,2,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.3333,5,5,0.450311
774,7,Skogbruk,recent,3,1120,Administrerende direktører,0.0,4,5,0.371125
774,7,Skogbruk,recent,4,1219,Andre administrative ledere,0.0,4,4,0.47783
774,7,Skogbruk,recent,5,1311,"Ledere i skogbruk, gartnerier mv.",0.0,3,4,0.230508
774,7,Skogbruk,recent,6,2142,Sivilingeniører (bygg og anlegg),0.0,4,4,0.0
774,7,Skogbruk,recent,7,2330,Lektorer mv. (videregående skole),0.0,3,3,0.280862
774,7,Skogbruk,recent,8,1349,Andre ledere av produksjon og tjenesteyting,0.0,4,4,0.4435
774,7,Skogbruk,recent,9,1213,Strategi- og planleggingssjefer,0.0,4,4,0.4435
774,7,Skogbruk,recent,10,2132,Sivilagronomer mv.,0.0,4,4,0.24989
779,7,"Primærnæringsfag, andre",all,1,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.1447,5,5,0.450311
779,7,"Primærnæringsfag, andre",all,2,2330,Lektorer mv. (videregående skole),0.0393,3,3,0.280862
779,7,"Primærnæringsfag, andre",all,3,1120,Administrerende direktører,0.0378,4,5,0.371125
779,7,"Primærnæringsfag, andre",all,4,8160,Operatører innen næringsmiddelproduksjon,0.0299,1,1,0.278481
779,7,"Primærnæringsfag, andre",all,5,2413,Finansanalytikere,0.0288,4,5,0.393998
779,7,"Primærnæringsfag, andre",all,6,2310,Universitets- og høyskolelektorer/-lærere,0.0288,4,4,0.286836
779,7,"Primærnæringsfag, andre",all,7,9112,Renholdere i virksomheter,0.0288,1,1,0.46875
779,7,"Primærnæringsfag, andre",all,8,1219,Andre administrative ledere,0.0278,4,4,0.47783
779,7,"Primærnæringsfag, andre",all,9,3142,Agroteknikere,0.0241,4,4,0.777467
779,7,"Primærnæringsfag, andre",all,10,5223,Butikkmedarbeidere,0.0236,3,3,0.449861
779,7,"Primærnæringsfag, andre",recent,1,2310,Universitets- og høyskolelektorer/-lærere,0.1667,4,4,0.286836
779,7,"Primærnæringsfag, andre",recent,2,9112,Renholdere i virksomheter,0.1136,1,1,0.46875
779,7,"Primærnæringsfag, andre",recent,3,5223,Butikkmedarbeidere,0.0758,3,3,0.449861
779,7,"Primærnæringsfag, andre",recent,4,8160,Operatører innen næringsmiddelproduksjon,0.0758,1,1,0.278481
779,7,"Primærnæringsfag, andre",recent,5,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0682,5,5,0.450311
779,7,"Primærnæringsfag, andre",recent,6,6130,Plante- og husdyrprodusenter (kombinasjonsbruk),0.053,2,2,0.0
779,7,"Primærnæringsfag, andre",recent,7,7511,"Slaktere, fiskehandlere mv.",0.0455,1,1,
779,7,"Primærnæringsfag, andre",recent,8,2413,Finansanalytikere,0.0379,4,5,0.393998
779,7,"Primærnæringsfag, andre",recent,9,2132,Sivilagronomer mv.,0.0379,4,4,0.24989
