inst,inst_short,inst_name,year,prog,prog_name,nus,nus_name,niva,niva_name,level,field,studium,graduates,students_autumn,profile_source,register_population,exposure_w,share_employed,share_i_utdanning,handa_augmentation_w,handa_automation_w,exposure_w_recent,share_top5_v1,exposure2_w,share_top5_v2,top_occupations,share_q1_v1,share_q1_v2,share_q2_v1,share_q2_v2,share_q3_v1,share_q3_v2,share_q4_v1,share_q4_v2,share_q5_v1,share_q5_v2
0236,HVO,Høgskulen i Volda,2025,FRINGBV,Friluftsliv og naturguide - bachelor,668907,"Bachelor, natur- og friluftslivsfag, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Idrettsutdanning,11.000000,38.000000,nus6,284,0.284966,0.637324,0.183099,0.601556,0.328620,0.293993,0.082873,0.284829,0.110497,Barnehage- og skolefritidsassistenter mv. (18%); Butikkmedarbeidere (10%); Andre pleiemedarbeidere (9%); Helsefagarbeidere (7%); Vernepleiere (6%),0.116022,0.088398,0.259669,0.187845,0.497238,0.558011,0.044199,0.055249,0.082873,0.110497
0236,HVO,Høgskulen i Volda,2025,IDRKRBV,Idrett og kroppsøving - bachelor,668105,"Bachelor, idrett/kroppsøving, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Idrettsutdanning,11.000000,11.000000,nus6,2342,0.347511,0.841588,0.058924,0.599960,0.289422,0.319002,0.160925,0.332466,0.195496,Trenere og idrettsdommere (10%); Grunnskolelærere (8%); Butikkmedarbeidere (7%); Barnehage- og skolefritidsassistenter mv. (6%); Helsefagarbeidere (4%),0.106427,0.061924,0.136761,0.164278,0.487404,0.506141,0.108483,0.072160,0.160925,0.195496
0236,HVO,Høgskulen i Volda,2025,BACHELOR,Bachelorgrad - frie studium,699904,"Bachelor, uspesifisert, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Uoppgitt fagfelt,Annet,10.000000,,nus6,1057,0.463818,0.812677,0.024598,0.617688,0.323080,0.466126,0.372619,0.502089,0.453349,Høyere saksbehandlere i offentlig og privat virksomhet (14%); Grunnskolelærere (4%); Kontormedarbeidere (4%); Butikkmedarbeidere (3%); Systemanalytikere/-arkitekter (3%),0.053571,0.043062,0.039286,0.081340,0.283333,0.239234,0.251190,0.183014,0.372619,0.453349
0236,HVO,Høgskulen i Volda,2025,KOHBV,"Design, kunst og håndverk - bachelor",616902,"Bachelor, estetiske fag, kunst og design, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,10.000000,36.000000,nus6,388,0.380503,0.615979,0.113402,0.589466,0.377589,0.373100,0.205021,0.403808,0.229787,Butikkmedarbeidere (21%); Produkt- og klesdesignere (17%); Barnehage- og skolefritidsassistenter mv. (8%); Kontormedarbeidere (6%); Servitører (3%),0.075314,0.106383,0.138075,0.072340,0.334728,0.344681,0.246862,0.246809,0.205021,0.229787
0236,HVO,Høgskulen i Volda,2025,MMP,Media Practices - master,735120,"Master, media practices, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Journalist-/fotoutdanning,9.000000,32.000000,nus4 (small cell),2648,0.582117,0.893882,0.010196,0.648007,0.333488,0.622074,0.701310,0.702097,0.820068,Høyere saksbehandlere i offentlig og privat virksomhet (19%); Informasjonsrådgivere (12%); Systemanalytikere/-arkitekter (8%); Reklame- og markedsføringsrådgivere (7%); Andre programvare- og applikasjonsutviklere (5%),0.002535,0.002540,0.009294,0.008467,0.076891,0.077477,0.209970,0.091448,0.701310,0.820068
0236,HVO,Høgskulen i Volda,2025,MUSBV,Musikk - bachelor,615115,"Bachelor, musikk, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,8.000000,34.000000,nus6,1075,0.386493,0.656744,0.065116,0.592735,0.352856,0.370125,0.269122,0.368369,0.242690,"Butikkmedarbeidere (13%); Barnehage- og skolefritidsassistenter mv. (7%); Andre musikklærere (6%); Kontormedarbeidere (5%); Dirigenter, komponister, musikere og sangere (5%)",0.090652,0.108187,0.128895,0.115497,0.381020,0.403509,0.130312,0.130117,0.269122,0.242690
0236,HVO,Høgskulen i Volda,2025,SAMFPLMGD,Samfunnsplanlegging og ledelse - master,731109,"Master, samfunnsplanlegging, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,8.000000,68.000000,nus6,166,0.507306,0.891566,0.000000,0.629080,0.357407,0.542066,0.412162,0.564332,0.385135,Høyere saksbehandlere i offentlig og privat virksomhet (36%); Andre administrative ledere (10%); Universitets- og høyskolelektorer/-lærere (8%); Ledere av utdanning og undervisning (7%); Grunnskolelærere (6%),0.000000,0.000000,0.000000,0.040541,0.168919,0.128378,0.418919,0.445946,0.412162,0.385135
0236,HVO,Høgskulen i Volda,2025,SPPMG,Spesialpedagogikk - master,724207,"Master, spesialpedagogikk, toårig",M2,"Master, 2-årig",Master-nivå,Lærerutdanninger og pedagogikk,Pedagogiske fag,7.000000,29.000000,nus6,4884,0.379369,0.923833,0.004505,0.637745,0.355681,0.379729,0.058732,0.336590,0.062320,Grunnskolelærere (35%); Psykologer (14%); Spesiallærere / spesialpedagoger (13%); Førskolelærere (7%); Lektorer mv. (videregående skole) (6%),0.010195,0.001774,0.075133,0.078288,0.601064,0.609226,0.254876,0.248392,0.058732,0.062320
0236,HVO,Høgskulen i Volda,2025,SPPMGD,Spesialpedagogikk - master (deltid),724207,"Master, spesialpedagogikk, toårig",M2,"Master, 2-årig",Master-nivå,Lærerutdanninger og pedagogikk,Pedagogiske fag,7.000000,48.000000,nus6,4884,0.379369,0.923833,0.004505,0.637745,0.355681,0.379729,0.058732,0.336590,0.062320,Grunnskolelærere (35%); Psykologer (14%); Spesiallærere / spesialpedagoger (13%); Førskolelærere (7%); Lektorer mv. (videregående skole) (6%),0.010195,0.001774,0.075133,0.078288,0.601064,0.609226,0.254876,0.248392,0.058732,0.062320
0236,HVO,Høgskulen i Volda,2025,KULMMG,Kulturmøte - master,713415,"Master, tverrfaglige kultur- og kjønnsstudier, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,6.000000,21.000000,nus6,241,0.471669,0.871369,0.020747,0.621724,0.370793,0.459153,0.414286,0.515372,0.438095,Høyere saksbehandlere i offentlig og privat virksomhet (27%); Grunnskolelærere (17%); Lektorer mv. (videregående skole) (13%); Universitets- og høyskolelektorer/-lærere (5%); Sjefssekretærer (4%),0.014286,0.000000,0.014286,0.033333,0.409524,0.404762,0.147619,0.123810,0.414286,0.438095
0236,HVO,Høgskulen i Volda,2025,OFFBV,Samfunnsutvikling - bachelor,641143,"Bachelor, offentlig administrasjon og ledelse, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Økonomiske og administrative fag,Økonomisk-administrativ utdanning,6.000000,28.000000,nus6,974,0.522734,0.872690,0.024641,0.629151,0.337837,0.545710,0.568235,0.586682,0.670588,Høyere saksbehandlere i offentlig og privat virksomhet (21%); Kontormedarbeidere (8%); Personal- og karriererådgivere (5%); Butikkmedarbeidere (4%); Kundebehandlere lån og kreditt (4%),0.032941,0.023529,0.025882,0.063529,0.150588,0.112941,0.222353,0.129412,0.568235,0.670588
0236,HVO,Høgskulen i Volda,2025,MEIMA-DEL,Helse- og sosialfag - master,769923,"Master, helse- og sosialfaglig arbeid, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,5.000000,48.000000,nus6,580,0.414877,0.948276,0.005172,0.709066,0.258856,0.462283,0.145455,0.423803,0.169091,Universitets- og høyskolelektorer/-lærere (14%); Høyere saksbehandlere i offentlig og privat virksomhet (13%); Rådgivere innen sosiale fagfelt (13%); Spesialsykepleiere (8%); Miljøarbeidere innen sosiale fagfelt (7%),0.027273,0.000000,0.036364,0.027273,0.472727,0.501818,0.318182,0.301818,0.145455,0.169091
0236,HVO,Høgskulen i Volda,2025,RELKBVN,Religion og kultur - bachelor (nettstudium),614208,"Bachelor, religionsstudier, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,5.000000,156.000000,nus4 (small cell),1768,0.353029,0.678733,0.091629,0.610968,0.336797,0.283792,0.166667,0.362282,0.247413,Religiøse yrker (11%); Grunnskolelærere (8%); Geistlige yrker (8%); Barnehage- og skolefritidsassistenter mv. (7%); Høyere saksbehandlere i offentlig og privat virksomhet (6%),0.114167,0.126999,0.125833,0.146754,0.470833,0.320790,0.122500,0.158043,0.166667,0.247413
0236,HVO,Høgskulen i Volda,2025,SAMFPLMG,Mastergradsstudium i samfunnsplanlegging og ledelse,731109,"Master, samfunnsplanlegging, toårig",M2,"Master, 2-årig",Master-nivå,Samfunnsfag og juridiske fag,Samfunnsvitenskap,5.000000,,nus6,166,0.507306,0.891566,0.000000,0.629080,0.357407,0.542066,0.412162,0.564332,0.385135,Høyere saksbehandlere i offentlig og privat virksomhet (36%); Andre administrative ledere (10%); Universitets- og høyskolelektorer/-lærere (8%); Ledere av utdanning og undervisning (7%); Grunnskolelærere (6%),0.000000,0.000000,0.000000,0.040541,0.168919,0.128378,0.418919,0.445946,0.412162,0.385135
0236,HVO,Høgskulen i Volda,2025,TODBV,Skuespill og scenekunst - bachelor,615208,"Bachelor, estetiske fag, drama, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,5.000000,12.000000,nus6,246,0.335563,0.617886,0.126016,0.578969,0.382710,0.319483,0.151316,0.339695,0.138686,Butikkmedarbeidere (14%); Barnehage- og skolefritidsassistenter mv. (14%); Andre yrker innen estetiske fag (8%); Grunnskolelærere (6%); Høyere saksbehandlere i offentlig og privat virksomhet (5%),0.072368,0.087591,0.243421,0.116788,0.421053,0.503650,0.111842,0.153285,0.151316,0.138686
0236,HVO,Høgskulen i Volda,2025,SKRMG,Skriftkulturer - master,711905,,M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,4.000000,15.000000,nus4 (no cell),682,0.407708,0.695015,0.039589,0.603842,0.389829,0.416096,0.265823,0.413678,0.253165,"Grunnskolelærere (27%); Lektorer mv. (videregående skole) (23%); Høyere saksbehandlere i offentlig og privat virksomhet (16%); Universitets- og høyskolelektorer/-lærere (6%); Oversettere, tolker mv. (5%)",0.035865,0.046414,0.056962,0.031646,0.561181,0.575949,0.080169,0.092827,0.265823,0.253165
0236,HVO,Høgskulen i Volda,2025,HISBV,Historie - bachelor,613102,"Bachelor, historie, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,3.000000,16.000000,nus6,1719,0.416704,0.703316,0.151832,0.601702,0.335160,0.440254,0.350921,0.431860,0.384937,Butikkmedarbeidere (13%); Høyere saksbehandlere i offentlig og privat virksomhet (9%); Kontormedarbeidere (6%); Barnehage- og skolefritidsassistenter mv. (5%); Andre pleiemedarbeidere (4%),0.072027,0.078661,0.113065,0.133054,0.335008,0.297071,0.128978,0.106276,0.350921,0.384937
0236,HVO,Høgskulen i Volda,2025,KULMMGD,Kulturmøte - master (deltid),713415,"Master, tverrfaglige kultur- og kjønnsstudier, toårig",M2,"Master, 2-årig",Master-nivå,Humanistiske og estetiske fag,Historisk-filosofiske fag,3.000000,29.000000,nus6,241,0.471669,0.871369,0.020747,0.621724,0.370793,0.459153,0.414286,0.515372,0.438095,Høyere saksbehandlere i offentlig og privat virksomhet (27%); Grunnskolelærere (17%); Lektorer mv. (videregående skole) (13%); Universitets- og høyskolelektorer/-lærere (5%); Sjefssekretærer (4%),0.014286,0.000000,0.014286,0.033333,0.409524,0.404762,0.147619,0.123810,0.414286,0.438095
0236,HVO,Høgskulen i Volda,2025,ULEMGD,Undervisning og læring - erfaringsbasert master (deltid),729999,"Lærerutdanning og utdanning i pedagogikk, annen, uspesifisert, høyere nivå",ME,"Master, erfaringsbasert, 1,5-2 år",Master-nivå,Lærerutdanninger og pedagogikk,Pedagogiske fag,3.000000,21.000000,nus6,4605,0.290454,0.671010,0.009772,0.579639,0.365306,0.258590,0.088673,0.265185,0.095455,Grunnskolelærere (21%); Barnehage- og skolefritidsassistenter mv. (12%); Førskolelærere (8%); Renholdere i virksomheter (7%); Lektorer mv. (videregående skole) (4%),0.160841,0.161688,0.247573,0.174351,0.426214,0.505844,0.076699,0.062662,0.088673,0.095455
0236,HVO,Høgskulen i Volda,2025,DRHS,Profesjonsutøving - vilkår og utvikling,,Ph.d.,FU,Forskerutdanning,Ph.d.,Ph.d.,Ph.d.,2.000000,,phd_national,39637,0.490066,0.891188,0.003154,0.661985,0.267833,0.498270,0.228317,0.498640,0.168433,"Universitets- og høyskolelektorer/-lærere (35%); Legespesialister (9%); Andre sivilingeniører (unntatt elektroteknologi) (8%); Høyere saksbehandlere i offentlig og privat virksomhet (5%); Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.) (3%)",0.012807,0.010145,0.013090,0.016379,0.066585,0.163927,0.679200,0.641116,0.228317,0.168433
0238,HVL,Høgskulen på Vestlandet,2025,BSYK,Bachelor i sykepleie,661120,"Bachelor, sykepleie, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Sykepleierutdanning,461.000000,1514.000000,nus6,57246,0.395943,0.911068,0.012507,0.719578,0.259458,0.390637,0.050132,0.315253,0.057063,Sykepleiere (76%); Spesialsykepleiere (5%); Ledere av helsetjenester (3%); Høyere saksbehandlere i offentlig og privat virksomhet (2%); Ambulansepersonell (1%),0.008769,0.014246,0.021806,0.017323,0.857431,0.855055,0.061862,0.056313,0.050132,0.057063
0238,HVL,Høgskulen på Vestlandet,2025,BBL,Bachelor - barnehagelærerutdanning,621107,"Bachelor, barnehagelærerutdanning, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Lærerutdanninger og pedagogikk,Barnehagelærerutdanning,167.000000,424.000000,nus6,16371,0.254031,0.934335,0.016370,0.562006,0.422926,0.254402,0.022103,0.151962,0.026054,Førskolelærere (77%); Barnehage- og skolefritidsassistenter mv. (5%); Grunnskolelærere (3%); Vernepleiere (2%); Helsefagarbeidere (2%),0.024719,0.009754,0.822260,0.800471,0.101883,0.138583,0.029035,0.025137,0.022103,0.026054
0238,HVL,Høgskulen på Vestlandet,2025,MGBBE,Grunnskolelærerutdanning 1.-7. trinn,722105,"Master, grunnskolelærerutdanning, 1.-7. trinn, femårig",M5,"Master, 5-årig",Master-nivå,Lærerutdanninger og pedagogikk,5-årig masterprogram i grunnskolelærerutdanning 1-7 trinn,151.000000,812.000000,nus6,3061,0.338109,0.973865,0.008821,0.594027,0.403202,0.337763,0.005367,0.291205,0.007388,Grunnskolelærere (94%); Butikkmedarbeidere (1%); Lektorer mv. (videregående skole) (1%); Barnehage- og skolefritidsassistenter mv. (1%); Universitets- og høyskolelektorer/-lærere (1%),0.004696,0.003022,0.009393,0.008059,0.970480,0.973472,0.010064,0.008059,0.005367,0.007388
0238,HVL,Høgskulen på Vestlandet,2025,MGUBE,Grunnskolelærerutdanning 5.-10. trinn,722106,"Master, grunnskolelærerutdanning, 5.-10. trinn, femårig",M5,"Master, 5-årig",Master-nivå,Lærerutdanninger og pedagogikk,5-årig masterprogram i grunnskolelærerutdanning 5-10 trinn,142.000000,815.000000,nus6,3433,0.341458,0.962132,0.013982,0.597979,0.399151,0.347873,0.013927,0.295484,0.014247,Grunnskolelærere (89%); Lektorer mv. (videregående skole) (3%); Universitets- og høyskolelektorer/-lærere (1%); Butikkmedarbeidere (1%); Vernepleiere (1%),0.006963,0.009397,0.007569,0.005153,0.953376,0.954835,0.018165,0.016369,0.013927,0.014247
0238,HVL,Høgskulen på Vestlandet,2025,ØAU3,"Bachelor i økonomi og administrasjon, Bergen",641141,"Bachelor, økonomi og administrasjon, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,Økonomiske og administrative fag,Økonomisk-administrativ utdanning,116.000000,417.000000,nus6,24271,0.584548,0.870627,0.064439,0.627472,0.335737,0.607505,0.630926,0.642138,0.756847,"Regnskapsførere (12%); Regnskapsmedarbeidere (8%); Kundebehandlere lån og kreditt (8%); Høyere saksbehandlere i offentlig og privat virksomhet (6%); Revisorer, regnskapsrådgivere (5%)",0.021540,0.018448,0.018164,0.029907,0.079835,0.073792,0.249536,0.121006,0.630926,0.756847
0238,HVL,Høgskulen på Vestlandet,2025,BVPL,Bachelor i vernepleie,661305,"Bachelor, vernepleie, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Vernepleierutdanning,98.000000,340.000000,nus6,14137,0.366710,0.898988,0.006932,0.721110,0.256770,0.360892,0.049193,0.316542,0.062057,Vernepleiere (71%); Miljøarbeidere innen sosiale fagfelt (3%); Høyere saksbehandlere i offentlig og privat virksomhet (3%); Ledere av helsetjenester (3%); Rådgivere innen sosiale fagfelt (3%),0.031641,0.007403,0.032428,0.043865,0.813144,0.820680,0.073593,0.065995,0.049193,0.062057
0238,HVL,Høgskulen på Vestlandet,2025,MASP,Master i spesialsykepleie,761113,"Master, spesialsykepleie, toårig",M2,"Master, 2-årig",Master-nivå,"Helse-, sosial- og idrettsfag",Helsefag,97.000000,256.000000,nus6,188,0.382426,1.000000,0.000000,0.740433,0.259567,0.408930,0.000000,0.301911,0.000000,Spesialsykepleiere (88%); Universitets- og høyskolelektorer/-lærere (5%); Sykepleiere (4%); Ledere av helsetjenester (3%),0.000000,0.000000,0.000000,0.000000,0.920213,0.920213,0.079787,0.079787,0.000000,0.000000
0238,HVL,Høgskulen på Vestlandet,2025,PPUYRKD,Praktisk pedagogisk utdanning for yrkesfag,623802,Praktisk-pedagogisk utdanning for yrkesfaglærere,AR,"Årsstudium, 60-studiepoeng",Bachelor-nivå,Lærerutdanninger og pedagogikk,Praktisk-pedagogisk utdanning,97.000000,217.000000,nus6,9284,0.375434,0.876562,0.005493,0.619810,0.347565,0.371908,0.099742,0.358107,0.123723,Lektorer mv. (videregående skole) (39%); Grunnskolelærere (13%); Høyere saksbehandlere i offentlig og privat virksomhet (4%); Ledere av utdanning og undervisning (4%); Sykepleiere (3%),0.023367,0.018835,0.048825,0.046535,0.676424,0.687554,0.151642,0.123353,0.099742,0.123723
0238,HVL,Høgskulen på Vestlandet,2025,BSAB,Bachelor i sosialt arbeid,662116,"Bachelor, sosialfag, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Sosionomutdanning/sosialt arbeid,93.000000,347.000000,nus6,12754,0.381864,0.876431,0.015289,0.760445,0.176536,0.368912,0.190331,0.376875,0.207432,Miljøarbeidere innen sosiale fagfelt (29%); Rådgivere innen sosiale fagfelt (19%); Høyere saksbehandlere i offentlig og privat virksomhet (11%); Vernepleiere (8%); Helsefagarbeidere (5%),0.062578,0.009155,0.055416,0.087694,0.627216,0.639081,0.064458,0.056638,0.190331,0.207432
0238,HVL,Høgskulen på Vestlandet,2025,DATA,"Bachelor i ingeniørfag, data",654122,"Bachelor, ingeniørfag, data, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Ingeniørutdanning,71.000000,309.000000,nus6,5544,0.604366,0.900794,0.034271,0.730307,0.248273,0.637616,0.734831,0.680132,0.728980,"Systemanalytikere/-arkitekter (23%); Andre programvare- og applikasjonsutviklere (16%); Driftsteknikere, IKT (10%); Elektronikkingeniører (7%); Programvareutviklere (6%)",0.009602,0.010408,0.014096,0.019388,0.088253,0.076327,0.153218,0.164898,0.734831,0.728980
0238,HVL,Høgskulen på Vestlandet,2025,BFYS,Bachelor i fysioterapi,665204,"Bachelor, fysioterapi, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Helse-, sosial- og idrettsfag",Fysioterapeututdanning,70.000000,273.000000,nus6,4562,0.284613,0.772468,0.017098,0.770312,0.205054,0.260436,0.077863,0.306389,0.092614,Fysioterapeuter (72%); Høyere saksbehandlere i offentlig og privat virksomhet (4%); Helsefagarbeidere (2%); Ledere av helsetjenester (1%); Miljøarbeidere innen sosiale fagfelt (1%),0.022734,0.003977,0.740835,0.028977,0.086104,0.823295,0.072464,0.051136,0.077863,0.092614
0238,HVL,Høgskulen på Vestlandet,2025,BYGG,"Bachelor i ingeniørfag, bygg",657107,"Bachelor, ingeniørfag, bygg, treårig",B3,"Bachelor, 3-årig",Bachelor-nivå,"Naturvitenskap, håndverk og teknikk",Ingeniørutdanning,64.000000,278.000000,nus6,7411,0.450033,0.912023,0.025773,0.545608,0.265706,0.446566,0.112152,0.455817,0.134910,Bygningsingeniører (32%); Sivilingeniører (bygg og anlegg) (23%); Ledere av bygge- og anleggsvirksomhet (5%); Andre ingeniører (5%); Høyere saksbehandlere i offentlig og privat virksomhet (5%),0.019634,0.018147,0.015618,0.024394,0.097575,0.184293,0.755020,0.638257,0.112152,0.134910
0238,HVL,Høgskulen på Vestlandet,2025,MADL,Masterstudium i organisasjon og ledelse,731125,,ME,"Master, erfaringsbasert, 1,5-2 år",Master-nivå,Samfunnsfag og juridiske fag,Økonomisk-administrativ utdanning,57.000000,249.000000,nus4 (no cell),7292,0.536929,0.931295,0.008228,0.643640,0.338475,0.557557,0.528367,0.635821,0.638400,Høyere saksbehandlere i offentlig og privat virksomhet (36%); Andre administrative ledere (7%); Personal- og karriererådgivere (3%); Universitets- og høyskolelektorer/-lærere (3%); Grunnskolelærere (3%),0.001792,0.000896,0.002837,0.012840,0.103016,0.086145,0.363989,0.261720,0.528367,0.638400
