date,yrke4,alder_gr,count
2015-10-16,1330,1,7
2015-10-16,1330,2,12
2015-10-16,1330,3,122
2015-10-16,1330,4,218
2015-10-16,1330,5,722
2015-10-16,1330,6,1547
2015-10-16,1330,7,1337
2015-10-16,1330,8,372
2015-10-16,1330,9,22
2015-10-16,1341,1,5
2015-10-16,1341,2,8
2015-10-16,1341,3,106
2015-10-16,1341,4,190
2015-10-16,1341,5,716
2015-10-16,1341,6,1673
2015-10-16,1341,7,1301
2015-10-16,1341,8,477
2015-10-16,1342,2,12
2015-10-16,1342,3,107
2015-10-16,1342,4,370
2015-10-16,1342,5,1145
2015-10-16,1342,6,2830
2015-10-16,1342,7,3380
2015-10-16,1342,8,1517
2015-10-16,1342,9,21
2015-10-16,1343,3,29
2015-10-16,1343,4,98
2015-10-16,1343,5,282
2015-10-16,1343,6,828
2015-10-16,1343,7,1040
2015-10-16,1343,8,534
2015-10-16,1344,1,6
2015-10-16,1344,2,17
2015-10-16,1344,3,81
2015-10-16,1344,4,110
2015-10-16,1344,5,267
2015-10-16,1344,6,560
2015-10-16,1344,7,486
2015-10-16,1344,8,213
2015-10-16,1344,9,13
2015-10-16,1345,2,35
2015-10-16,1345,3,146
2015-10-16,1345,4,326
2015-10-16,1345,5,1295
2015-10-16,1345,6,3798
2015-10-16,1345,7,3912
2015-10-16,1345,8,2506
2015-10-16,1345,9,55
2015-10-16,1346,2,14
2015-10-16,1346,3,85
2015-10-16,1346,4,246
2015-10-16,1346,5,788
2015-10-16,1346,6,1729
2015-10-16,1346,7,2133
2015-10-16,1346,8,728
2015-10-16,1346,9,57
2015-10-16,1349,1,9
2015-10-16,1349,2,25
2015-10-16,1349,3,111
2015-10-16,1349,4,199
2015-10-16,1349,5,612
2015-10-16,1349,6,1622
2015-10-16,1349,7,1610
2015-10-16,1349,8,808
2015-10-16,1349,9,22
2015-10-16,1411,1,5
2015-10-16,1411,2,18
2015-10-16,1411,3,115
2015-10-16,1411,4,84
2015-10-16,1411,5,142
2015-10-16,1411,6,196
2015-10-16,1411,7,132
2015-10-16,1411,8,52
2015-10-16,1411,9,5
2015-10-16,1412,1,42
2015-10-16,1412,2,200
2015-10-16,1412,3,418
2015-10-16,1412,4,381
2015-10-16,1412,5,446
2015-10-16,1412,6,500
2015-10-16,1412,7,366
2015-10-16,1412,8,110
2015-10-16,1412,9,7
2015-10-16,1420,1,206
2015-10-16,1420,2,1489
2015-10-16,1420,3,3299
2015-10-16,1420,4,2991
2015-10-16,1420,5,4554
2015-10-16,1420,6,8587
2015-10-16,1420,7,6744
2015-10-16,1420,8,2754
2015-10-16,1420,9,262
2015-10-16,1431,1,6
2015-10-16,1431,2,40
2015-10-16,1431,3,178
2015-10-16,1431,4,214
2015-10-16,1431,5,371
2015-10-16,1431,6,742
2015-10-16,1431,7,684
2015-10-16,1431,8,364
2015-10-16,1431,9,17
2015-10-16,1439,1,8
2015-10-16,1439,2,24
2015-10-16,1439,3,50
2015-10-16,1439,4,68
2015-10-16,1439,5,123
2015-10-16,1439,6,260
2015-10-16,1439,7,254
2015-10-16,1439,8,119
2015-10-16,1439,9,11
2015-10-16,2111,2,5
2015-10-16,2111,3,55
2015-10-16,2111,4,59
2015-10-16,2111,5,96
2015-10-16,2111,6,66
2015-10-16,2111,7,45
2015-10-16,2111,8,19
2015-10-16,2112,3,35
2015-10-16,2112,4,37
2015-10-16,2112,5,45
2015-10-16,2112,6,49
2015-10-16,2112,7,44
2015-10-16,2112,8,19
2015-10-16,2113,2,11
2015-10-16,2113,3,53
2015-10-16,2113,4,89
2015-10-16,2113,5,135
2015-10-16,2113,6,193
2015-10-16,2113,7,124
2015-10-16,2113,8,68
2015-10-16,2114,2,46
2015-10-16,2114,3,375
2015-10-16,2114,4,388
2015-10-16,2114,5,611
2015-10-16,2114,6,672
2015-10-16,2114,7,495
2015-10-16,2114,8,232
2015-10-16,2114,9,25
2015-10-16,2120,2,20
2015-10-16,2120,3,132
2015-10-16,2120,4,153
2015-10-16,2120,5,183
2015-10-16,2120,6,311
2015-10-16,2120,7,276
2015-10-16,2120,8,181
2015-10-16,2131,2,14
2015-10-16,2131,3,94
2015-10-16,2131,4,144
2015-10-16,2131,5,257
2015-10-16,2131,6,364
2015-10-16,2131,7,280
2015-10-16,2131,8,145
2015-10-16,2131,9,11
2015-10-16,2132,1,7
2015-10-16,2132,2,7
2015-10-16,2132,3,34
2015-10-16,2132,4,37
2015-10-16,2132,5,79
2015-10-16,2132,6,141
2015-10-16,2132,7,167
2015-10-16,2132,8,77
2015-10-16,2132,9,8
2015-10-16,2133,3,54
2015-10-16,2133,4,50
2015-10-16,2133,5,71
2015-10-16,2133,6,79
2015-10-16,2133,7,52
2015-10-16,2133,8,33
2015-10-16,2133,9,6
2015-10-16,2141,2,24
2015-10-16,2141,3,121
2015-10-16,2141,4,114
2015-10-16,2141,5,178
2015-10-16,2141,6,257
2015-10-16,2141,7,234
2015-10-16,2141,8,121
2015-10-16,2142,1,11
2015-10-16,2142,2,367
2015-10-16,2142,3,2294
2015-10-16,2142,4,2000
2015-10-16,2142,5,2790
2015-10-16,2142,6,4862
2015-10-16,2142,7,4403
2015-10-16,2142,8,2348
2015-10-16,2142,9,221
2015-10-16,2143,3,37
2015-10-16,2143,4,15
2015-10-16,2143,5,24
2015-10-16,2143,6,32
2015-10-16,2143,7,22
2015-10-16,2143,8,5
2015-10-16,2144,2,48
2015-10-16,2144,3,647
2015-10-16,2144,4,567
2015-10-16,2144,5,701
2015-10-16,2144,6,977
2015-10-16,2144,7,736
2015-10-16,2144,8,390
2015-10-16,2144,9,28
2015-10-16,2145,2,12
2015-10-16,2145,3,53
2015-10-16,2145,4,69
2015-10-16,2145,5,101
2015-10-16,2145,6,162
2015-10-16,2145,7,131
2015-10-16,2145,8,70
2015-10-16,2145,9,7
2015-10-16,2146,2,99
2015-10-16,2146,3,911
2015-10-16,2146,4,1211
2015-10-16,2146,5,2357
2015-10-16,2146,6,3875
2015-10-16,2146,7,3409
2015-10-16,2146,8,1276
2015-10-16,2146,9,28
2015-10-16,2149,1,10
2015-10-16,2149,2,53
2015-10-16,2149,3,375
2015-10-16,2149,4,585
2015-10-16,2149,5,1142
2015-10-16,2149,6,1943
2015-10-16,2149,7,1557
2015-10-16,2149,8,750
2015-10-16,2149,9,57
2015-10-16,2151,2,40
2015-10-16,2151,3,256
2015-10-16,2151,4,247
2015-10-16,2151,5,378
2015-10-16,2151,6,651
2015-10-16,2151,7,614
2015-10-16,2151,8,332
2015-10-16,2151,9,23
2015-10-16,2152,1,9
2015-10-16,2152,2,72
2015-10-16,2152,3,373
2015-10-16,2152,4,455
2015-10-16,2152,5,708
2015-10-16,2152,6,1097
2015-10-16,2152,7,869
2015-10-16,2152,8,355
2015-10-16,2152,9,26
2015-10-16,2153,2,7
2015-10-16,2153,3,12
2015-10-16,2153,4,20
2015-10-16,2153,5,55
2015-10-16,2153,6,73
2015-10-16,2153,7,44
2015-10-16,2153,8,19
2015-10-16,2161,1,9
2015-10-16,2161,2,99
2015-10-16,2161,3,649
2015-10-16,2161,4,750
2015-10-16,2161,5,1019
2015-10-16,2161,6,1174
2015-10-16,2161,7,869
2015-10-16,2161,8,629
2015-10-16,2161,9,97
2015-10-16,2162,2,8
2015-10-16,2162,3,108
2015-10-16,2162,4,102
2015-10-16,2162,5,136
2015-10-16,2162,6,138
2015-10-16,2162,7,78
2015-10-16,2162,8,45
2015-10-16,2163,2,20
2015-10-16,2163,3,99
2015-10-16,2163,4,117
2015-10-16,2163,5,149
2015-10-16,2163,6,114
2015-10-16,2163,7,66
2015-10-16,2163,8,31
2015-10-16,2163,9,8
2015-10-16,2164,2,21
2015-10-16,2164,3,138
2015-10-16,2164,4,134
2015-10-16,2164,5,188
2015-10-16,2164,6,221
2015-10-16,2164,7,200
2015-10-16,2164,8,96
2015-10-16,2165,2,36
2015-10-16,2165,3,126
2015-10-16,2165,4,113
2015-10-16,2165,5,153
2015-10-16,2165,6,250
2015-10-16,2165,7,254
2015-10-16,2165,8,144
2015-10-16,2165,9,8
2015-10-16,2166,1,42
2015-10-16,2166,2,255
2015-10-16,2166,3,699
2015-10-16,2166,4,580
2015-10-16,2166,5,864
2015-10-16,2166,6,855
2015-10-16,2166,7,341
2015-10-16,2166,8,119
2015-10-16,2211,1,34
2015-10-16,2211,2,217
2015-10-16,2211,3,1797
2015-10-16,2211,4,1133
2015-10-16,2211,5,1402
2015-10-16,2211,6,1521
2015-10-16,2211,7,1392
2015-10-16,2211,8,1163
2015-10-16,2211,9,100
2015-10-16,2212,2,7
2015-10-16,2212,3,1086
2015-10-16,2212,4,2059
2015-10-16,2212,5,3319
2015-10-16,2212,6,3547
2015-10-16,2212,7,2615
2015-10-16,2212,8,1657
2015-10-16,2212,9,198
2015-10-16,2221,1,5
2015-10-16,2221,2,13
2015-10-16,2221,3,781
2015-10-16,2221,4,1606
2015-10-16,2221,5,4173
2015-10-16,2221,6,8144
2015-10-16,2221,7,9505
2015-10-16,2221,8,4670
2015-10-16,2221,9,190
2015-10-16,2222,3,160
2015-10-16,2222,4,238
2015-10-16,2222,5,462
2015-10-16,2222,6,770
2015-10-16,2222,7,835
2015-10-16,2222,8,453
2015-10-16,2222,9,23
2015-10-16,2223,0,13
2015-10-16,2223,1,56
2015-10-16,2223,2,6084
2015-10-16,2223,3,10764
2015-10-16,2223,4,7454
2015-10-16,2223,5,9985
2015-10-16,2223,6,13125
2015-10-16,2223,7,10651
2015-10-16,2223,8,4251
2015-10-16,2223,9,330
2015-10-16,2224,1,30
2015-10-16,2224,2,1374
2015-10-16,2224,3,2686
2015-10-16,2224,4,2104
2015-10-16,2224,5,3094
2015-10-16,2224,6,4173
2015-10-16,2224,7,3140
2015-10-16,2224,8,990
2015-10-16,2224,9,31
2015-10-16,2250,2,14
2015-10-16,2250,3,166
2015-10-16,2250,4,158
2015-10-16,2250,5,249
2015-10-16,2250,6,270
2015-10-16,2250,7,183
2015-10-16,2250,8,96
2015-10-16,2250,9,6
2015-10-16,2261,2,44
2015-10-16,2261,3,406
2015-10-16,2261,4,378
2015-10-16,2261,5,483
2015-10-16,2261,6,609
2015-10-16,2261,7,610
2015-10-16,2261,8,493
2015-10-16,2261,9,54
2015-10-16,2262,2,98
2015-10-16,2262,3,354
2015-10-16,2262,4,295
2015-10-16,2262,5,312
2015-10-16,2262,6,276
2015-10-16,2262,7,168
2015-10-16,2262,8,98
2015-10-16,2262,9,7
2015-10-16,2263,4,14
2015-10-16,2263,5,17
2015-10-16,2263,6,9
2015-10-16,2263,7,13
2015-10-16,2264,1,18
2015-10-16,2264,2,380
2015-10-16,2264,3,1031
2015-10-16,2264,4,801
2015-10-16,2264,5,1211
2015-10-16,2264,6,1115
2015-10-16,2264,7,850
2015-10-16,2264,8,522
2015-10-16,2264,9,11
2015-10-16,2265,1,5
2015-10-16,2265,2,18
2015-10-16,2265,3,101
2015-10-16,2265,4,103
2015-10-16,2265,5,109
2015-10-16,2265,6,169
2015-10-16,2265,7,95
2015-10-16,2265,8,23
2015-10-16,2265,9,5
2015-10-16,2266,2,15
2015-10-16,2266,3,94
2015-10-16,2266,4,60
2015-10-16,2266,5,68
2015-10-16,2266,6,112
2015-10-16,2266,7,57
2015-10-16,2266,8,25
2015-10-16,2267,2,178
2015-10-16,2267,3,406
2015-10-16,2267,4,346
2015-10-16,2267,5,492
2015-10-16,2267,6,480
2015-10-16,2267,7,462
2015-10-16,2267,8,231
2015-10-16,2269,3,16
2015-10-16,2269,4,25
2015-10-16,2269,5,37
2015-10-16,2269,6,68
2015-10-16,2269,7,25
2015-10-16,2269,8,20
2015-10-16,2310,1,695
2015-10-16,2310,2,2680
2015-10-16,2310,3,3918
2015-10-16,2310,4,3037
2015-10-16,2310,5,4234
2015-10-16,2310,6,6373
2015-10-16,2310,7,6589
2015-10-16,2310,8,5056
2015-10-16,2310,9,267
2015-10-16,2320,1,13
2015-10-16,2320,2,47
2015-10-16,2320,3,67
2015-10-16,2320,4,65
2015-10-16,2320,5,121
2015-10-16,2320,6,237
2015-10-16,2320,7,228
2015-10-16,2320,8,126
2015-10-16,2320,9,12
2015-10-16,2330,1,77
2015-10-16,2330,2,446
2015-10-16,2330,3,1947
2015-10-16,2330,4,1990
2015-10-16,2330,5,3817
2015-10-16,2330,6,7699
2015-10-16,2330,7,7293
2015-10-16,2330,8,4868
2015-10-16,2330,9,134
2015-10-16,2341,1,1105
2015-10-16,2341,2,3962
2015-10-16,2341,3,8840
2015-10-16,2341,4,7678
2015-10-16,2341,5,12692
2015-10-16,2341,6,21009
2015-10-16,2341,7,15485
2015-10-16,2341,8,9800
2015-10-16,2341,9,287
2015-10-16,2342,1,18
2015-10-16,2342,2,1976
2015-10-16,2342,3,5347
2015-10-16,2342,4,4063
2015-10-16,2342,5,6233
2015-10-16,2342,6,7610
2015-10-16,2342,7,3924
2015-10-16,2342,8,1176
2015-10-16,2342,9,15
2015-10-16,2351,1,13
2015-10-16,2351,2,64
2015-10-16,2351,3,169
2015-10-16,2351,4,197
2015-10-16,2351,5,383
2015-10-16,2351,6,824
2015-10-16,2351,7,670
2015-10-16,2351,8,416
2015-10-16,2351,9,14
2015-10-16,2352,2,15
2015-10-16,2352,3,163
2015-10-16,2352,4,192
2015-10-16,2352,5,345
2015-10-16,2352,6,652
2015-10-16,2352,7,616
2015-10-16,2352,8,399
2015-10-16,2353,1,6
2015-10-16,2353,2,9
2015-10-16,2353,3,22
2015-10-16,2353,4,6
2015-10-16,2353,5,25
2015-10-16,2353,6,15
2015-10-16,2353,7,7
2015-10-16,2353,8,8
2015-10-16,2353,9,5
2015-10-16,2354,1,101
2015-10-16,2354,2,203
2015-10-16,2354,3,483
2015-10-16,2354,4,489
2015-10-16,2354,5,761
2015-10-16,2354,6,1185
2015-10-16,2354,7,1042
2015-10-16,2354,8,504
2015-10-16,2354,9,30
2015-10-16,2355,1,134
2015-10-16,2355,2,54
2015-10-16,2355,3,46
2015-10-16,2355,4,19
2015-10-16,2355,5,21
2015-10-16,2355,6,26
2015-10-16,2355,7,8
2015-10-16,2356,6,13
2015-10-16,2356,7,11
2015-10-16,2356,8,6
2015-10-16,2359,0,5
2015-10-16,2359,1,118
2015-10-16,2359,2,159
2015-10-16,2359,3,304
2015-10-16,2359,4,306
2015-10-16,2359,5,488
2015-10-16,2359,6,768
2015-10-16,2359,7,660
2015-10-16,2359,8,418
2015-10-16,2359,9,47
2015-10-16,2411,1,24
2015-10-16,2411,2,340
2015-10-16,2411,3,1691
2015-10-16,2411,4,1749
2015-10-16,2411,5,2338
2015-10-16,2411,6,3573
2015-10-16,2411,7,3150
2015-10-16,2411,8,1455
2015-10-16,2411,9,54
2015-10-16,2412,1,5
2015-10-16,2412,2,178
2015-10-16,2412,3,824
2015-10-16,2412,4,878
2015-10-16,2412,5,1407
2015-10-16,2412,6,1797
2015-10-16,2412,7,1866
2015-10-16,2412,8,752
2015-10-16,2412,9,16
2015-10-16,2413,1,32
2015-10-16,2413,2,237
2015-10-16,2413,3,1125
2015-10-16,2413,4,1133
2015-10-16,2413,5,1820
2015-10-16,2413,6,2627
2015-10-16,2413,7,2155
2015-10-16,2413,8,934
2015-10-16,2413,9,52
2015-10-16,2421,1,42
2015-10-16,2421,2,273
2015-10-16,2421,3,1160
2015-10-16,2421,4,774
2015-10-16,2421,5,1264
2015-10-16,2421,6,2127
2015-10-16,2421,7,2131
2015-10-16,2421,8,1147
2015-10-16,2421,9,77
2015-10-16,2422,1,204
2015-10-16,2422,2,805
2015-10-16,2422,3,4573
2015-10-16,2422,4,5685
2015-10-16,2422,5,9864
2015-10-16,2422,6,17751
2015-10-16,2422,7,17025
2015-10-16,2422,8,9856
2015-10-16,2422,9,300
2015-10-16,2423,1,42
2015-10-16,2423,2,169
2015-10-16,2423,3,807
2015-10-16,2423,4,942
2015-10-16,2423,5,1755
2015-10-16,2423,6,3073
2015-10-16,2423,7,2679
2015-10-16,2423,8,1340
2015-10-16,2423,9,41
2015-10-16,2424,2,28
2015-10-16,2424,3,90
2015-10-16,2424,4,78
2015-10-16,2424,5,135
2015-10-16,2424,6,226
2015-10-16,2424,7,188
2015-10-16,2424,8,75
2015-10-16,2431,1,137
2015-10-16,2431,2,403
2015-10-16,2431,3,993
2015-10-16,2431,4,785
2015-10-16,2431,5,1251
2015-10-16,2431,6,1501
2015-10-16,2431,7,879
2015-10-16,2431,8,292
2015-10-16,2431,9,15
2015-10-16,2432,1,85
2015-10-16,2432,2,195
2015-10-16,2432,3,478
2015-10-16,2432,4,448
2015-10-16,2432,5,776
2015-10-16,2432,6,910
2015-10-16,2432,7,532
2015-10-16,2432,8,240
2015-10-16,2432,9,18
2015-10-16,2433,1,6
2015-10-16,2433,2,40
2015-10-16,2433,3,207
2015-10-16,2433,4,221
2015-10-16,2433,5,430
2015-10-16,2433,6,905
2015-10-16,2433,7,800
2015-10-16,2433,8,327
2015-10-16,2433,9,21
2015-10-16,2434,2,16
2015-10-16,2434,3,62
2015-10-16,2434,4,44
2015-10-16,2434,5,89
2015-10-16,2434,6,103
2015-10-16,2434,7,50
2015-10-16,2434,8,7
2015-10-16,2511,1,36
2015-10-16,2511,2,515
2015-10-16,2511,3,2193
2015-10-16,2511,4,2318
2015-10-16,2511,5,4297
2015-10-16,2511,6,5851
2015-10-16,2511,7,4047
2015-10-16,2511,8,1212
2015-10-16,2511,9,23
2015-10-16,2512,1,23
2015-10-16,2512,2,188
2015-10-16,2512,3,635
2015-10-16,2512,4,620
2015-10-16,2512,5,947
2015-10-16,2512,6,864
2015-10-16,2512,7,371
2015-10-16,2512,8,105
2015-10-16,2512,9,8
2015-10-16,2513,1,6
2015-10-16,2513,2,23
2015-10-16,2513,3,38
2015-10-16,2513,4,32
2015-10-16,2513,5,34
2015-10-16,2513,6,33
2015-10-16,2513,7,5
2015-10-16,2514,2,5
2015-10-16,2514,3,14
2015-10-16,2514,4,27
2015-10-16,2514,5,24
2015-10-16,2514,6,35
2015-10-16,2514,7,16
2015-10-16,2514,8,7
2015-10-16,2519,0,5
2015-10-16,2519,1,89
2015-10-16,2519,2,657
2015-10-16,2519,3,1830
2015-10-16,2519,4,1677
2015-10-16,2519,5,2996
2015-10-16,2519,6,3609
2015-10-16,2519,7,2121
2015-10-16,2519,8,577
2015-10-16,2519,9,11
2015-10-16,2521,1,9
2015-10-16,2521,2,5
2015-10-16,2521,3,42
2015-10-16,2521,4,36
2015-10-16,2521,5,73
2015-10-16,2521,6,125
2015-10-16,2521,7,102
2015-10-16,2521,8,23
2015-10-16,2522,2,25
2015-10-16,2522,3,80
2015-10-16,2522,4,99
2015-10-16,2522,5,183
2015-10-16,2522,6,230
2015-10-16,2522,7,167
2015-10-16,2522,8,39
2015-10-16,2523,7,6
2015-10-16,2529,1,17
2015-10-16,2529,2,63
2015-10-16,2529,3,252
2015-10-16,2529,4,235
2015-10-16,2529,5,440
2015-10-16,2529,6,639
2015-10-16,2529,7,461
2015-10-16,2529,8,113
2015-10-16,2529,9,7
2015-10-16,2611,1,10
2015-10-16,2611,2,199
2015-10-16,2611,3,1479
2015-10-16,2611,4,1198
2015-10-16,2611,5,1413
2015-10-16,2611,6,1982
2015-10-16,2611,7,792
2015-10-16,2611,8,482
2015-10-16,2611,9,28
2015-10-16,2612,3,85
2015-10-16,2612,4,89
2015-10-16,2612,5,64
2015-10-16,2612,6,210
2015-10-16,2612,7,213
2015-10-16,2612,8,225
2015-10-16,2612,9,6
2015-10-16,2619,2,48
2015-10-16,2619,3,147
2015-10-16,2619,4,138
2015-10-16,2619,5,110
2015-10-16,2619,6,144
2015-10-16,2619,7,100
2015-10-16,2619,8,50
2015-10-16,2619,9,5
2015-10-16,2621,1,35
2015-10-16,2621,2,30
2015-10-16,2621,3,84
2015-10-16,2621,4,111
2015-10-16,2621,5,166
2015-10-16,2621,6,321
2015-10-16,2621,7,230
2015-10-16,2621,8,181
2015-10-16,2621,9,5
2015-10-16,2622,1,5
2015-10-16,2622,2,30
2015-10-16,2622,3,194
2015-10-16,2622,4,211
2015-10-16,2622,5,387
2015-10-16,2622,6,690
2015-10-16,2622,7,737
2015-10-16,2622,8,565
2015-10-16,2622,9,22
2015-10-16,2631,2,15
2015-10-16,2631,3,90
2015-10-16,2631,4,125
2015-10-16,2631,5,194
2015-10-16,2631,6,328
2015-10-16,2631,7,321
2015-10-16,2631,8,198
2015-10-16,2631,9,15
2015-10-16,2632,1,5
2015-10-16,2632,2,16
2015-10-16,2632,3,63
2015-10-16,2632,4,100
2015-10-16,2632,5,184
2015-10-16,2632,6,250
2015-10-16,2632,7,181
2015-10-16,2632,8,113
2015-10-16,2632,9,8
2015-10-16,2633,0,5
2015-10-16,2633,2,10
2015-10-16,2633,3,59
2015-10-16,2633,4,53
2015-10-16,2633,5,92
2015-10-16,2633,6,65
2015-10-16,2633,7,27
2015-10-16,2633,8,12
2015-10-16,2634,2,25
2015-10-16,2634,3,927
2015-10-16,2634,4,1013
2015-10-16,2634,5,1481
2015-10-16,2634,6,1665
2015-10-16,2634,7,1093
2015-10-16,2634,8,667
2015-10-16,2634,9,32
2015-10-16,2635,1,5
2015-10-16,2635,2,560
2015-10-16,2635,3,1561
2015-10-16,2635,4,1272
2015-10-16,2635,5,2051
2015-10-16,2635,6,2616
2015-10-16,2635,7,2045
2015-10-16,2635,8,1019
2015-10-16,2635,9,42
2015-10-16,2636,2,16
2015-10-16,2636,3,108
2015-10-16,2636,4,175
2015-10-16,2636,5,320
2015-10-16,2636,6,666
2015-10-16,2636,7,714
2015-10-16,2636,8,609
2015-10-16,2636,9,30
2015-10-16,2641,1,11
2015-10-16,2641,2,35
2015-10-16,2641,3,121
2015-10-16,2641,4,130
2015-10-16,2641,5,213
2015-10-16,2641,6,373
2015-10-16,2641,7,255
2015-10-16,2641,8,149
2015-10-16,2641,9,19
2015-10-16,2642,1,149
2015-10-16,2642,2,560
2015-10-16,2642,3,1076
2015-10-16,2642,4,843
2015-10-16,2642,5,1365
2015-10-16,2642,6,1919
2015-10-16,2642,7,1460
2015-10-16,2642,8,763
2015-10-16,2642,9,56
2015-10-16,2643,1,88
2015-10-16,2643,2,206
2015-10-16,2643,3,364
2015-10-16,2643,4,391
2015-10-16,2643,5,547
2015-10-16,2643,6,773
2015-10-16,2643,7,648
2015-10-16,2643,8,314
2015-10-16,2643,9,40
2015-10-16,2651,2,13
2015-10-16,2651,3,34
2015-10-16,2651,4,27
2015-10-16,2651,5,49
2015-10-16,2651,6,33
2015-10-16,2651,7,29
2015-10-16,2651,8,9
2015-10-16,2652,1,71
2015-10-16,2652,2,88
2015-10-16,2652,3,220
2015-10-16,2652,4,265
2015-10-16,2652,5,418
2015-10-16,2652,6,653
2015-10-16,2652,7,693
2015-10-16,2652,8,358
2015-10-16,2652,9,101
2015-10-16,2653,1,60
2015-10-16,2653,2,66
2015-10-16,2653,3,96
2015-10-16,2653,4,54
2015-10-16,2653,5,81
2015-10-16,2653,6,55
2015-10-16,2653,7,26
2015-10-16,2654,1,17
2015-10-16,2654,2,43
2015-10-16,2654,3,89
2015-10-16,2654,4,121
2015-10-16,2654,5,210
2015-10-16,2654,6,223
2015-10-16,2654,7,90
2015-10-16,2654,8,27
2015-10-16,2655,1,117
2015-10-16,2655,2,65
2015-10-16,2655,3,110
2015-10-16,2655,4,82
2015-10-16,2655,5,118
2015-10-16,2655,6,145
2015-10-16,2655,7,88
2015-10-16,2655,8,74
2015-10-16,2655,9,5
2015-10-16,2656,1,21
2015-10-16,2656,2,36
2015-10-16,2656,3,68
2015-10-16,2656,4,59
2015-10-16,2656,5,72
2015-10-16,2656,6,101
2015-10-16,2656,7,43
2015-10-16,2656,8,18
2015-10-16,2656,9,6
2015-10-16,2659,1,49
2015-10-16,2659,2,18
2015-10-16,2659,3,29
2015-10-16,2659,4,35
2015-10-16,2659,5,35
2015-10-16,2659,6,25
2015-10-16,2659,7,14
2015-10-16,2659,8,6
2015-10-16,3112,1,44
2015-10-16,3112,2,679
2015-10-16,3112,3,2342
2015-10-16,3112,4,1910
2015-10-16,3112,5,2214
2015-10-16,3112,6,3783
2015-10-16,3112,7,3797
2015-10-16,3112,8,2133
2015-10-16,3112,9,138
2015-10-16,3113,1,7
2015-10-16,3113,2,99
2015-10-16,3113,3,573
2015-10-16,3113,4,503
2015-10-16,3113,5,554
2015-10-16,3113,6,1061
2015-10-16,3113,7,1367
2015-10-16,3113,8,651
2015-10-16,3113,9,23
2015-10-16,3114,1,51
2015-10-16,3114,2,447
2015-10-16,3114,3,1590
2015-10-16,3114,4,1596
2015-10-16,3114,5,2262
2015-10-16,3114,6,3083
2015-10-16,3114,7,2469
2015-10-16,3114,8,967
2015-10-16,3114,9,41
2015-10-16,3115,1,33
2015-10-16,3115,2,262
2015-10-16,3115,3,866
2015-10-16,3115,4,823
2015-10-16,3115,5,1113
2015-10-16,3115,6,1949
2015-10-16,3115,7,1555
2015-10-16,3115,8,670
2015-10-16,3115,9,45
2015-10-16,3116,1,7
2015-10-16,3116,2,47
2015-10-16,3116,3,222
2015-10-16,3116,4,220
2015-10-16,3116,5,354
2015-10-16,3116,6,568
2015-10-16,3116,7,566
2015-10-16,3116,8,285
2015-10-16,3116,9,5
2015-10-16,3117,0,10
2015-10-16,3117,1,65
2015-10-16,3117,2,512
2015-10-16,3117,3,2460
2015-10-16,3117,4,2197
2015-10-16,3117,5,2652
2015-10-16,3117,6,3528
2015-10-16,3117,7,2375
2015-10-16,3117,8,745
2015-10-16,3117,9,17
2015-10-16,3118,1,13
2015-10-16,3118,2,75
2015-10-16,3118,3,302
2015-10-16,3118,4,287
2015-10-16,3118,5,398
2015-10-16,3118,6,701
2015-10-16,3118,7,720
2015-10-16,3118,8,268
2015-10-16,3118,9,18
2015-10-16,3119,0,6
2015-10-16,3119,1,172
2015-10-16,3119,2,704
2015-10-16,3119,3,2837
2015-10-16,3119,4,2917
2015-10-16,3119,5,4402
2015-10-16,3119,6,6818
2015-10-16,3119,7,5753
2015-10-16,3119,8,2570
2015-10-16,3119,9,121
2015-10-16,3121,2,9
2015-10-16,3121,3,16
2015-10-16,3121,4,17
2015-10-16,3121,5,27
2015-10-16,3121,6,48
2015-10-16,3121,7,60
2015-10-16,3121,8,19
2015-10-16,3122,1,10
2015-10-16,3122,2,41
2015-10-16,3122,3,210
2015-10-16,3122,4,282
2015-10-16,3122,5,513
2015-10-16,3122,6,1143
2015-10-16,3122,7,1248
2015-10-16,3122,8,559
2015-10-16,3122,9,18
2015-10-16,3123,0,5
2015-10-16,3123,1,12
2015-10-16,3123,2,169
2015-10-16,3123,3,791
2015-10-16,3123,4,812
2015-10-16,3123,5,1317
2015-10-16,3123,6,2898
2015-10-16,3123,7,3025
2015-10-16,3123,8,1154
2015-10-16,3123,9,43
2015-10-16,3131,1,104
2015-10-16,3131,2,47
2015-10-16,3131,3,68
2015-10-16,3131,4,68
2015-10-16,3131,5,122
2015-10-16,3131,6,287
2015-10-16,3131,7,435
2015-10-16,3131,8,204
2015-10-16,3131,9,7
2015-10-16,3132,8,6
2015-10-16,3133,2,5
2015-10-16,3133,3,14
2015-10-16,3133,4,12
2015-10-16,3133,5,39
2015-10-16,3133,6,113
2015-10-16,3133,7,156
2015-10-16,3133,8,51
2015-10-16,3134,1,15
2015-10-16,3134,2,70
2015-10-16,3134,3,141
2015-10-16,3134,4,208
2015-10-16,3134,5,309
2015-10-16,3134,6,635
2015-10-16,3134,7,492
2015-10-16,3134,8,150
2015-10-16,3135,3,7
2015-10-16,3135,4,15
2015-10-16,3135,5,26
2015-10-16,3135,6,79
2015-10-16,3135,7,94
2015-10-16,3135,8,43
2015-10-16,3139,3,7
2015-10-16,3139,5,5
2015-10-16,3139,6,11
