date,sector,age_group,ai_q,fte,percap,fte_index
2025-02-16,1,1,2,3064610.8849999667,4.294421566759012,1.0436699005496077
2025-03-16,1,1,2,3012815.2401771606,4.221840628252279,1.0260306120690665
2025-04-16,1,1,2,3098918.388328382,4.344986712779395,1.0559587082732977
2025-05-16,1,1,2,3033853.422952393,4.253759266748259,1.033787773713986
2025-06-16,1,1,2,3237859.1382863605,4.539795235231859,1.1033028704831622
2025-07-16,1,1,2,3448111.6601079963,4.837445300069019,1.1756405319674839
2025-08-16,1,1,2,3794217.0896516894,5.3230055859624485,1.2936458668912483
2025-09-16,1,1,2,3119108.1304109795,4.3758777131338835,1.0634661238277932
2025-10-16,1,1,2,2887713.818434107,4.053631459794613,0.9851508699695422
2025-11-16,1,1,2,2994915.709657215,4.204116232917704,1.021723066191567
2025-12-16,1,1,2,3091386.2647181754,4.339536881059011,1.0546342399505668
2026-01-16,1,1,2,3015344.610408535,4.235272501837934,1.0292949497572539
2026-02-16,1,1,2,2992069.0870810705,4.202580323446641,1.0213497953191113
2021-01-16,1,1,3,5571068.573520794,7.774318096342297,0.9762312311672444
2021-02-16,1,1,3,5505694.194777108,7.683089419294624,0.9647755275790532
2021-03-16,1,1,3,5494900.791179304,7.668027434003263,0.9628841745031189
2021-04-16,1,1,3,5519827.294183407,7.707824236815518,0.9678815107742199
2021-05-16,1,1,3,5500445.778187294,7.68076010767175,0.9644830328901054
2021-06-16,1,1,3,5500436.741933604,7.680747489549572,0.9644814484160981
2021-07-16,1,1,3,5677077.535650427,7.932657223133402,0.9961140811836275
2021-08-16,1,1,3,5751465.318459908,8.036600278149102,1.0091663457439113
2021-09-16,1,1,3,5701966.01497967,7.967434231917253,1.0004810753920774
2021-10-16,1,1,3,5720974.821766954,7.999327194709814,1.0044859161956972
2021-11-16,1,1,3,5670739.4915719,7.929085871249417,0.9956656218842487
2021-12-16,1,1,3,5748502.405416542,8.037817514166383,1.0093191956531953
2022-01-16,1,1,3,5671758.373381672,7.931320083206438,0.9959461747845111
2022-02-16,1,1,3,5616175.727931,7.853593966697385,0.9861860052785604
2022-03-16,1,1,3,5570506.261821816,7.789730323379814,0.9781665645546117
2022-04-16,1,1,3,5593005.638470541,7.817793238196501,0.9816904612542495
2022-05-16,1,1,3,5479751.740048854,7.6594891672707694,0.9618120132484594
2022-06-16,1,1,3,5542941.0638649445,7.747813960841107,0.9729030724129064
2022-07-16,1,1,3,5667463.198016526,7.918337827080159,0.9943159760038041
2022-08-16,1,1,3,5719995.886865345,7.991734259087942,1.0035324613976744
2022-09-16,1,1,3,5702549.714003749,7.967359210555453,1.0004716548621368
2022-10-16,1,1,3,5702401.736087234,7.963603138415092,1.0
2022-11-16,1,1,3,5705495.749150534,7.967924035693385,1.0005425806890664
2022-12-16,1,1,3,5786807.387157993,8.081478577375007,1.0148017721264013
2023-01-16,1,1,3,5675151.650644065,7.924197339557185,0.9950517626038119
2023-02-16,1,1,3,5680076.251982442,7.931073545732137,0.9959152167533265
2023-03-16,1,1,3,5640253.078046826,7.875468566626862,0.9889328272320498
2023-04-16,1,1,3,5717734.587147047,7.984358124645898,1.0026062306056776
2023-05-16,1,1,3,5596219.204567096,7.814671631265695,0.981298477013379
2023-06-16,1,1,3,5648528.197716903,7.887716948092145,0.9904708724174257
2023-07-16,1,1,3,5772612.39656456,8.061711069661827,1.0123195404820564
2023-08-16,1,1,3,5906934.07354641,8.249297291606082,1.0358749862625436
2023-09-16,1,1,3,5900896.123363529,8.240865024465409,1.0348161355144447
2023-10-16,1,1,3,5902497.933504953,8.243838848788114,1.0351895625010759
2023-11-16,1,1,3,5910025.027483247,8.254351711385576,1.036509676325778
2023-12-16,1,1,3,6039866.37385979,8.435697159956074,1.059281460079757
2024-01-16,1,1,3,5873790.331379149,8.20714823049461,1.0305822738585122
2024-02-16,1,1,3,5873047.667671644,8.206110544300683,1.0304519702539892
2024-03-16,1,1,3,5916987.642173125,8.267505633950254,1.0381614314843475
2024-04-16,1,1,3,5834638.17465066,8.15841616885915,1.0244629255197704
2024-05-16,1,1,3,5831906.812443385,8.154596979231991,1.023983344912754
2024-06-16,1,1,3,5861786.335053462,8.196376704569362,1.0292296793434381
2024-07-16,1,1,3,5910400.960163391,8.270528634466581,1.0385410335895484
2024-08-16,1,1,3,6040059.670998598,8.45196236255006,1.0613239027167494
2024-09-16,1,1,3,5993644.713734244,8.387013091644455,1.0531681383250886
2024-10-16,1,1,3,5969139.727952841,8.358980656677632,1.0496480690198267
2024-11-16,1,1,3,5993912.263974782,8.393671275236041,1.054004215095347
2024-12-16,1,1,3,6132470.884646183,8.587704064347076,1.078369164696496
2025-01-16,1,1,3,5994007.405817295,8.399368024451597,1.0547195633009947
2025-02-16,1,1,3,5978504.783294177,8.377644288877054,1.0519916855807012
2025-03-16,1,1,3,5972233.687110082,8.368856637944921,1.050888208827855
2025-04-16,1,1,3,5929211.77240458,8.31333489303337,1.0439162711325016
2025-05-16,1,1,3,5804403.604477462,8.138341633019772,1.0219421399544348
2025-06-16,1,1,3,5903973.590794481,8.27794849364847,1.0394727549539766
2025-07-16,1,1,3,5909914.181633658,8.29117192244858,1.0411332381008982
2025-08-16,1,1,3,6029997.383838778,8.459639762062046,1.0622879637552702
2025-09-16,1,1,3,5938332.613940391,8.33104087837248,1.0461396347320386
2025-10-16,1,1,3,5865392.137352141,8.233550686437294,1.0338976645784896
2025-11-16,1,1,3,5962252.590299213,8.369518654166562,1.0509713390655295
2025-12-16,1,1,3,6006375.639719457,8.431456433488808,1.0587489465436657
2026-01-16,1,1,3,5887999.202300528,8.270126414827418,1.0384905263465114
2026-02-16,1,1,3,5872700.900877425,8.248638829256455,1.0357923022891986
2021-01-16,1,1,4,1205962.7686860196,1.6828976438510515,0.9038095524478634
2021-02-16,1,1,4,1206875.1098206264,1.6841707982018206,0.904493307082716
2021-03-16,1,1,4,1219455.612504187,1.7017266455914495,0.9139217726997656
2021-04-16,1,1,4,1248751.2353815732,1.7437420638087802,0.9364863870562383
2021-05-16,1,1,4,1192076.7455421637,1.6646024489056694,0.8939840161082359
2021-06-16,1,1,4,1199620.8778475332,1.6751369897037747,0.8996416499154776
2021-07-16,1,1,4,1293660.6841539685,1.8076495707508302,0.9708082695892589
2021-08-16,1,1,4,1247448.3895139836,1.743076506428318,0.9361289457582712
2021-09-16,1,1,4,1282740.0274297725,1.7923899894080457,0.9626130264416106
2021-10-16,1,1,4,1302605.367907786,1.8213620699455328,0.9781726436528801
2021-11-16,1,1,4,1307861.6650165105,1.8287116636275949,0.9821197838730408
2021-12-16,1,1,4,1311326.473277243,1.8335563161226696,0.9847216314775802
2022-01-16,1,1,4,1246387.6489893212,1.7429338030836155,0.9360523061322192
2022-02-16,1,1,4,1257008.2688721295,1.7577855527928323,0.9440285210296614
2022-03-16,1,1,4,1260015.8708513256,1.7619913479641922,0.9462872667504145
2022-04-16,1,1,4,1285041.0154894725,1.796205048068928,0.9646619249432236
2022-05-16,1,1,4,1249429.0003001993,1.746427273909311,0.9379284940958772
2022-06-16,1,1,4,1253126.0083752025,1.7515948790573406,0.9407037852213553
2022-07-16,1,1,4,1327156.1492533302,1.8542459601241936,0.9958331200185779
2022-08-16,1,1,4,1284982.1395941002,1.795322232816851,0.9641878040952985
2022-09-16,1,1,4,1316900.973459598,1.8399178659533684,0.9881381372445035
2022-10-16,1,1,4,1333303.3688313558,1.8620047102767594,1.0
2022-11-16,1,1,4,1354164.8595735952,1.8911385105307046,1.0156464696856835
2022-12-16,1,1,4,1360432.4002941812,1.899891349994248,1.0203472308680988
2023-01-16,1,1,4,1269988.870274432,1.773281675381094,0.9523507999705983
2023-02-16,1,1,4,1296091.775351601,1.8097290839615752,0.9719250837408385
2023-03-16,1,1,4,1281657.7274609664,1.7895748659009836,0.9611011486834476
2023-04-16,1,1,4,1313034.9895043343,1.8335481345985842,0.9847172375445036
2023-05-16,1,1,4,1271023.9067900388,1.7748830244080769,0.953210813384176
2023-06-16,1,1,4,1261038.4656486022,1.7609391560996348,0.9457221812494219
2023-07-16,1,1,4,1333298.4309116562,1.8620108161150868,1.00000327917448
2023-08-16,1,1,4,1323437.3577325959,1.8482393869344809,0.9926072564337216
2023-09-16,1,1,4,1347190.507677719,1.8814117218665642,1.0104226436607242
2023-10-16,1,1,4,1345581.286510275,1.8793323452040114,1.0093059028431117
2023-11-16,1,1,4,1353589.0592134972,1.8905165571167954,1.0153124461408038
2023-12-16,1,1,4,1350373.1652887377,1.88602501615072,1.0129002390495512
2024-01-16,1,1,4,1300983.3698010463,1.8177978373393113,0.9762584526808864
2024-02-16,1,1,4,1299179.5117333578,1.8152773982849575,0.9749048368492813
2024-03-16,1,1,4,1297143.2005307002,1.8124321642979104,0.9733767880901436
2024-04-16,1,1,4,1281080.898475368,1.7913006433108976,0.9620279870530763
2024-05-16,1,1,4,1268540.9444370377,1.773766365996574,0.9526111057651029
2024-06-16,1,1,4,1269657.350373919,1.7753274061114577,0.9534494710529393
2024-07-16,1,1,4,1308835.3191310426,1.8314764188816128,0.9836046110803828
2024-08-16,1,1,4,1325926.79692313,1.8553928261503512,0.9964490508053412
2024-09-16,1,1,4,1345476.8140290407,1.8827495109791037,1.011141110754366
2024-10-16,1,1,4,1345460.1054809007,1.8841366609964454,1.0118860873968447
2024-11-16,1,1,4,1351519.8211595952,1.8926224811400032,1.0164434443663104
2024-12-16,1,1,4,1331257.4882808176,1.8642477979675334,1.0012046627370994
2025-01-16,1,1,4,1298410.6581654085,1.8194553704116843,0.9771486400489552
2025-02-16,1,1,4,1288737.4042115323,1.805900295408985,0.9698688115244158
2025-03-16,1,1,4,1277150.0090004394,1.7896629452968915,0.9611484522135739
2025-04-16,1,1,4,1281050.0759288885,1.7961575171776452,0.9646363982133391
2025-05-16,1,1,4,1242836.4854804017,1.7425783253629703,0.9358613948425307
2025-06-16,1,1,4,1258926.2206387057,1.765137707932797,0.9479770368950546
2025-07-16,1,1,4,1316534.6643884433,1.8470006346674832,0.9919419776295593
2025-08-16,1,1,4,1325678.4840439556,1.8598287364743287,0.9988313811504229
2025-09-16,1,1,4,1318466.31562586,1.8497105983000184,0.9933973786914246
2025-10-16,1,1,4,1290250.5938389497,1.8111906951501098,0.9727100501700144
2025-11-16,1,1,4,1332326.2390161844,1.8702544285065132,1.004430557121699
2025-12-16,1,1,4,1310411.1564047325,1.8394911071030262,0.9879089440271143
2026-01-16,1,1,4,1287720.9633209684,1.8086984708705103,0.971371587240332
2026-02-16,1,1,4,1272832.1486433095,1.7877860394450664,0.9601404494725142
2021-01-16,1,1,5,1390549.9746055927,1.9404855080813574,0.8870668764597193
2021-02-16,1,1,5,1407935.3805979544,1.9647465048066692,0.8981574651269857
2021-03-16,1,1,5,1402642.84269973,1.9573608708632444,0.8947812218076803
2021-04-16,1,1,5,1427772.2767958317,1.9937250158781006,0.9114046020901494
2021-05-16,1,1,5,1434943.4486495063,2.0037387589309614,0.9159822501759393
2021-06-16,1,1,5,1476444.3352269637,2.0616901263130782,0.9424739391043725
2021-07-16,1,1,5,1550560.9523443563,2.166619790073703,0.9904411249928865
2021-08-16,1,1,5,1539056.9028045665,2.1505450260592918,0.9830927626141384
2021-09-16,1,1,5,1543930.1293706414,2.1573544514505394,0.9862055999361093
2021-10-16,1,1,5,1540876.141356091,2.1545231023097493,0.9849112867201499
2021-11-16,1,1,5,1526019.7125182392,2.1337501678149606,0.9754152188338124
2021-12-16,1,1,5,1524094.1447421524,2.131057751372591,0.9741844168341505
2022-01-16,1,1,5,1480987.711706077,2.0709957666678465,0.9467278875562336
2022-02-16,1,1,5,1490232.0822924369,2.0839229855762365,0.9526373919821207
2022-03-16,1,1,5,1490005.070379829,2.0836055347923588,0.9524922736217355
2022-04-16,1,1,5,1492230.7353070616,2.0858107619399258,0.9535003635814542
2022-05-16,1,1,5,1493724.3208606776,2.0878984664402416,0.9544547296420888
2022-06-16,1,1,5,1539715.474810025,2.1521839965475174,0.9838419959506127
2022-07-16,1,1,5,1611535.9610266162,2.2515693025343264,1.0292746531802364
2022-08-16,1,1,5,1589937.9230348736,2.2213934451453303,1.0154801654362813
2022-09-16,1,1,5,1580179.420647434,2.2077592818715117,1.0092474908926787
2022-10-16,1,1,5,1566398.440545104,2.187530117036754,1.0
2022-11-16,1,1,5,1572172.5917207017,2.195593920772761,1.003686259527677
2022-12-16,1,1,5,1579872.1068130943,2.206346562447587,1.0086016851902009
2023-01-16,1,1,5,1537438.6432870857,2.1467209965191514,0.9813446588918817
2023-02-16,1,1,5,1555418.7840139032,2.17182661344062,0.9928213543329836
2023-03-16,1,1,5,1535756.2448796593,2.1443718686359006,0.9802707866443843
2023-04-16,1,1,5,1545573.0703332087,2.15826892858738,0.9866236408717375
2023-05-16,1,1,5,1547374.7114283994,2.160784775991073,0.987773726707859
2023-06-16,1,1,5,1576632.0471786559,2.2016403006473184,1.006450280844443
2023-07-16,1,1,5,1643701.356545423,2.2955023672066495,1.0493580633834454
2023-08-16,1,1,5,1647989.488983497,2.3014909357037774,1.0520956570058089
2023-09-16,1,1,5,1632817.0938666733,2.280302008184692,1.0424094234979528
2023-10-16,1,1,5,1628255.3229829522,2.274134550925995,1.0395900532818978
2023-11-16,1,1,5,1626160.0921679283,2.271208205947198,1.0382523139950162
2023-12-16,1,1,5,1630205.670007403,2.276858541133178,1.0408352888038996
2024-01-16,1,1,5,1611079.5523116074,2.2510794480189906,1.0290507227705379
2024-02-16,1,1,5,1620057.8329261434,2.2636243424911044,1.034785452717528
2024-03-16,1,1,5,1629842.0495901918,2.277295330379817,1.041034961139031
2024-04-16,1,1,5,1630833.4018851158,2.2803500742274765,1.042431396243567
2024-05-16,1,1,5,1629077.3567493223,2.2778946439848013,1.0413089293008024
2024-06-16,1,1,5,1654760.7199942681,2.313806993593489,1.0577257773839432
2024-07-16,1,1,5,1718399.8026779403,2.4045872470074756,1.0992247504526929
2024-08-16,1,1,5,1717292.0374715775,2.4030371315548624,1.0985161360018376
2024-09-16,1,1,5,1695922.1776222894,2.373133908577383,1.0848462794158233
2024-10-16,1,1,5,1676875.9960086127,2.3482402244067178,1.0734664661840922
2024-11-16,1,1,5,1687165.3143246328,2.3626490365126305,1.0800532610326272
2024-12-16,1,1,5,1700898.1681945387,2.381880058919756,1.0888444645261708
2025-01-16,1,1,5,1668005.3073610067,2.3373662217478155,1.068495561978379
2025-02-16,1,1,5,1684629.7552306857,2.3606619647135694,1.0791448978592082
2025-03-16,1,1,5,1684350.9791323908,2.3602713173740737,1.0789663186769363
2025-04-16,1,1,5,1678996.2312101081,2.354116953479948,1.0761529339165645
2025-05-16,1,1,5,1664899.4176812833,2.3343518419797666,1.0671175787704805
2025-06-16,1,1,5,1695949.811881815,2.3778875319598596,1.0870193344725079
2025-07-16,1,1,5,1758223.72137005,2.466657671157035,1.127599410836176
2025-08-16,1,1,5,1760609.4801466567,2.470004714036915,1.1291294665157814
2025-09-16,1,1,5,1724975.503038835,2.420012883123411,1.1062763727347353
2025-10-16,1,1,5,1709482.428277057,2.399687845448487,1.096985054861381
2025-11-16,1,1,5,1701906.9393723987,2.3890537445375113,1.0921238185162647
2025-12-16,1,1,5,1692894.6563411371,2.3764027422855274,1.0863405828234365
2026-01-16,1,1,5,1678509.9032189,2.35759017812644,1.0777406718953204
2026-02-16,1,1,5,1673894.9404447537,2.3511081246766024,1.0747774882575938
2021-01-16,1,1,all,12605837.40195612,17.591201497568544,0.9685680375463978
2021-02-16,1,1,all,12466699.76478096,17.397037624642177,0.9578774135211603
2021-03-16,1,1,all,12365253.77076741,17.25547170839955,0.9500828224753167
2021-04-16,1,1,all,12642170.128810313,17.653383001216692,0.9719917387056674
2021-05-16,1,1,all,12646340.245156102,17.659206104391366,0.9723123576022847
2021-06-16,1,1,all,12706885.377899267,17.74375064115083,0.9769673628937482
2021-07-16,1,1,all,13529117.949201316,18.904419491966586,1.040873557773685
2021-08-16,1,1,all,13954823.296994826,19.49926333211044,1.0736255406882307
2021-09-16,1,1,all,13330816.411332728,18.627330071071178,1.0256170696561093
2021-10-16,1,1,all,12971567.138613863,18.137435140445177,0.9986435527177729
2021-11-16,1,1,all,12853053.972578997,17.971724641530404,0.9895195657770912
2021-12-16,1,1,all,13053510.976299806,18.25201274123203,1.0049521725102433
2022-01-16,1,1,all,12834832.787856184,17.94807894720411,0.9882176385748358
2022-02-16,1,1,all,12828017.669933444,17.93854876659844,0.9876929087360029
2022-03-16,1,1,all,12627100.948194327,17.657589190171468,0.9722233306285977
2022-04-16,1,1,all,12899045.529673534,18.030032050646522,0.9927299600659532
2022-05-16,1,1,all,12612434.228613518,17.62941241314685,0.9706719229188463
2022-06-16,1,1,all,12934460.372183966,18.079534220715058,0.995455539653237
2022-07-16,1,1,all,13600281.416427122,19.00173305692036,1.0462316232046875
2022-08-16,1,1,all,13849337.302189756,19.349703316697507,1.065390796140285
2022-09-16,1,1,all,13322298.239867158,18.61334682037329,1.0248471546682763
2022-10-16,1,1,all,13005096.259272885,18.162071032336605,1.0
2022-11-16,1,1,all,12996053.806711271,18.14944293159391,0.9993046992977722
2022-12-16,1,1,all,13235023.521923339,18.48317248312754,1.0176797816845464
2023-01-16,1,1,all,12886370.70269817,17.993201014686488,0.990702050589415
2023-02-16,1,1,all,12989729.07708697,18.137520004868847,0.9986482253359737
2023-03-16,1,1,all,12781379.603461199,17.846602255663658,0.9826303522262813
2023-04-16,1,1,all,13177961.14427897,18.401966639919134,1.013208604192518
2023-05-16,1,1,all,12930407.412527671,18.056277692789966,0.9941750398752278
2023-06-16,1,1,all,13120380.167013083,18.321559419777888,1.008781398726903
2023-07-16,1,1,all,13828967.138083443,19.31277033694914,1.0633572736591423
2023-08-16,1,1,all,14206984.855030557,19.840688964407043,1.0924243677431802
2023-09-16,1,1,all,13664436.801987197,19.082996373155616,1.050705965150084
2023-10-16,1,1,all,13319390.662095988,18.602786721717774,1.0242657177475243
2023-11-16,1,1,all,13356619.899992755,18.654783662867384,1.0271286589317667
2023-12-16,1,1,all,13690037.897232156,19.120458410998154,1.0527686174641202
2024-01-16,1,1,all,13284326.8174549,18.561513636389538,1.021993229920847
2024-02-16,1,1,all,13316789.107728288,18.60687154212746,1.0244906271426266
2024-03-16,1,1,all,13443992.805494921,18.784606793837185,1.0342766945681574
2024-04-16,1,1,all,13279904.791817782,18.56893036575711,1.0224015935570407
2024-05-16,1,1,all,13334989.08087684,18.645953231795662,1.026642457162376
2024-06-16,1,1,all,13505484.929106109,18.8843529479872,1.0397686978739709
2024-07-16,1,1,all,14001840.003567377,19.593022447249048,1.0787878988230313
2024-08-16,1,1,all,14529343.312259573,20.33116716005616,1.1194299991370804
2024-09-16,1,1,all,13811151.4516302,19.32618858272934,1.064096079589166
2024-10-16,1,1,all,13447962.240026407,18.83206983909291,1.0368900003509185
2024-11-16,1,1,all,13542499.129350089,18.964456089912026,1.0441791608537825
2024-12-16,1,1,all,13807547.589223798,19.335620956231278,1.0646154241884216
2025-01-16,1,1,all,13388255.859729316,18.76088575770686,1.0329706190612347
2025-02-16,1,1,all,13424032.324698465,18.811019111829538,1.0357309515163504
2025-03-16,1,1,all,13340044.686568772,18.693327718677253,1.0292508869387622
2025-04-16,1,1,all,13408848.9154522,18.800517816389963,1.0351527522889123
2025-05-16,1,1,all,13244586.200917704,18.570205422638136,1.0224717979339948
2025-06-16,1,1,all,13666049.62814209,19.161138374635055,1.0550084481290523
2025-07-16,1,1,all,14051999.991443986,19.71391532983348,1.0854442367686976
2025-08-16,1,1,all,14614506.491538173,20.503070291553506,1.1288949511897006
2025-09-16,1,1,all,13619466.373513775,19.107102696302693,1.0520332544831208
2025-10-16,1,1,all,13215897.918853298,18.55183128996767,1.0214601218625958
2025-11-16,1,1,all,13478971.63506622,18.921121309455838,1.041793156505543
2025-12-16,1,1,all,13608131.86558319,19.10243012559809,1.0517759836742862
2026-01-16,1,1,all,13349199.406470802,18.74992893768021,1.0323673387411025
2026-02-16,1,1,all,13281864.609176446,18.655352279870282,1.0271599668702658
2021-01-16,1,2,1,1998924.1152768792,2.7253348720814756,0.9736602519836883
2021-02-16,1,2,1,1998559.3502544672,2.724837551133623,0.973482577803402
2021-03-16,1,2,1,1990854.4872692402,2.714332734258501,0.9697295994995423
2021-04-16,1,2,1,2020581.1849358794,2.7457130073160076,0.9809405977829032
2021-05-16,1,2,1,2032619.7498599936,2.7620718869037177,0.9867850138158495
2021-06-16,1,2,1,2034432.6769291756,2.7645354243612967,0.9876651436400005
2021-07-16,1,2,1,2033932.5501440524,2.754498282977953,0.9840792483033887
2021-08-16,1,2,1,2045507.9093821736,2.7701744700491515,0.9896797638254424
2021-09-16,1,2,1,2052749.1543762255,2.7799810867441477,0.9931833013100176
2021-10-16,1,2,1,2059867.697008437,2.7802123854383596,0.9932659356854101
2021-11-16,1,2,1,2049563.8812274898,2.7663052804854207,0.9882974470598269
2021-12-16,1,2,1,2079811.303365099,2.807130357638043,1.0028827207136721
2022-01-16,1,2,1,2062650.6029732926,2.770610971454102,0.9898357094570377
2022-02-16,1,2,1,2073149.4584679294,2.784713332842512,0.9948739559065529
2022-03-16,1,2,1,2058279.6276442339,2.7647397530397044,0.9877381426371307
2022-04-16,1,2,1,2100101.911110066,2.8036198464092257,1.001628546306462
2022-05-16,1,2,1,2083423.268189449,2.7813539868068706,0.9936737871709344
2022-06-16,1,2,1,2103520.629217754,2.8081838087032875,1.0032590793916996
2022-07-16,1,2,1,2104667.0014112284,2.7922132041652725,0.9975533795167557
2022-08-16,1,2,1,2112280.2175951623,2.8023134826134504,1.0011618313659947
2022-09-16,1,2,1,2118548.0414295415,2.8106288600389533,1.0041326048156705
2022-10-16,1,2,1,2122978.9428113755,2.7990614452310343,1.0
2022-11-16,1,2,1,2124336.8064181455,2.800851733204668,1.0006396029557278
2022-12-16,1,2,1,2158825.507373944,2.846323683582866,1.0168850306706756
2023-01-16,1,2,1,2121851.8071253407,2.7821398367120476,0.9939545419598353
2023-02-16,1,2,1,2145615.8424159167,2.8132988785645106,1.005086502605269
2023-03-16,1,2,1,2126457.483053767,2.78817872898173,0.9961120123790616
2023-04-16,1,2,1,2174532.53617913,2.8373114722211596,1.0136653045095865
2023-05-16,1,2,1,2163247.104571667,2.822586337491704,1.0084045644302488
2023-06-16,1,2,1,2165925.1524297786,2.826080631453536,1.0096529450143141
2023-07-16,1,2,1,2165226.2181529673,2.811167958049769,1.0043252043785469
2023-08-16,1,2,1,2170193.122152183,2.817616615125987,1.006629068442412
2023-09-16,1,2,1,2187804.768198207,2.8404822605897344,1.0147981086407631
2023-10-16,1,2,1,2175622.3785540867,2.8107254746236148,1.0041671215944379
2023-11-16,1,2,1,2191520.9278619653,2.8312650949132867,1.0115051599660736
2023-12-16,1,2,1,2225345.4947725157,2.874963658055839,1.0271170227270734
2024-01-16,1,2,1,2183057.0346562266,2.8091416767116613,1.0036012898172713
2024-02-16,1,2,1,2186298.2759289113,2.813312482054276,1.0050913626235403
2024-03-16,1,2,1,2207377.389481259,2.8404369297659056,1.0147819136322875
2024-04-16,1,2,1,2208972.566128519,2.8338144926953888,1.0124159644739368
2024-05-16,1,2,1,2234475.3895872505,2.866531182721407,1.0241044145727225
2024-06-16,1,2,1,2230887.339860228,2.861928197843796,1.022459940177402
2024-07-16,1,2,1,2229440.202226434,2.851187187443485,1.0186225787580552
2024-08-16,1,2,1,2254496.813051296,2.883231593780672,1.030070847030902
2024-09-16,1,2,1,2256250.0678333766,2.8854737968081405,1.030871902338669
2024-10-16,1,2,1,2247382.1201584716,2.865235847935611,1.023641639885156
2024-11-16,1,2,1,2261912.17120216,2.8837605228225742,1.030259813601394
2024-12-16,1,2,1,2212909.8532692567,2.8212864127395982,1.0079401499193346
2025-01-16,1,2,1,2165057.2114080125,2.753817990043287,0.9838362050733713
2025-02-16,1,2,1,2185781.7052605846,2.7801782560468995,0.9932537425299086
2025-03-16,1,2,1,2169362.72755554,2.759294338548541,0.9857926996385709
2025-04-16,1,2,1,2183683.209481209,2.7729979637365334,0.9906884925520635
2025-05-16,1,2,1,2274344.8552017794,2.888126640772005,1.0318196642995163
2025-06-16,1,2,1,2302654.3306983444,2.9240760484358916,1.044663043541918
2025-07-16,1,2,1,2275994.9742783876,2.885425746115427,1.0308547356227344
2025-08-16,1,2,1,2292621.675970294,2.9065044891166143,1.0383853823818832
2025-09-16,1,2,1,2270493.306497848,2.8784509267331586,1.0283628934396514
2025-10-16,1,2,1,2259158.8166942922,2.8593436207127634,1.0215365674034902
2025-11-16,1,2,1,2283504.068179537,2.8901566113775106,1.0325448968980948
2025-12-16,1,2,1,2298180.1072718096,2.908731595325396,1.03918104416079
2026-01-16,1,2,1,2261581.5618078457,2.8577405290550852,1.020963842692352
2026-02-16,1,2,1,2263995.6416730983,2.8607909668495077,1.0220536500631834
2021-01-16,1,2,2,2962271.183555527,4.038763100312938,0.9803824631312378
2021-02-16,1,2,2,2964564.378465114,4.0418896442411505,0.9811414105518458
2021-03-16,1,2,2,2949594.092855528,4.021479143859962,0.97618689944524
2021-04-16,1,2,2,3007612.3064183155,4.086962846265703,0.9920826259003317
2021-05-16,1,2,2,3034866.6508404147,4.123998036211808,1.0010726681088193
2021-06-16,1,2,2,3024562.6182476897,4.1099961655972646,0.9976738085915411
2021-07-16,1,2,2,3002537.4125998323,4.066252908434722,0.9870554283753125
2021-08-16,1,2,2,3030212.338305127,4.103732290595835,0.9961532952437363
2021-09-16,1,2,2,3037414.7422185624,4.113486305895638,0.9985210165751258
2021-10-16,1,2,2,3038150.279668433,4.10060464010597,0.9953940792127612
2021-11-16,1,2,2,3047293.81469846,4.112945709085346,0.9983897903508411
2021-12-16,1,2,2,3091807.407881989,4.17302589931744,1.0129738507233275
2022-01-16,1,2,2,3047136.9780901754,4.093001078733571,0.9935483660471972
2022-02-16,1,2,2,3071559.119674645,4.125805594109466,1.0015114405794852
2022-03-16,1,2,2,3039517.335736505,4.082766158348508,0.9910639082545917
2022-04-16,1,2,2,3117127.6474890593,4.161341356844852,1.0101375069603198
2022-05-16,1,2,2,3070302.8869562796,4.098830662845402,0.9949634582149316
2022-06-16,1,2,2,3116925.2915898412,4.161071213280826,1.0100719314348134
2022-07-16,1,2,2,3096530.828095727,4.108096083378631,0.9972125764669058
2022-08-16,1,2,2,3120321.01094565,4.1396579706693615,1.004874011424742
2022-09-16,1,2,2,3132544.2689400595,4.155874285339104,1.0088104122791526
2022-10-16,1,2,2,3124540.0800446523,4.119579095094741,1.0
2022-11-16,1,2,2,3125894.323526408,4.121364610080687,1.0004334217027346
2022-12-16,1,2,2,3167550.9666709523,4.176287200885678,1.0137655096508429
2023-01-16,1,2,2,3091719.0165294716,4.05381497940715,0.9840362051147659
2023-02-16,1,2,2,3140088.5787287494,4.117236414130835,0.9994313300194441
2023-03-16,1,2,2,3100829.2003003685,4.065760113889995,0.9869358058281176
2023-04-16,1,2,2,3184634.885431765,4.155284386384977,1.008667218292459
2023-05-16,1,2,2,3140199.1842390015,4.097305063163652,0.9945931291967154
2023-06-16,1,2,2,3152046.059789687,4.112762765152787,0.9983453819468912
2023-07-16,1,2,2,3155915.3581189844,4.097404723202221,0.9946173209979331
2023-08-16,1,2,2,3185400.004634678,4.1356853854463935,1.0039096931943436
2023-09-16,1,2,2,3188072.77372535,4.1391555091517,1.004752042285162
2023-10-16,1,2,2,3167270.6609115223,4.091853632048249,0.9932698311146628
2023-11-16,1,2,2,3182256.246866822,4.1112137786490175,0.997969375935594
2023-12-16,1,2,2,3264885.8470304366,4.21796443741554,1.0238823773132426
2024-01-16,1,2,2,3168180.709758374,4.076791549579314,0.9896136123308386
2024-02-16,1,2,2,3193321.515326431,4.109142552593056,0.9974665998004234
2024-03-16,1,2,2,3222268.7611543303,4.146391654833747,1.00650856777357
