date,sector,age_group,ai_q,employment,percap,emp_index
2021-03-16,2,3,1,70466.0,0.09742144112283652,0.8706454497087933
2021-04-16,2,3,1,68998.0,0.09551046285158213,0.8535672324582172
2021-05-16,2,3,1,70094.0,0.09702760055536098,0.8671257368608695
2021-06-16,2,3,1,70179.0,0.09714526178238764,0.8681772632059658
2021-07-16,2,3,1,71567.0,0.09919278607999513,0.886475778320646
2021-08-16,2,3,1,73197.0,0.10145198712671208,0.9066660268802147
2021-09-16,2,3,1,76437.0,0.10594266896190405,0.9467987908881916
2021-10-16,2,3,1,77636.0,0.10774173403184957,0.9628768513112881
2021-11-16,2,3,1,78103.0,0.10838982756826146,0.9686687969236634
2021-12-16,2,3,1,78153.0,0.10845921659785587,0.9692889195802346
2022-01-16,2,3,1,70960.0,0.09854857503149082,0.880718530105387
2022-02-16,2,3,1,75178.0,0.10440649342893767,0.9330701473543234
2022-03-16,2,3,1,76934.0,0.10684520957543285,0.954864703989964
2022-04-16,2,3,1,77900.0,0.10820902260443421,0.9670529614645834
2022-05-16,2,3,1,78432.0,0.10894801105148888,0.9736572255916586
2022-06-16,2,3,1,77827.0,0.10810762005436844,0.9661467372516577
2022-07-16,2,3,1,77130.0,0.10716220910038207,0.9576976963043448
2022-08-16,2,3,1,77315.0,0.10741924279263633,0.9599947801085235
2022-09-16,2,3,1,79808.0,0.1108829454671761,0.990949536453483
2022-10-16,2,3,1,80520.0,0.11189565299562673,1.0
2022-11-16,2,3,1,80499.0,0.11186647007569493,0.9997391952309985
2022-12-16,2,3,1,80448.0,0.11179559727014629,0.9991058122205663
2023-01-16,2,3,1,73518.0,0.10214408376265026,0.912851223690007
2023-02-16,2,3,1,77235.0,0.10730839127027793,0.9590041113971775
2023-03-16,2,3,1,77994.0,0.10836292702445856,0.9684283895165593
2023-04-16,2,3,1,78038.0,0.10835856997457591,0.968389451007636
2023-05-16,2,3,1,78606.0,0.10914725840515535,0.975437878801433
2023-06-16,2,3,1,78417.0,0.10888482510695198,0.9730925392714548
2023-07-16,2,3,1,77700.0,0.10782262138024057,0.9635997332662659
2023-08-16,2,3,1,78415.0,0.10881481152550275,0.9724668350588705
2023-09-16,2,3,1,80303.0,0.11143474858040486,0.9958809444077342
2023-10-16,2,3,1,80962.0,0.11227958256769406,1.0034311392962008
2023-11-16,2,3,1,80861.0,0.1121395139201886,1.0021793601273448
2023-12-16,2,3,1,80565.0,0.11172901570571715,0.9985107795928757
2024-01-16,2,3,1,74992.0,0.1039367110362071,0.9288717501855885
2024-02-16,2,3,1,77581.0,0.10752498905083185,0.9609398235964922
2024-03-16,2,3,1,78019.0,0.10813204419583211,0.9663650133044783
2024-04-16,2,3,1,78651.0,0.10894244753791814,0.973607505040218
2024-05-16,2,3,1,79671.0,0.1103552877623104,0.9862339135428565
2024-06-16,2,3,1,79352.0,0.1099134289078191,0.9822850661778157
2024-07-16,2,3,1,79809.0,0.11047788061428741,0.9873295133154572
2024-08-16,2,3,1,79910.0,0.11061769274001312,0.9885789999754185
2024-09-16,2,3,1,81575.0,0.11292251639677851,1.0091769731322084
2024-10-16,2,3,1,82024.0,0.11347415690544144,1.0141069279060948
2024-11-16,2,3,1,81639.0,0.11294153778898046,1.0093469653677665
2024-12-16,2,3,1,81287.0,0.11245457173964471,1.0049949996184375
2025-01-16,2,3,1,76436.0,0.10570101806857374,0.9446391815838002
2025-02-16,2,3,1,79202.0,0.10952603528529982,0.9788229690172189
2025-03-16,2,3,1,79663.0,0.11016353815475417,0.9845202669227887
2025-04-16,2,3,1,80643.0,0.11149685597199409,0.9964359918106181
2025-05-16,2,3,1,81270.0,0.11236374496043004,1.0041832899873384
2025-06-16,2,3,1,80974.0,0.11195449593239648,1.0005258733042297
2025-07-16,2,3,1,81307.0,0.11239236903545792,1.004439100416623
2025-08-16,2,3,1,80973.0,0.11193067383999082,1.00031297770223
2025-09-16,2,3,1,82503.0,0.11404562488509457,1.01921407875918
2025-10-16,2,3,1,83231.0,0.11502889853862674,1.028001494777661
2025-11-16,2,3,1,83029.0,0.11474972566427942,1.025506555368726
2025-12-16,2,3,1,82883.0,0.11454794725014719,1.0237032823305845
2026-01-16,2,3,1,77053.0,0.10646944217987868,0.9515065092299866
2026-02-16,2,3,1,79390.0,0.10969863619405563,0.980365485675686
2026-03-16,2,3,1,79817.0,0.11028865153169087,0.9856383923690166
2026-04-16,2,3,1,80010.0,0.11053364499925399,0.9878278739172649
2021-01-16,2,3,2,47619.0,0.0658347515798875,0.8308130441256963
2021-02-16,2,3,2,50044.0,0.06918738965673134,0.873122240706994
2021-03-16,2,3,2,50862.0,0.07031830015028114,0.8873939614507059
2021-04-16,2,3,2,49689.0,0.06878198482031746,0.8680061641947954
2021-05-16,2,3,2,50504.0,0.06991014835004354,0.8822432191530107
2021-06-16,2,3,2,50343.0,0.06968728414355777,0.8794307457195472
2021-07-16,2,3,2,51123.0,0.07085713810509858,0.894193920299022
2021-08-16,2,3,2,52129.0,0.07225146709466745,0.9117898963532601
2021-09-16,2,3,2,55053.0,0.076304168849637,0.9629336677077257
2021-10-16,2,3,2,56278.0,0.07810151615029663,0.9856156031047193
2021-11-16,2,3,2,56760.0,0.07877042639558686,0.9940570317392919
2021-12-16,2,3,2,57674.0,0.08003885785657287,1.0100642221376308
2022-01-16,2,3,2,50855.0,0.0706269417027405,0.8912889169504816
2022-02-16,2,3,2,54047.0,0.07505996103053811,0.9472321717515028
2022-03-16,2,3,2,55329.0,0.07684039047234155,0.9697006093000333
2022-04-16,2,3,2,56063.0,0.07787576937448518,0.9827667525886528
2022-05-16,2,3,2,56480.0,0.07845501407828555,0.9900766314005156
2022-06-16,2,3,2,55232.0,0.07672144719496932,0.9681995840211273
2022-07-16,2,3,2,54487.0,0.07570267453977075,0.9553430061405158
2022-08-16,2,3,2,54118.0,0.07518999652657173,0.9488731772039648
2022-09-16,2,3,2,56418.0,0.07838555053838138,0.989200024233957
2022-10-16,2,3,2,57022.0,0.07924135525480164,1.0
2022-11-16,2,3,2,57194.0,0.07948037726567157,1.0030163796429448
2022-12-16,2,3,2,58544.0,0.08135642211842985,1.0266914524218722
2023-01-16,2,3,2,52463.0,0.07289078955412172,0.919857936802575
2023-02-16,2,3,2,54884.0,0.0762544668411722,0.9623064446080577
2023-03-16,2,3,2,55542.0,0.07716867570316277,0.9738434615993866
2023-04-16,2,3,2,55380.0,0.07689712198149637,0.9704165424005261
2023-05-16,2,3,2,55806.0,0.07748863830443095,0.9778812850343763
2023-06-16,2,3,2,54944.0,0.07629172029886848,0.9627765710663508
2023-07-16,2,3,2,54179.0,0.07518303479742669,0.9487853224578837
2023-08-16,2,3,2,54011.0,0.0749499048052532,0.9458432981648379
2023-09-16,2,3,2,56262.0,0.07807356916467303,0.9852629212817781
2023-10-16,2,3,2,56517.0,0.0783788094164962,0.9891149534793807
2023-11-16,2,3,2,56603.0,0.07849807578961966,0.9906200561210501
2023-12-16,2,3,2,57034.0,0.0790957944735291,0.9981630705229045
2024-01-16,2,3,2,52219.0,0.07237400140814618,0.9133362393339514
2024-02-16,2,3,2,53901.0,0.0747052040425992,0.9427552545307134
2024-03-16,2,3,2,54593.0,0.07566429573287356,0.9548586781431742
2024-04-16,2,3,2,55044.0,0.07624350716808644,0.9621681371163381
2024-05-16,2,3,2,55773.0,0.07725327238728444,0.9749110440990756
2024-06-16,2,3,2,54802.0,0.07590830389916199,0.9579379814375691
2024-07-16,2,3,2,54700.0,0.0757200324474874,0.9555620572617496
2024-08-16,2,3,2,53982.0,0.0747261205042096,0.9430192134388257
2024-09-16,2,3,2,55897.0,0.07737701377910791,0.9764726200138941
2024-10-16,2,3,2,56464.0,0.07811378127753883,0.9857703850011516
2024-11-16,2,3,2,55971.0,0.07743175212321347,0.9771634000230137
2024-12-16,2,3,2,56484.0,0.07814144980306927,0.9861195527487432
2025-01-16,2,3,2,52257.0,0.07226461485699746,0.9119558168159748
2025-02-16,2,3,2,54009.0,0.07468740233483698,0.9425306027979788
2025-03-16,2,3,2,54430.0,0.07526959042169225,0.949877626141828
2025-04-16,2,3,2,54977.0,0.07601109396689507,0.9592351584911739
2025-05-16,2,3,2,55382.0,0.07657104618430585,0.9663015724313476
2025-06-16,2,3,2,55460.0,0.07667888883358497,0.9676625114124181
2025-07-16,2,3,2,55093.0,0.07615620779601366,0.9610664475781914
2025-08-16,2,3,2,53928.0,0.07454580389565689,0.9407436767828347
2025-09-16,2,3,2,56264.0,0.07777490562203751,0.9814938850042539
2025-10-16,2,3,2,57049.0,0.07884422430020205,0.994988337171637
2025-11-16,2,3,2,56827.0,0.07853741054720648,0.9911164479036026
2025-12-16,2,3,2,57722.0,0.07977433986671568,1.0067260915742824
2026-01-16,2,3,2,53198.0,0.07350734410191928,0.9276386536494162
2026-02-16,2,3,2,54929.0,0.07589918613809399,0.9578229182734084
2026-03-16,2,3,2,55449.0,0.07661770598720483,0.9668904038912455
2026-04-16,2,3,2,55601.0,0.07681266336212375,0.9693507022328379
2021-01-16,2,3,3,69548.0,0.09615227751271584,0.9221788983856165
2021-02-16,2,3,3,70408.0,0.0973412543152254,0.9335821573234958
2021-03-16,2,3,3,70918.0,0.09804634520973689,0.9403445550657265
2021-04-16,2,3,3,70298.0,0.09730998750022495,0.9332822830224493
2021-05-16,2,3,3,70739.0,0.09792044163103378,0.9391370368819176
2021-06-16,2,3,3,68746.0,0.09516163191969136,0.9126777977845927
2021-07-16,2,3,3,71096.0,0.09853997399839777,0.9450788584469284
2021-08-16,2,3,3,72089.0,0.09991628482010938,0.9582788036820724
2021-09-16,2,3,3,73369.0,0.10169038134759263,0.9752938388290859
2021-10-16,2,3,3,74081.0,0.10280817402768622,0.986014383875103
2021-11-16,2,3,3,74711.0,0.10368247580057594,0.9943996521873737
2021-12-16,2,3,3,75457.0,0.10471776012212469,1.004328874665078
2022-01-16,2,3,3,71643.0,0.09949711895407409,0.954258660565544
2022-02-16,2,3,3,73227.0,0.10169696313177816,0.9753569635167858
2022-03-16,2,3,3,74014.0,0.10278994126804906,0.985839516813899
2022-04-16,2,3,3,74750.0,0.1038334331152947,0.9958474561686386
2022-05-16,2,3,3,74561.0,0.10357089774594633,0.9933295274834765
2022-06-16,2,3,3,71791.0,0.09972315714756015,0.9564265515157556
2022-07-16,2,3,3,72998.0,0.10142132684960056,0.97271338637406
2022-08-16,2,3,3,73448.0,0.10204654393886767,0.9787097290665766
2022-09-16,2,3,3,74989.0,0.10418756512678014,0.99924387148695
2022-10-16,2,3,3,75030.0,0.10426640392774308,1.0
2022-11-16,2,3,3,75177.0,0.10447068436726566,1.0019592163134747
2022-12-16,2,3,3,75686.0,0.10517802275989822,1.0087431693989073
2023-01-16,2,3,3,72515.0,0.10075054046694121,0.9662799969275014
2023-02-16,2,3,3,73562.0,0.102205216270139,0.9802315263597995
2023-03-16,2,3,3,73794.0,0.10252755130962503,0.9833229827383029
2023-04-16,2,3,3,73969.0,0.10270861711537206,0.9850595517473627
2023-05-16,2,3,3,74043.0,0.10281136877710248,0.9860450241321361
2023-06-16,2,3,3,71918.0,0.0998607298422762,0.9577459860558726
2023-07-16,2,3,3,73069.0,0.10139628213169624,0.9724731870676594
2023-08-16,2,3,3,73660.0,0.102216400139878,0.9803387888078912
2023-09-16,2,3,3,74740.0,0.1037150929467076,0.9947124772671977
2023-10-16,2,3,3,74620.0,0.10348438095898485,0.9924997608117359
2023-11-16,2,3,3,74803.0,0.10373816870644524,0.9949337926561281
2023-12-16,2,3,3,75440.0,0.10462157195853414,1.0034063515898868
2024-01-16,2,3,3,72430.0,0.10038585422915085,0.9627823579560539
2024-02-16,2,3,3,73338.0,0.10164431557997328,0.9748520304815833
2024-03-16,2,3,3,73490.0,0.10185498311887747,0.9768725042964296
2024-04-16,2,3,3,73603.0,0.10195027356465129,0.977786417524317
2024-05-16,2,3,3,73637.0,0.1019973682387977,0.9782380939260374
2024-06-16,2,3,3,71593.0,0.09916614724011358,0.9510843714226109
2024-07-16,2,3,3,72847.0,0.10084053388852128,0.9671431073656674
2024-08-16,2,3,3,73233.0,0.10137486537891854,0.9722677829108944
2024-09-16,2,3,3,74201.0,0.1027148469403293,0.9851193008585103
2024-10-16,2,3,3,74561.0,0.10314964660375767,0.9892893848649529
2024-11-16,2,3,3,74536.0,0.10311506094684461,0.9889576801584491
2024-12-16,2,3,3,75160.0,0.10397831894339435,0.997237029632782
2025-01-16,2,3,3,72557.0,0.10033686702602837,0.9623125306552445
2025-02-16,2,3,3,73503.0,0.1016450616344965,0.9748591857539924
2025-03-16,2,3,3,73555.0,0.10171697085187531,0.9755488538989554
2025-04-16,2,3,3,73990.0,0.1022984310277128,0.9811255320419979
2025-05-16,2,3,3,74182.0,0.10256388985670753,0.9836714990936544
2025-06-16,2,3,3,72897.0,0.10078725133973752,0.966632084190641
2025-07-16,2,3,3,73445.0,0.10152456176970256,0.973703493601442
2025-08-16,2,3,3,73802.0,0.10201805034689344,0.978436452240093
2025-09-16,2,3,3,74605.0,0.10312805406533679,0.9890822947802518
2025-10-16,2,3,3,75069.0,0.10374865596227573,0.995034374007699
2025-11-16,2,3,3,74994.0,0.10364500266734479,0.9940402542238924
2025-12-16,2,3,3,75372.0,0.10416741527379672,0.9990506179342776
2026-01-16,2,3,3,72882.0,0.10070608392864545,0.965853622403963
2026-02-16,2,3,3,73560.0,0.10164292327037072,0.9748386770949687
2026-03-16,2,3,3,73806.0,0.10198283842975778,0.9780987411863957
2026-04-16,2,3,3,74016.0,0.10225294673496792,0.9806893005136104
2021-01-16,2,3,4,83461.0,0.1153874336212224,0.922400873674132
2021-02-16,2,3,4,85512.0,0.11822300504209116,0.9450682775143165
2021-03-16,2,3,4,86222.0,0.1192046021697444,0.9529151116081884
2021-04-16,2,3,4,85389.0,0.11819970017150855,0.9448819796453751
2021-05-16,2,3,4,85862.0,0.11885445029366858,0.9501160165397322
2021-06-16,2,3,4,78766.0,0.10903181421153828,0.8715943975072622
2021-07-16,2,3,4,83517.0,0.11575564037954578,0.9253442984900881
2021-08-16,2,3,4,86677.0,0.12013544118177005,0.960356188084167
2021-09-16,2,3,4,88031.0,0.12201210266474842,0.9753581179925159
2021-10-16,2,3,4,88552.0,0.12289074697290359,0.9823819528422587
2021-11-16,2,3,4,88662.0,0.12304340283801131,0.9836022755318947
2021-12-16,2,3,4,90037.0,0.1249516011518579,0.9988563091523449
2022-01-16,2,3,4,85697.0,0.11901518086913287,0.951400888025141
2022-02-16,2,3,4,88245.0,0.1225538191044801,0.9796885697723208
2022-03-16,2,3,4,88834.0,0.12337181671853799,0.9862275982452755
2022-04-16,2,3,4,89212.0,0.12392225063654409,0.9906277370726576
2022-05-16,2,3,4,89167.0,0.12385974221527067,0.9901280481499984
2022-06-16,2,3,4,82000.0,0.11390423432045706,0.910544259067815
2022-07-16,2,3,4,86136.0,0.11967488711358111,0.9566745438917311
2022-08-16,2,3,4,89212.0,0.12394859326154915,0.9908383185853663
2022-09-16,2,3,4,90122.0,0.1252129211531782,1.0009452870415458
2022-10-16,2,3,4,90018.0,0.1250946707819216,1.0
2022-11-16,2,3,4,90336.0,0.1255365835694602,1.0035326268079716
2022-12-16,2,3,4,91209.0,0.12674975924091056,1.013230687195894
2023-01-16,2,3,4,87396.0,0.12142583237466446,0.9706715051542599
2023-02-16,2,3,4,89428.0,0.12424904272050773,0.9932400952324495
2023-03-16,2,3,4,89751.0,0.12469781090048183,0.9968275236749964
2023-04-16,2,3,4,89677.0,0.12451974012160798,0.9954040355458794
2023-05-16,2,3,4,89497.0,0.12426980364712857,0.9934060569516104
2023-06-16,2,3,4,83612.0,0.11609826946762142,0.9280832568000944
2023-07-16,2,3,4,86435.0,0.11994399329473737,0.9588257640794032
2023-08-16,2,3,4,89154.0,0.12371709120378337,0.9889877037164934
2023-09-16,2,3,4,89987.0,0.12487302741497694,0.9982281949697837
2023-10-16,2,3,4,89909.0,0.12468744582741047,0.9967446658441506
2023-11-16,2,3,4,90218.0,0.12511597267967964,1.0001702862130328
2023-12-16,2,3,4,90994.0,0.12619214367437506,1.0087731386604526
2024-01-16,2,3,4,87742.0,0.12160783683244723,0.9721264388988001
2024-02-16,2,3,4,89084.0,0.12346780944566718,0.9869949588892517
2024-03-16,2,3,4,89104.0,0.12349552885868088,0.9872165463704804
2024-04-16,2,3,4,89407.0,0.12384098621788213,0.9899781137261632
2024-05-16,2,3,4,89377.0,0.1237994320936353,0.9896459323151798
2024-06-16,2,3,4,84055.0,0.11642773045224739,0.9307169500067405
2024-07-16,2,3,4,86864.0,0.120243965237999,0.9612237234919554
2024-08-16,2,3,4,88957.0,0.12314126008100798,0.9843845410143889
2024-09-16,2,3,4,89701.0,0.1241711632645716,0.9926175310940307
2024-10-16,2,3,4,90106.0,0.12465500807229232,0.9964853601925557
2024-11-16,2,3,4,90112.0,0.12466330862995145,0.9965517143993916
2024-12-16,2,3,4,90872.0,0.1257147126001082,1.0049565805986054
2025-01-16,2,3,4,88137.0,0.12188197484836835,0.974317883300129
2025-02-16,2,3,4,89445.0,0.12369076823935812,0.9887772793693913
2025-03-16,2,3,4,89831.0,0.12422455589143921,0.9930443488516049
2025-04-16,2,3,4,90061.0,0.12451816457341319,0.995391440699233
2025-05-16,2,3,4,90021.0,0.12446286065070596,0.9949493441465858
2025-06-16,2,3,4,85862.0,0.11871263528722092,0.9489823550850818
2025-07-16,2,3,4,87753.0,0.12130280984378392,0.9696880697280217
2025-08-16,2,3,4,89591.0,0.12384351573979743,0.989998334586888
2025-09-16,2,3,4,90418.0,0.12498669516090907,0.9991368487535272
2025-10-16,2,3,4,90394.0,0.12492847922649765,0.9986714737375689
2025-11-16,2,3,4,90152.0,0.12459402459485382,0.9959978615880403
2025-12-16,2,3,4,91476.0,0.126423850761368,1.0106253925218251
2026-01-16,2,3,4,88251.0,0.12194249077669232,0.9748016443424317
2026-02-16,2,3,4,89480.0,0.12364068480468696,0.9883769151143985
2026-03-16,2,3,4,89954.0,0.1242956432825303,0.993612617592765
2026-04-16,2,3,4,89843.0,0.12411791360664887,0.9921918562224323
2021-01-16,2,3,5,77201.0,0.1067327885238853,0.9449061659756571
2021-02-16,2,3,5,78483.0,0.10850519347832399,0.9605972801423233
2021-03-16,2,3,5,78818.0,0.10896834141883643,0.9646975322841588
2021-04-16,2,3,5,78509.0,0.10867606203099889,0.9621099807025425
2021-05-16,2,3,5,78694.0,0.10893214823099806,0.9643771137246161
2021-06-16,2,3,5,72275.0,0.10004664921589174,0.8857137252452109
2021-07-16,2,3,5,76755.0,0.10638342106795066,0.9418132133050727
2021-08-16,2,3,5,78965.0,0.10944650960368346,0.9689307587601468
2021-09-16,2,3,5,80014.0,0.11090043714847247,0.9818023900643879
2021-10-16,2,3,5,80400.0,0.11157755958782917,0.9877969600266019
2021-11-16,2,3,5,80802.0,0.1121354473857683,0.9927359448267348
2021-12-16,2,3,5,81631.0,0.11328591749644382,1.0029210652230292
2022-01-16,2,3,5,79138.0,0.10990610387319787,0.9729995502263611
2022-02-16,2,3,5,80680.0,0.1120476188492204,0.991958398143279
2022-03-16,2,3,5,81249.0,0.11283784065295376,0.9989542376145673
2022-04-16,2,3,5,81644.0,0.11340972325438288,1.0040171185134734
2022-05-16,2,3,5,81303.0,0.11293604832873318,0.9998236708943822
2022-06-16,2,3,5,75362.0,0.10468354764461323,0.9267642213195383
2022-07-16,2,3,5,79106.0,0.10990760680791942,0.9730128557185636
2022-08-16,2,3,5,80690.0,0.11210837096213963,0.9924962370481493
2022-09-16,2,3,5,81783.0,0.11362695380340396,1.0059402621701423
2022-10-16,2,3,5,81283.0,0.11295596575314863,1.0
2022-11-16,2,3,5,81678.0,0.11350488258043716,1.0048595647306324
2022-12-16,2,3,5,82475.0,0.11461244387499149,1.0146648130605416
2023-01-16,2,3,5,79770.0,0.11083045732673102,0.9811828581850857
2023-02-16,2,3,5,80893.0,0.1123907256428639,0.9949959251243091
2023-03-16,2,3,5,81338.0,0.11300899759360221,1.0004694912756487
2023-04-16,2,3,5,81044.0,0.11253250909838194,0.9962511351043459
2023-05-16,2,3,5,80816.0,0.1122159228973747,0.9934483951260157
2023-06-16,2,3,5,75676.0,0.1050788480150184,0.9302638184215547
2023-07-16,2,3,5,78604.0,0.10907708276669793,0.9656602202408014
2023-08-16,2,3,5,79925.0,0.11091020609801451,0.9818888746469143
2023-09-16,2,3,5,80922.0,0.11229372158728221,0.9941371475030042
2023-10-16,2,3,5,80868.0,0.11214922164823354,0.9928578884741853
2023-11-16,2,3,5,81032.0,0.11237665984814339,0.9948714005396471
2023-12-16,2,3,5,81416.0,0.11290919807232258,0.9995859653758504
2024-01-16,2,3,5,79270.0,0.10986589347983967,0.9726435673166486
2024-02-16,2,3,5,80126.0,0.11105228435682646,0.9831466945226919
2024-03-16,2,3,5,80055.0,0.11095388044062779,0.9822755239249943
2024-04-16,2,3,5,80071.0,0.11090934275226816,0.9818812314406384
2024-05-16,2,3,5,79172.0,0.10966410416233811,0.9708571249967932
2024-06-16,2,3,5,75211.0,0.10417757462428145,0.9222848384294171
2024-07-16,2,3,5,77711.0,0.10757366437891577,0.9523504461376107
2024-08-16,2,3,5,78864.0,0.1091697374577449,0.9664804929057216
2024-09-16,2,3,5,79241.0,0.10969161044188937,0.9711006382930397
2024-10-16,2,3,5,79720.0,0.11028674276433471,0.9763693491440091
2024-11-16,2,3,5,79951.0,0.1106063142342113,0.9791985177297124
2024-12-16,2,3,5,80104.0,0.11081797845451917,0.9810723826371263
2025-01-16,2,3,5,78358.0,0.10835889337245933,0.9593020842233722
2025-02-16,2,3,5,79091.0,0.10937253676358738,0.968275876659827
2025-03-16,2,3,5,79077.0,0.1093531765896777,0.968104480897057
2025-04-16,2,3,5,79107.0,0.10937318534003616,0.9682816185119235
2025-05-16,2,3,5,78820.0,0.10897637969461174,0.964768695199032
2025-06-16,2,3,5,75217.0,0.1039948788567573,0.9206674314486879
2025-07-16,2,3,5,77011.0,0.10645391825783326,0.942437325448354
2025-08-16,2,3,5,77583.0,0.10724460583809428,0.9494372884426855
2025-09-16,2,3,5,78430.0,0.10841543167809616,0.9598026182612147
2025-10-16,2,3,5,78724.0,0.1088000265352435,0.9632074393752037
2025-11-16,2,3,5,78590.0,0.10861483264830023,0.9615679165247861
2025-12-16,2,3,5,78684.0,0.108744744777947,0.9627180295691089
2026-01-16,2,3,5,77317.0,0.10683422918019649,0.9458042208560241
2026-02-16,2,3,5,78114.0,0.1079354990258529,0.9555537709423214
2026-03-16,2,3,5,78416.0,0.10835279324591342,0.9592480797579573
2026-04-16,2,3,5,78217.0,0.10805661930891951,0.9566260497038639
2021-01-16,2,3,all,344138.0,0.47578151030469606,0.8918884605943866
2021-02-16,2,3,all,354435.0,0.4900174337179996,0.9185747767778375
2021-03-16,2,3,all,357286.0,0.4939590300714354,0.9259635975449558
2021-04-16,2,3,all,352883.0,0.48847819737463194,0.9156893617227254
2021-05-16,2,3,all,355893.0,0.4926447890611049,0.923499953275125
2021-06-16,2,3,all,340309.0,0.4710726412730668,0.8830613291048279
2021-07-16,2,3,all,354058.0,0.49072895963098795,0.9199085859685346
2021-08-16,2,3,all,363057.0,0.5032016898269425,0.9432896629817101
2021-09-16,2,3,all,372904.0,0.5168497589723546,0.968874001835887
2021-10-16,2,3,all,376947.0,0.5231197307705652,0.9806275386462917
2021-11-16,2,3,all,379038.0,0.5260215799882039,0.986067274692233
2021-12-16,2,3,all,382952.0,0.5314533532248551,0.9962495448423112
2022-01-16,2,3,all,358293.0,0.49759392043063616,0.9327774747063883
2022-02-16,2,3,all,371377.0,0.5157648555449544,0.9668402682274964
2022-03-16,2,3,all,376360.0,0.5226851986873152,0.9798129753595417
2022-04-16,2,3,all,379569.0,0.527250198985141,0.9883704140158556
2022-05-16,2,3,all,379943.0,0.5277697134197246,0.9893442831538566
2022-06-16,2,3,all,362212.0,0.5031400063619682,0.9431740326568058
2022-07-16,2,3,all,369857.0,0.5138687044112539,0.9632857893773042
2022-08-16,2,3,all,374783.0,0.5207127474817645,0.9761154662482913
2022-09-16,2,3,all,383120.0,0.5322959360889198,0.9978290302096021
2022-10-16,2,3,all,383873.0,0.5334540487132416,1.0
2022-11-16,2,3,all,384884.0,0.5348589978585295,1.002633683535961
2022-12-16,2,3,all,388362.0,0.5396922452643764,1.0116939717041835
2023-01-16,2,3,all,365662.0,0.5080417034851087,0.9523626350021511
2023-02-16,2,3,all,376002.0,0.5224078427449608,0.9792930506480817
2023-03-16,2,3,all,378419.0,0.5257659625313305,0.9855881004175414
2023-04-16,2,3,all,378108.0,0.5250165582914342,0.9841832854354378
2023-05-16,2,3,all,378768.0,0.525932992031192,0.9859012098601719
2023-06-16,2,3,all,364567.0,0.5062143927307365,0.9489372026546418
2023-07-16,2,3,all,369987.0,0.5134230143707988,0.9624503096550486
2023-08-16,2,3,all,375165.0,0.5206084137724318,0.9759198848114564
2023-09-16,2,3,all,382214.0,0.5303901596940447,0.9942565080786481
2023-10-16,2,3,all,382876.0,0.5309794404188192,0.9953611594093408
2023-11-16,2,3,all,383517.0,0.5318683909440766,0.9970275644678489
2023-12-16,2,3,all,385449.0,0.534547723884478,1.0020501769062855
2024-01-16,2,3,all,366653.0,0.5081702969857911,0.9526036932544834
2024-02-16,2,3,all,374030.0,0.518394602475898,0.9717699279372441
2024-03-16,2,3,all,375261.0,0.5201007323468918,0.9749681975447375
2024-04-16,2,3,all,376776.0,0.5218865572408061,0.978315861506089
2024-05-16,2,3,all,377630.0,0.523069464644366,0.9805333109872826
2024-06-16,2,3,all,365013.0,0.5055931851236235,0.947772701965948
2024-07-16,2,3,all,371931.0,0.5148560765672109,0.9651366932336695
2024-08-16,2,3,all,374946.0,0.5190296761618941,0.9729604216405501
2024-09-16,2,3,all,380615.0,0.5268771508226767,0.9876711069933217
2024-10-16,2,3,all,382875.0,0.529679335623365,0.9929240145444922
2024-11-16,2,3,all,382209.0,0.5287579737232013,0.9911968519099857
2024-12-16,2,3,all,383907.0,0.5311070315407357,0.9956003386267903
2025-01-16,2,3,all,367745.0,0.5085433681724273,0.9533030434375706
2025-02-16,2,3,all,375250.0,0.5189218042575788,0.9727582075893577
2025-03-16,2,3,all,376556.0,0.5207278319094386,0.9761437431499483
2025-04-16,2,3,all,378778.0,0.5236977308800513,0.9817110436096159
2025-05-16,2,3,all,379675.0,0.5249379213467611,0.9840358745293573
2025-06-16,2,3,all,370410.0,0.5121281502496972,0.9600229888310244
2025-07-16,2,3,all,374609.0,0.5178298667027913,0.9707112879766536
2025-08-16,2,3,all,375877.0,0.5195826496604329,0.973997012326988
2025-09-16,2,3,all,382220.0,0.528350711411474,0.9904334078744411
2025-10-16,2,3,all,384467.0,0.5313502845628457,0.9960563348324556
2025-11-16,2,3,all,383592.0,0.5301409961219847,0.9937894320996374
2025-12-16,2,3,all,386137.0,0.5336582979299745,1.0003828806196626
2026-01-16,2,3,all,368701.0,0.5094595901673322,0.9550205709305477
2026-02-16,2,3,all,375473.0,0.5188169294330602,0.9725616117911412
2026-03-16,2,3,all,377442.0,0.5215376324770972,0.9776617756208086
2026-04-16,2,3,all,377687.0,0.521773788011914,0.9781044670492203
2021-01-16,2,4,1,53834.0,0.07653648043652266,0.8557619708165022
2021-02-16,2,4,1,56493.0,0.0803168144536998,0.8980302600092259
2021-03-16,2,4,1,56860.0,0.0808385830074057,0.9038642059038214
2021-04-16,2,4,1,56013.0,0.07934392139975523,0.8871522463810999
2021-05-16,2,4,1,57315.0,0.0811882394270432,0.9077737489749298
2021-06-16,2,4,1,56662.0,0.08026324735959385,0.8974313210227247
2021-07-16,2,4,1,57682.0,0.08140460411186252,0.9101929439528023
2021-08-16,2,4,1,59223.0,0.08357936391451119,0.9345091487763395
