code,parentCode,level,name
753102,7531,5,"Cand.scient.-utdanning, anvendt og industriell matematikk"
753103,7531,5,"Cand.scient.-utdanning, matematikk"
753104,7531,5,"Cand.scient.-utdanning, ren matematikk"
753105,7531,5,"Hovedfagskandidat, matematikkdidaktikk"
753106,7531,5,"Master of Science, mathematics, toårig"
753107,7531,5,"Mag.scient.-utdanning, matematikk"
753108,7531,5,"Sivilingeniørutdanning, industriell matematikk"
753109,7531,5,"Master, matematikk, toårig"
753110,7531,5,"Master, anvendt matematikk, mekanikk og numerisk fysikk, toårig"
753111,7531,5,"Master, teknologi, industriell matematikk, femårig"
753112,7531,5,"Master, matematikkdidaktikk, femårig"
753113,7531,5,"Master, matematikkdidaktikk, toårig"
753199,7531,5,"Matematikk, uspesifisert, høyere nivå"
7532,753,4,Statistikk
753201,7532,5,"Cand.act.-utdanning, aktuar"
753202,7532,5,"Cand.real.-utdanning, statistikk"
753203,7532,5,"Cand.scient.-utdanning, statistikk"
753204,7532,5,"Mag.scient.-utdanning, statistikk"
753205,7532,5,"Master, statistikk, toårig"
753206,7532,5,"Master, statistics, toårig"
753299,7532,5,"Statistikk, uspesifisert, høyere nivå"
7539,753,4,"Matematikk og statistikk, andre"
753901,7539,5,"Cand.real.-utdanning, matematiske fag"
753902,7539,5,"Cand.scient.-utdanning, matematiske fag"
753903,7539,5,"Mag.scient.-utdanning, matematiske fag"
753904,7539,5,"Master of Philosophy, system dynamics, toårig"
753905,7539,5,"Master, modellering og dataanalyse, toårig"
753906,7539,5,"Master, matematikk og statistikk, toårig"
753907,7539,5,"Master, systemdynamikk, toårig"
753908,7539,5,"Master, matematiske fag, toårig"
753909,7539,5,"Master, aktuarfag, femårig"
753910,7539,5,"Master, stokastisk modellering, statistikk og risikoanalyse, toårig"
753999,7539,5,"Matematikk og statistikk, andre, uspesifiserte, høyere nivå"
754,75,3,Informasjons- og datateknologi
7541,754,4,Informasjons- og datateknologi
754101,7541,5,"Cand.real.-utdanning, informatikk"
754102,7541,5,"Cand.scient.-utdanning, informatikk"
754103,7541,5,"Mag.scient.-utdanning, databehandling"
754104,7541,5,"Master of Philosophy, informatics, toårig"
754105,7541,5,"Master, informasjonssystemer, toårig"
754106,7541,5,"Sivilingeniørutdanning, datateknikk"
754107,7541,5,"Sivilingeniørutdanning, data og elektroteknikk"
754108,7541,5,"Sivilingeniørutdanning, informasjonsteknologi"
754109,7541,5,"Sivilingeniørutdanning, informasjons- og kommunikasjonsteknologi"
754110,7541,5,"Sivilingeniørutdanning, kommunikasjonsteknologi"
754111,7541,5,"Master of Science, informatikk, toårig"
754112,7541,5,"Master, teknologi, informasjons- og kommunikasjonsteknologi, toårig"
754113,7541,5,"Master, bioinformatikk, toårig"
754114,7541,5,"Master of Science, IT management, 1½-årig"
754115,7541,5,"Master, informatikk, toårig"
754116,7541,5,"Master, informatikk, femårig"
754117,7541,5,"Master, teknologi, informatikk, femårig"
754118,7541,5,"Master, teknologi, datateknikk, femårig"
754119,7541,5,"Master, teknologi, datateknikk, toårig"
754120,7541,5,"Master, teknologi, informasjons- og kommunikasjonsteknologi, femårig"
754121,7541,5,"Master, informasjons- og kommunikasjonsteknologi, femårig"
754122,7541,5,"Master, nettverks- og systemadministrasjon, toårig"
754123,7541,5,"Master, informatikk, 1½-årig"
754124,7541,5,"Master, teknologi, medieteknikk, femårig"
754125,7541,5,"Master, teknologi, medieteknikk, toårig"
754126,7541,5,"Master, informasjonssystemer, femårig"
754127,7541,5,"Master, advanced computing technologies and systems – IMPACTS, toårig"
754128,7541,5,"Master of Science, information systems, toårig"
754129,7541,5,"Master, helseinformatikk, toårig"
754130,7541,5,"Master, IT og ledelse, 1½-årig"
754131,7541,5,"Master, universell utforming av IKT, toårig"
754132,7541,5,"Master, IKT-basert samhandling, toårig"
754133,7541,5,"Master, data science, toårig"
754134,7541,5,"Master, informatikk: programmering og systemarkitektur, toårig"
754135,7541,5,"Master, informatikk: robotikk og intelligente systemer, toårig"
754136,7541,5,"Master, informatikk: språkteknologi, toårig"
754137,7541,5,"Master, informatikk: digital økonomi og ledelse, toårig"
754138,7541,5,"Master, informatikk: informasjonssikkerhet, toårig"
754139,7541,5,"Master, teknologi, anvendt robotikk, femårig"
754140,7541,5,"Master, helseinformatikk, 1½-årig"
754141,7541,5,"Sivilingeniørutdanning, informasjonsteknologi og økonomi"
754142,7541,5,"Master, digitalisering i helsesektoren, toårig"
754143,7541,5,"Videreutdanning, IT-arkitektur"
754144,7541,5,"Master, kunstig intelligens, toårig"
754199,7541,5,"Informasjons- og datateknologi, uspesifisert, høyere nivå"
7542,754,4,Informasjonsmodellering
754201,7542,5,"Master, computational engineering, toårig"
754299,7542,5,"Informasjonsmodellering, uspesifisert, høyere nivå"
7549,754,4,"Informasjons- og datateknologi, andre"
754901,7549,5,"Master, telemedicine and E-health, toårig"
754902,7549,5,"Master of Science, security and mobile computing, toårig"
754903,7549,5,"Master of Science, embedded computing systems, toårig"
754904,7549,5,"Master, teknologi, simulering og visualisering, toårig"
754905,7549,5,"Master, computational science, toårig"
754999,7549,5,"Informasjons- og datateknologi, andre, uspesifiserte, høyere nivå"
755,75,3,"Utdanninger i elektrofag, mekaniske fag og maskinfag"
7551,755,4,Elektro
755101,7551,5,"Sivilingeniørutdanning, teknisk kybernetikk"
755102,7551,5,"Sivilingeniørutdanning, elektronikk"
755103,7551,5,"Sivilingeniørutdanning, elkraftteknikk"
755104,7551,5,"Sivilingeniørutdanning, energi og miljø"
755105,7551,5,"Master, elektronikk, informatikk og teknologi, toårig"
755106,7551,5,"Master, teknologi, elektronikk, toårig"
755107,7551,5,"Master, teknologi, romteknologi, toårig"
755108,7551,5,"Master, teknologi, elektronikk, femårig"
755109,7551,5,"Master, teknologi, energi og miljø, toårig"
755110,7551,5,"Master, teknologi, energi og miljø, femårig"
755111,7551,5,"Master, teknologi, teknisk kybernetikk, toårig"
755112,7551,5,"Master, teknologi, teknisk kybernetikk, femårig"
755113,7551,5,"Master, teknologi, elektronikkfag, kybernetikk og signalbehandling, toårig"
755114,7551,5,"Master of Science, electrical power engineering, toårig"
755115,7551,5,"Master of Science, medical technology, toårig"
755116,7551,5,"Master of Science, electronic systems and instrumentation, toårig"
755117,7551,5,"Master, teknologi, energi – energiteknologi, toårig"
755118,7551,5,"Master, teknologi, elektronisk systemdesign og innovasjon, femårig"
755119,7551,5,"Master of Science, electronic systems design, toårig"
755199,7551,5,"Elektro, uspesifisert, høyere nivå"
7552,755,4,Mekaniske fag
755201,7552,5,"Cand.real.-utdanning, mekanikk"
755202,7552,5,"Cand.scient.-utdanning, mekanikk"
755203,7552,5,"Mag.scient.-utdanning, mekanikk"
755204,7552,5,"Master of Science, hydropower development, toårig"
755205,7552,5,"Master of Science, marine technology, toårig"
755206,7552,5,"Master of Science, petroleum engineering, toårig"
755207,7552,5,"Sivilingeniørutdanning, maskinteknikk"
755208,7552,5,"Sivilingeniørutdanning, materialteknologi"
755209,7552,5,"Sivilingeniørutdanning, offshoreteknologi"
755210,7552,5,"Sivilingeniørutdanning, ingeniørdesign og produksjonsteknologi"
755211,7552,5,"Sivilingeniørutdanning, teknisk design"
755212,7552,5,"Master, teknologi, ingeniørdesign, toårig"
755213,7552,5,"Master, teknologi, produksjonsteknologi, toårig"
755214,7552,5,"Master, teknologi, industriell design, femårig"
755215,7552,5,"Master, teknologi, marin teknikk, femårig"
755216,7552,5,"Master, teknologi, marin teknikk, toårig"
755217,7552,5,"Master, teknologi, materialteknologi, femårig"
755218,7552,5,"Master, teknologi, materialteknologi, toårig"
755219,7552,5,"Master, teknologi, produktutvikling og produksjon, femårig"
755220,7552,5,"Master, teknologi, produktutvikling og produksjon, toårig"
755221,7552,5,"Master of Science, coastal and marine civil engineering, toårig"
755222,7552,5,"Master, teknologi, offshoreteknologi, femårig"
755223,7552,5,"Master, teknologi, offshoreteknologi, toårig"
755224,7552,5,"Master, teknologi, industriell design, toårig"
755225,7552,5,"Master, teknologi, mekatronikk, toårig"
755226,7552,5,"Master of Science, offshore technology, toårig"
755227,7552,5,"Master, teknologi, undervannsteknologi, toårig"
755228,7552,5,"Master, teknologi, produkt- og systemdesign, 1½-årig"
755229,7552,5,"Master of Science, materials science and engineering, toårig"
755230,7552,5,"Master, mekanikk, toårig"
755231,7552,5,"Master’s Programme in Mechanical Engineering, toårig"
755299,7552,5,"Mekaniske fag, uspesifiserte, høyere nivå"
7553,755,4,Finmekaniske fag
755301,7553,5,"Master, synsvitenskap, toårig"
755302,7553,5,"Master, synspedagogikk og synsrehabilitering, toårig"
755399,7553,5,"Finmekaniske fag, uspesifiserte, høyere nivå"
7559,755,4,"Utdanninger i elektrofag, mekaniske fag og maskinfag, andre"
755901,7559,5,"Master, teknologi, system engineering, toårig"
755999,7559,5,"Utdanning i elektrofag, mekaniske fag og maskinfag, annen, uspesifisert, høyere nivå"
756,75,3,Geofag
7561,756,4,Geologi
756101,7561,5,"Cand.real.-utdanning, geologi"
756102,7561,5,"Cand.scient.-utdanning, geologi, UTGÅTT KODE, SE 756103"
756103,7561,5,"Cand.scient.-utdanning, geologi"
756104,7561,5,"Mag.scient.-utdanning, geologi"
756105,7561,5,"Mag.scient.-utdanning, geologi, UTGÅTT KODE, SE 756104"
756106,7561,5,"Master of Science, geologi, toårig"
756107,7561,5,"Master, geologi, toårig"
756108,7561,5,"Sivilingeniørutdanning, georessurser og geoteknologi"
756109,7561,5,"Sivilingeniørutdanning, ingeniørteknologi"
756199,7561,5,"Geologi, uspesifisert, høyere nivå"
7562,756,4,Geofysikk
756201,7562,5,"Master of Philosophy, meteorology, toårig"
756202,7562,5,"Master of Philosophy, physical oceanography, toårig"
756203,7562,5,"Master of Philosophy, solid earth physics, toårig"
756204,7562,5,"Master of Science, petroleum geosciences, toårig"
756205,7562,5,"Sivilingeniørutdanning, geofag og petroleumsteknologi"
756206,7562,5,"Cand.real.-utdanning, geofysikk"
756207,7562,5,"Cand.scient.-utdanning, geofysikk"
756208,7562,5,"Mag.scient.-utdanning, geofysikk"
756209,7562,5,"Master of Philosophy, geophysics, toårig"
756210,7562,5,"Master of Science, solid earth physics, toårig"
756211,7562,5,"Master, teknologi, geofag og petroleumsteknologi, femårig"
756212,7562,5,"Master, teknologi, geofag og petroleumsteknologi, toårig"
756213,7562,5,"Master, geofysikk, toårig"
756299,7562,5,"Geofysikk, uspesifisert, høyere nivå"
7563,756,4,Naturgeografi
756301,7563,5,"Mag.scient.-utdanning, naturgeografi"
756302,7563,5,"Cand.scient.-utdanning, naturgeografi"
756303,7563,5,"Cand.real.-utdanning, naturgeografi"
756399,7563,5,"Naturgeografi, uspesifisert, høyere nivå"
7569,756,4,"Geofag, andre"
756901,7569,5,"Master, geofag, toårig"
756902,7569,5,"Master, teknologi, geomatikk, femårig"
756999,7569,5,"Geofag, andre, uspesifiserte, høyere nivå"
757,75,3,Bygg- og anleggsfag
7571,757,4,Bygg og anlegg
757101,7571,5,"Cand.agric.-utdanning, arealplanlegging og eiendomsfag"
757102,7571,5,"Cand.agric.-utdanning, landskapsarkitektur"
757103,7571,5,"Sivilingeniørutdanning, karttekniske fag"
757104,7571,5,"Sivilingeniørutdanning, bygningsteknologi"
757105,7571,5,"Sivilingeniørutdanning, bygge- og miljøteknikk"
757106,7571,5,"Master, teknologi, bygningsteknologi, toårig"
757107,7571,5,"Master, teknologi, bygg- og miljøteknikk, femårig"
757108,7571,5,"Master, teknologi, bygg- og miljøteknikk, toårig"
757109,7571,5,"Master, arealplanlegging og eiendomsfag, femårig"
757110,7571,5,"Master, fysisk planlegging, toårig"
757199,7571,5,"Bygg og anlegg, uspesifisert, høyere nivå"
7572,757,4,Arkitektur
757201,7572,5,Sivilarkitektutdanning
757202,7572,5,"Master of Arts, urbanism"
757203,7572,5,"Master of Science, arkitektur, toårig"
757204,7572,5,"Master, arkitektur, 5½-årig"
757205,7572,5,"Master, arkitektur, femårig"
757206,7572,5,"Master, landskapsarkitektur, femårig"
757207,7572,5,"Master, landskapsarkitektur, toårig"
757208,7572,5,"Master, urbanisme, 1½-årig"
757209,7572,5,"Master, development studies, 1½-årig"
757210,7572,5,"Master, arkitektur, toårig"
757299,7572,5,"Arkitektur, uspesifisert, høyere nivå"
7579,757,4,"Bygg- og anleggsfag, andre"
757901,7579,5,"Master, teknologi, byggeteknikk og arkitektur, femårig"
757902,7579,5,"Master, eiendomsutvikling og forvaltning, toårig"
757903,7579,5,"Master, teknologi, byutvikling og urban design, femårig"
757904,7579,5,"Master, teknologi, byutvikling og urban design, toårig"
757905,7579,5,"Master, eiendomsutvikling og forvaltning, 1½-årig"
757999,7579,5,"Bygg- og anleggsfag, andre, uspesifiserte, høyere nivå"
758,75,3,Fabrikasjon og utvinning
7581,758,4,Næringsmiddelproduksjon
758101,7581,5,"Cand.agric.-utdanning, næringsmiddelfag"
758102,7581,5,"Master, matvitenskap, toårig"
758103,7581,5,"Master, mattrygghet (food safety), toårig"
758104,7581,5,"Master, industriell matproduksjon, 1½-årig"
758105,7581,5,"Master, mat og teknologi, toårig"
758199,7581,5,"Næringsmiddelproduksjon, uspesifisert, høyere nivå"
7582,758,4,Tekstil- og skinnproduksjon
758299,7582,5,"Tekstil- og skinnproduksjon, uspesifisert, høyere nivå"
7583,758,4,"Produksjon av tre, papir, plast og glass"
758399,7583,5,"Produksjon av tre, papir, plast og glass, uspesifisert, høyere nivå"
7584,758,4,Gruvedrift og utvinning
758401,7584,5,"Sivilingeniørutdanning, gruvelinje"
758499,7584,5,"Gruvedrift og utvinning, uspesifisert, høyere nivå"
7589,758,4,"Fabrikasjon og utvinning, andre"
758999,7589,5,"Fabrikasjon og utvinning, andre, uspesifiserte, høyere nivå"
759,75,3,"Naturvitenskapelige fag, håndverksfag og tekniske fag, andre"
7599,759,4,"Naturvitenskapelige fag, håndverksfag og tekniske fag, andre"
759901,7599,5,"Cand.real.-utdanning, naturvitenskap og tekniske fag, uoppgitt faggruppe"
759902,7599,5,"Cand.scient.-utdanning, naturvitenskapelige og tekniske fag, uoppgitt faggruppe"
759903,7599,5,"Cand.scient.-utdanning, realfagsdidaktikk"
759904,7599,5,"Cand.scient.-utdanning, teknologisk orientert studium"
759905,7599,5,"Mag.scient.-utdanning, naturvitenskapelige og tekniske fag, uoppgitt faggruppe"
759906,7599,5,"Master of Science, matematiske og naturvitenskapelige fag, uoppgitt faggruppe, toårig"
759907,7599,5,"Master of Philosophy, matematiske og naturvitenskapelige fag, uoppgitt faggruppe"
759908,7599,5,"Sivilingeniørutdanning, fysikk og matematikk"
759909,7599,5,"Sivilingeniørutdanning, industriell økonomi og teknologiledelse"
759910,7599,5,"Sivilingeniørutdanning, naturvitenskapelige og tekniske fag, uoppgitt faggruppe"
759911,7599,5,"Sivilingeniørutdanning, prosessautomatisering"
759912,7599,5,"Sivilingeniørutdanning, prosessteknikk"
759913,7599,5,"Sivilingeniørutdanning, tekniske fag"
759914,7599,5,"Master, teknologi, fysikk, informatikk og matematikk, femårig"
759915,7599,5,"Master, teknologi, industriell økonomi og teknologiledelse, femårig"
759916,7599,5,"Master, teknologi, industriell økonomi og teknologiledelse, toårig"
759917,7599,5,"Master, teknologi, ingeniørvitenskap og IKT, femårig"
759918,7599,5,"Master, teknologi, maskin, prosess og produktutvikling, femårig"
759919,7599,5,"Master, realfagsdidaktikk, toårig"
759920,7599,5,"Master, teknologi, prosjektledelse, toårig"
759921,7599,5,"Master, teknologisk innovasjon og entreprenørskap, toårig"
759922,7599,5,"Master, teknologi, mikrosystemteknologi, toårig"
759923,7599,5,"Master, teknologi, entreprenørskap, toårig"
759924,7599,5,"Master of Science, reliability, availability, maintainability and safety, toårig"
759925,7599,5,"Master, teknologi, prosessteknikk, toårig"
759926,7599,5,"Master, teknologi, kybernetikk og industriell IT, toårig"
759927,7599,5,"Master, teknologi, konstruksjoner og materialer, femårig"
759928,7599,5,"Master, teknologi, konstruksjoner og materialer, toårig"
759929,7599,5,"Master, realfag, toårig"
759930,7599,5,"Master, teknologi, naturvitenskapelige og tekniske fag, uoppgitt faggruppe, toårig"
759931,7599,5,"Master of Science, innovative sustainable energy engineering, toårig"
759933,7599,5,"Master of Science, wind energy, toårig"
759934,7599,5,"Master, technology and operations management, 1½-årig"
759935,7599,5,"Master, sustainable manufacturing, toårig"
759936,7599,5,"Master, grønn energiteknologi, toårig"
759937,7599,5,"Master, hydrogen system and enabling technologies, toårig"
759938,7599,5,"Master, arkitektonisk lysdesign, toårig"
759999,7599,5,"Naturvitenskapelige fag, håndverksfag og tekniske fag, andre, uspesifiserte, høyere nivå"
