age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
2,3,-3,-6.60297400445105e-05,0.00863450906109993,0.00424248782569488,24242,391,200
2,3,-2,0.000569876369593894,0.00508706570170272,0.00292534657682958,24242,391,200
2,3,-1,0,0,0,24242,391,200
2,3,0,-0.000793431866736274,0.003394620572936,0.00234684871496272,24242,391,200
2,3,1,-0.00924785110143289,0.00616075011869508,0.00343593931963816,24242,391,200
2,3,2,-0.00227109787137409,0.0120186816970426,0.00396507132889233,24242,391,200
2,3,3,-0.00085125465191925,0.00933322692649098,0.00471809919514275,24242,391,200
2,3,4,-0.000103482825170226,0.00931491473817961,0.00463898813983063,24242,391,200
2,3,5,-0.004302073391557,0.010451900515822,0.00692356378406491,24242,391,200
2,3,6,0.00297477311063259,0.010586616663445,0.00812476154736346,24242,391,200
2,3,7,0.00426903036240524,0.010597211618778,0.00842284839792985,24242,391,200
2,3,8,0.0104377508870689,0.0133360199890419,0.0100537903004464,24242,391,200
2,3,9,0.00964655001211453,0.0126847192022297,0.0102373948424403,24242,391,200
2,3,10,0.0131172460247327,0.0109920324171889,0.0117456224344711,24242,391,200
