age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
2,2,26,0.00883473956929475,0.0514168941501122,0.0649196656422086,20280,390,200
2,2,27,-0.013718640128111,0.0461504319132952,0.068035422971729,20280,390,200
2,2,28,-0.0143280198410724,0.0465354793766569,0.067780519574338,20280,390,200
2,2,29,-0.00239477093418435,0.0487053434713201,0.0668569990772124,20280,390,200
2,4,-22,-0.0161737855258073,0.0260578510357997,0.0114704131719931,20280,390,200
2,4,-21,-0.010780825516583,0.0232369206609798,0.0121685962177985,20280,390,200
2,4,-20,-0.00707285373623631,0.0226142567396694,0.0131072499202182,20280,390,200
2,4,-19,-0.00677749556593879,0.0232573538298998,0.0151341473394122,20280,390,200
2,4,-18,-0.00914031706825979,0.0226944238167091,0.0160397402052084,20280,390,200
2,4,-17,-0.0142185142181813,0.021551025607961,0.0151475807176232,20280,390,200
2,4,-16,-0.0152239746185348,0.0188463155998559,0.0132733255053304,20280,390,200
2,4,-15,-0.0225196491759583,0.0172446356643738,0.012758979223877,20280,390,200
2,4,-14,-0.01887667491108,0.0128679252432985,0.0120487235733048,20280,390,200
2,4,-13,-0.0195845380616237,0.0114780391122716,0.0115687546522838,20280,390,200
2,4,-12,-0.00958493257435577,0.0119467693523722,0.00564699429856924,20280,390,200
2,4,-11,-0.00958493257435611,0.0116966395502245,0.00564699429856938,20280,390,200
2,4,-10,-0.00336372914714416,0.0199494735769461,0.00735026217780299,20280,390,200
2,4,-9,-0.00846331768753554,0.0119550424139459,0.00563331859573204,20280,390,200
2,4,-8,-0.0119281320728742,0.00933610506982993,0.00593282339745403,20280,390,200
2,4,-7,-0.0121661323422494,0.00819352217333554,0.00755580717662928,20280,390,200
2,4,-6,-0.00999606943901889,0.00628189536538231,0.00760643434192493,20280,390,200
2,4,-5,-0.00527734419680497,0.0119627341548447,0.00665225447848765,20280,390,200
2,4,-4,-0.00427363404503091,0.0101518821744241,0.00407577861293384,20280,390,200
2,4,-3,0.00266722157035527,0.00715016832822006,0.00293357122083029,20280,390,200
2,4,-2,-0.000747820233086387,0.00346922929568942,0.00240625184055335,20280,390,200
2,4,-1,0,0,0,20280,390,200
2,4,0,0.0153069291283516,0.00349647408024913,0.00619167583371692,20280,390,200
2,4,1,0.0202799350059617,0.00535423472367789,0.00667166855689766,20280,390,200
2,4,2,0.0283435093516475,0.0110245024851374,0.0135836220308567,20280,390,200
2,4,3,0.0238741127613063,0.00658218490156402,0.0129002497779526,20280,390,200
2,4,4,0.0240550979362572,0.00739675783346452,0.0103966524366576,20280,390,200
2,4,5,0.0271634491291623,0.00753548225228945,0.0112960671676444,20280,390,200
2,4,6,0.0261931923145168,0.00721905142650467,0.0114280259032133,20280,390,200
2,4,7,0.0407465349779287,0.010605387781278,0.011321481610445,20280,390,200
2,4,8,0.0229513667911394,0.0103438752847857,0.00992152994296707,20280,390,200
2,4,9,0.0226613412506672,0.00881451299147,0.00931545831932993,20280,390,200
