age_bin,ai_q,k,coef,se,n_obs,n_occ
6,4,23,0.02110720121277575,0.010933692946373235,24366,393
6,4,24,0.02651667399603898,0.010519717760717938,24366,393
6,4,25,0.0410964463274148,0.016761909965103076,24366,393
6,4,26,0.04693484146966766,0.014579549018972144,24366,393
6,4,27,0.04643233034919222,0.014987283977539862,24366,393
6,4,28,0.044343232139686946,0.01555327577064366,24366,393
6,4,29,0.04252992082066363,0.01596657306207992,24366,393
6,4,30,0.02744167091599112,0.015594294479732453,24366,393
6,4,31,0.018098416383884677,0.016207747769270725,24366,393
6,4,32,0.021710596241988653,0.016144877224294515,24366,393
6,4,33,0.0227165605240617,0.016921662925751094,24366,393
6,4,34,0.02268068707775264,0.016873870421455193,24366,393
6,4,35,0.020661741238497643,0.016908597714145195,24366,393
6,4,36,0.02412368559861972,0.017580737278318104,24366,393
6,4,37,0.033890391186640174,0.020902162848999168,24366,393
6,4,38,0.04284469107192022,0.016890440044923682,24366,393
6,4,39,0.0438785540645793,0.017338809109480515,24366,393
6,5,-22,0.016762219865149936,0.023646245687713997,24366,393
6,5,-21,0.022053449567938522,0.023669141113822206,24366,393
6,5,-20,0.0202333791296005,0.022363138441448115,24366,393
6,5,-19,0.026045067629758785,0.022308885265673442,24366,393
6,5,-18,0.020423484032962323,0.020907227932605126,24366,393
6,5,-17,0.007355465888055213,0.01805921577428669,24366,393
6,5,-16,0.00469005721507909,0.017584847395042045,24366,393
6,5,-15,-0.0022707231529528232,0.015035743928539716,24366,393
6,5,-14,-0.007537243370473318,0.012710103863402588,24366,393
6,5,-13,-0.001874711714094379,0.012242725510480766,24366,393
6,5,-12,-0.002585614778575307,0.01043399875853182,24366,393
6,5,-11,0.00207119454338099,0.01250231058464574,24366,393
6,5,-10,0.017840045367950884,0.012367260616783634,24366,393
6,5,-9,0.016508404039533044,0.011010353432170326,24366,393
6,5,-8,0.01364257841321906,0.007961856644716618,24366,393
6,5,-7,0.012615319995230153,0.0066153854396268875,24366,393
6,5,-6,0.009193800257689937,0.004762287418437567,24366,393
6,5,-5,-0.0027824337042610297,0.004628048317918713,24366,393
6,5,-4,0.0007567612862779065,0.004767515976029997,24366,393
6,5,-3,-0.0002093817763039911,0.004358680285805894,24366,393
6,5,-2,-0.0011833805188917845,0.003451650876401624,24366,393
6,5,-1,0.0,0.0,24366,393
6,5,0,0.008786914703681177,0.0027618245203535367,24366,393
6,5,1,0.008691843059428606,0.006615992876040546,24366,393
6,5,2,0.026450754754733824,0.007263723487276098,24366,393
6,5,3,0.021782439660550504,0.007855797461511079,24366,393
6,5,4,0.02277705687530953,0.006806463030257413,24366,393
6,5,5,0.025006691295513646,0.007518879263730824,24366,393
6,5,6,0.020972414188243704,0.0075711263093917874,24366,393
6,5,7,0.007361574233722282,0.0072491621396235115,24366,393
6,5,8,0.014240166690638552,0.008858757690538205,24366,393
6,5,9,0.01336825651457724,0.00972532349686286,24366,393
6,5,10,0.01631643107499238,0.009253697526712531,24366,393
6,5,11,0.0203019296933047,0.008359360261289665,24366,393
6,5,12,0.01843749392999572,0.010372547769944084,24366,393
6,5,13,0.020452246807815256,0.01007321613972913,24366,393
6,5,14,0.036471649079408704,0.01271953416072476,24366,393
6,5,15,0.0377711722846833,0.013338039443103375,24366,393
6,5,16,0.03791541775736102,0.014283433820549106,24366,393
6,5,17,0.033024912538970774,0.014654550614188725,24366,393
6,5,18,0.025475974836042126,0.01496207119482709,24366,393
6,5,19,0.015664955495720397,0.015433622810947163,24366,393
6,5,20,0.013302203010789883,0.01645473891839657,24366,393
6,5,21,0.014736651108877563,0.016899835697584856,24366,393
6,5,22,0.016123991150246448,0.01707595655674051,24366,393
6,5,23,0.01709093208075519,0.017714659887344567,24366,393
6,5,24,0.022312689761891095,0.017560297568095018,24366,393
6,5,25,0.03456910852603275,0.019395956266486915,24366,393
6,5,26,0.04714153167381788,0.021154785443006037,24366,393
6,5,27,0.04695251229037764,0.02174751546481424,24366,393
6,5,28,0.044347897575888036,0.022364285621177645,24366,393
6,5,29,0.040888332951384235,0.023074620034377432,24366,393
6,5,30,0.02533195145689316,0.02364987316883469,24366,393
6,5,31,0.012889814331279694,0.02382713650390551,24366,393
6,5,32,0.014284074994997413,0.02459276238621084,24366,393
6,5,33,0.014536323498979122,0.026274640703337376,24366,393
6,5,34,0.01808573506240542,0.026101579828837502,24366,393
6,5,35,0.020563054979205814,0.02570955834000082,24366,393
6,5,36,0.020548375169278318,0.027453442276078068,24366,393
6,5,37,0.020910105933088,0.028030370604528166,24366,393
6,5,38,0.03836807103116465,0.0293011087357786,24366,393
6,5,39,0.03986689774903034,0.030233717629253892,24366,393
